epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,12.1638,1.85031,3.6147,1.89701,0.83948,0.06113,0.14072,0.05173,2.12995,3.90394,2.10753,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,22.6263,1.78278,3.15087,1.8492,0.38289,0.37955,0.18816,0.07162,2.14963,4.53568,2.3559,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,33.4212,1.73206,2.7125,1.83552,0.3828,0.42638,0.27409,0.10966,1.97266,4.58766,2.16321,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,44.1275,1.74481,2.51979,1.83625,0.28554,0.57277,0.35168,0.13886,1.94862,3.82248,2.14506,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,54.8164,1.75539,2.40541,1.81271,0.47686,0.43385,0.32962,0.14031,1.81945,3.37645,1.99516,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,65.4164,1.71373,2.2916,1.7712,0.38934,0.54471,0.43763,0.17611,1.84242,3.14034,2.00428,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,76.2007,1.6546,2.21319,1.76106,0.25995,0.4567,0.34815,0.14895,1.94567,2.95119,2.07053,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,86.8848,1.71236,2.22752,1.78206,0.45351,0.48874,0.38579,0.15689,2.07199,2.72934,2.09779,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,97.5898,1.64783,2.12982,1.73971,0.36125,0.53727,0.42504,0.17039,1.90275,2.62225,1.95607,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,108.141,1.63879,2.06409,1.70908,0.46217,0.54724,0.47325,0.20613,1.78741,2.5208,1.92446,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,118.721,1.64552,2.05504,1.71249,0.52745,0.54835,0.49265,0.21774,1.80024,2.36731,1.92354,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,129.347,1.62115,1.99015,1.70335,0.39193,0.53821,0.41458,0.17118,1.87706,2.56611,1.95195,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,139.665,1.56761,1.9539,1.66097,0.42732,0.55836,0.51042,0.22166,1.75103,2.27216,1.91815,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,150.21,1.57192,1.90686,1.65638,0.3757,0.53713,0.485,0.21513,1.821,2.09706,1.88865,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,161.022,1.5804,1.88372,1.67598,0.50906,0.53663,0.54126,0.24263,1.79436,2.12026,1.8879,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,171.541,1.60237,1.89414,1.67358,0.48926,0.56513,0.52514,0.23682,1.79308,2.06802,1.88763,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,182.092,1.55791,1.83269,1.64002,0.49442,0.59278,0.53966,0.2325,1.80465,2.10814,1.90976,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,192.365,1.53402,1.80667,1.63066,0.47122,0.58127,0.52711,0.22904,1.83166,2.06617,1.89692,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,202.649,1.54651,1.79731,1.63431,0.52455,0.54915,0.53345,0.24332,1.79577,1.96892,1.88926,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,213.189,1.52529,1.73634,1.59574,0.49913,0.54626,0.58338,0.27345,1.71493,1.8781,1.8195,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,223.767,1.54128,1.79625,1.64762,0.5207,0.6118,0.5977,0.27804,1.7224,1.798,1.81222,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,234.321,1.51721,1.77288,1.62442,0.52837,0.55073,0.52536,0.24539,1.73511,1.98369,1.86052,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,244.93,1.5183,1.74844,1.6116,0.48351,0.64049,0.56191,0.25305,1.81365,1.9748,1.92292,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,255.241,1.52851,1.73893,1.62047,0.60302,0.54992,0.57162,0.27864,1.68943,1.78559,1.80238,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,265.71,1.48392,1.7153,1.60655,0.48353,0.63751,0.60221,0.29466,1.67693,1.9299,1.79207,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,276.196,1.50867,1.72483,1.60284,0.48501,0.62894,0.60943,0.28993,1.74048,1.82115,1.85051,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,286.828,1.48415,1.66464,1.5905,0.50874,0.6281,0.60247,0.2831,1.69205,1.75976,1.76743,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,297.421,1.4849,1.67769,1.588,0.55793,0.59201,0.62776,0.31582,1.64193,1.74694,1.81482,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,307.86,1.4594,1.64207,1.5892,0.57132,0.61713,0.63519,0.32249,1.65275,1.66502,1.78766,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,318.279,1.46303,1.64004,1.56213,0.56717,0.60987,0.62527,0.30156,1.6867,1.70285,1.80417,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,328.72,1.48835,1.64375,1.58306,0.57888,0.62026,0.64269,0.31232,1.63622,1.65213,1.77488,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,338.864,1.4841,1.61188,1.59659,0.52401,0.56057,0.59616,0.29343,1.67925,1.7787,1.79638,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,349.352,1.47345,1.60235,1.56517,0.54654,0.63898,0.66033,0.31228,1.66692,1.65614,1.78354,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,359.846,1.48227,1.62667,1.57927,0.54727,0.61308,0.61806,0.28716,1.70042,1.71742,1.79717,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,370.438,1.44188,1.54727,1.5482,0.49965,0.67384,0.64214,0.31404,1.63407,1.66717,1.75417,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,381.073,1.46394,1.60411,1.55135,0.5305,0.60166,0.61928,0.29707,1.69113,1.62334,1.79382,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,391.529,1.46456,1.5678,1.56194,0.67089,0.59919,0.70211,0.35206,1.6185,1.54057,1.74451,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,402.05,1.41416,1.53784,1.53104,0.66074,0.68146,0.70103,0.3293,1.70862,1.568,1.77579,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
39,412.543,1.40104,1.54932,1.53601,0.57614,0.63668,0.64216,0.3146,1.65585,1.59913,1.768,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
40,423.191,1.40624,1.53484,1.53681,0.5796,0.70131,0.68513,0.35057,1.59731,1.57832,1.75511,0.000672675,0.000672675,0.000672675,0.000336338,0.00134535
41,433.546,1.43121,1.55838,1.54243,0.56534,0.68954,0.66504,0.33512,1.61522,1.59906,1.75507,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
42,443.418,1.39189,1.48246,1.52861,0.5718,0.61373,0.65224,0.32181,1.66891,1.61495,1.74186,0.000643101,0.000643101,0.000643101,0.00032155,0.0012862
43,453.715,1.40463,1.52954,1.52839,0.61653,0.66756,0.6912,0.34772,1.59364,1.58476,1.71082,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
44,464.225,1.37994,1.52908,1.53175,0.55252,0.66794,0.678,0.33578,1.62886,1.53546,1.71624,0.000612981,0.000612981,0.000612981,0.00030649,0.00122596
45,474.669,1.39813,1.49703,1.52126,0.58987,0.68454,0.66533,0.34059,1.59108,1.5331,1.70669,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
46,485.113,1.40126,1.48155,1.52185,0.54683,0.6874,0.66985,0.34323,1.58624,1.54258,1.70494,0.000582435,0.000582435,0.000582435,0.000291218,0.00116487
47,495.385,1.36397,1.47812,1.50578,0.55034,0.71533,0.70733,0.36274,1.60651,1.46456,1.71336,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
48,506.058,1.39595,1.47666,1.50819,0.62953,0.65674,0.69284,0.35711,1.62445,1.50545,1.71566,0.000551584,0.000551584,0.000551584,0.000275792,0.00110317
49,516.394,1.35211,1.43383,1.49045,0.60188,0.68531,0.71188,0.36277,1.61955,1.53439,1.73931,0.000536081,0.000536081,0.000536081,0.000268041,0.00107216
50,526.26,1.39708,1.46518,1.5197,0.67306,0.63425,0.70506,0.36251,1.61987,1.49482,1.72262,0.000520548,0.000520548,0.000520548,0.000260274,0.0010411
51,536.764,1.36778,1.40867,1.48922,0.54696,0.71426,0.70687,0.37116,1.63069,1.47767,1.74025,0.000505,0.000505,0.000505,0.0002525,0.00101
