epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,2.92539,3.85205,4.85516,2.39037,0.00043,0.00511,2e-05,0,3.80628,5.15524,2.56525,1e-05,1e-05,1e-05,5e-06,1e-05,9e-06
2,5.03275,3.74839,4.99421,2.60787,3e-05,0.00223,1e-05,0,3.7708,5.14867,2.52629,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,2.99927e-05,2.69934e-05
3,7.32044,3.65396,4.83994,2.34746,2e-05,0.00223,1e-05,0,3.71343,5.12997,2.47682,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,4.99512e-05,4.4956e-05
4,9.37385,3.47084,4.98465,2.21614,2e-05,0.00223,1e-05,0,3.62649,5.10371,2.41935,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,6.98462e-05,6.28616e-05
5,11.6186,3.41053,4.78476,2.24875,3e-05,0.00283,1e-05,0,3.57519,5.09386,2.38804,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,8.96487e-05,8.06838e-05
6,13.6921,3.74007,4.95965,2.41115,3e-05,0.00283,1e-05,0,3.51619,5.07464,2.34935,0.00010933,0.00010933,0.00010933,5.46648e-05,0.00010933,9.83967e-05
7,15.9611,3.50791,4.79552,2.19389,4e-05,0.00424,1e-05,0,3.44465,5.04717,2.30266,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00012886,0.000115974
8,18.0402,3.75782,5.04823,2.0877,4e-05,0.00424,1e-05,0,3.36914,5.02522,2.25647,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000148212,0.000133391
9,20.3093,3.05207,4.81771,1.99838,4e-05,0.00424,1e-05,0,3.28729,4.99795,2.21086,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000167356,0.000150621
10,22.4271,3.32562,4.74103,2.17637,3e-05,0.00364,0,0,3.19796,4.96377,2.15569,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000186266,0.000167639
