epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.82204,1.88405,3.83568,1.85049,0.01094,0.57229,0.02901,0.00894,2.0635,4.2125,2.08961,0.00012,0.00012,0.00012,6e-05,0.00024
2,6.64477,1.55164,3.6457,1.69616,0.00816,0.74927,0.13128,0.05023,1.93573,4.16127,2.06409,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,9.89495,1.69573,3.56889,1.80284,0.00793,0.86485,0.1322,0.0507,1.95389,4.12825,2.0709,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,12.9773,1.60948,3.40325,1.77016,0.00742,0.81442,0.12706,0.04599,2.16313,4.05594,2.2281,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,16.0186,1.64246,3.24997,1.75725,0.8029,0.05206,0.1942,0.07506,2.12791,3.80458,2.31075,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,19.0681,1.74727,3.15468,1.86773,0.15945,0.24207,0.15604,0.05563,2.16412,3.56386,2.5138,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,22.2641,1.66518,2.8733,1.80724,0.17195,0.35952,0.15292,0.05571,2.19185,3.67789,2.51786,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,25.2642,1.69359,2.85928,1.8576,0.1971,0.43591,0.22929,0.08515,2.10665,3.56755,2.35671,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,28.3468,1.64453,2.6313,1.77755,0.31807,0.40249,0.29097,0.11475,2.14109,3.97038,2.35112,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,31.4205,1.64088,2.63294,1.78548,0.23987,0.46425,0.24902,0.09041,2.15966,5.2652,2.35985,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,34.5044,1.6406,2.52618,1.71038,0.39151,0.33634,0.23251,0.0841,2.32021,6.84632,2.50245,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,37.6762,1.72445,2.57015,1.78205,0.18376,0.48344,0.25628,0.09287,2.27818,5.25934,2.39178,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,40.7487,1.65478,2.47357,1.7398,0.40807,0.43285,0.27522,0.10668,2.13751,4.22535,2.25081,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,43.8197,1.57374,2.29334,1.68894,0.46817,0.42208,0.33339,0.13372,1.98487,4.93531,2.16172,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,46.8718,1.65497,2.53702,1.77462,0.49153,0.33092,0.30522,0.12473,2.0506,4.36747,2.25702,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,50.0708,1.60758,2.35128,1.73414,0.2892,0.47323,0.28798,0.1097,2.0319,5.04518,2.27045,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,53.1103,1.60657,2.3218,1.72511,0.38357,0.41251,0.33652,0.1383,2.00076,5.02028,2.32318,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,56.1861,1.56547,2.33616,1.68742,0.28908,0.4994,0.34882,0.14831,1.99476,3.85555,2.23029,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,59.3231,1.60044,2.27381,1.70987,0.58837,0.33859,0.34041,0.13593,1.98918,3.71702,2.20239,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,62.5282,1.53295,2.19616,1.66007,0.45937,0.42881,0.33675,0.12816,2.05037,3.32003,2.19279,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,65.562,1.52636,2.19073,1.65592,0.4354,0.46905,0.3174,0.12558,1.9768,3.32123,2.12648,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,68.5956,1.55686,2.11491,1.63901,0.27798,0.55089,0.30874,0.12675,2.02729,3.55287,2.22546,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,71.6426,1.55205,2.0833,1.62642,0.35371,0.45879,0.36799,0.14744,2.0333,3.65434,2.25832,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,74.7718,1.56396,2.14522,1.70321,0.46122,0.50868,0.39542,0.16927,1.97047,3.50492,2.15785,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,77.8392,1.46012,2.05157,1.59704,0.50865,0.47905,0.41993,0.18639,1.90945,3.31917,2.06264,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,80.9075,1.48001,2.00116,1.60467,0.54871,0.49214,0.44282,0.19729,1.85778,2.89354,2.02306,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,83.9569,1.53331,2.00311,1.61271,0.56363,0.46802,0.43223,0.19811,1.91714,2.71342,2.06804,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,87.1465,1.4542,1.92735,1.54683,0.61911,0.43867,0.45564,0.1992,1.91596,2.81375,2.08156,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,90.1525,1.4364,1.99618,1.57376,0.59064,0.48264,0.46029,0.19902,1.92576,2.9051,2.09003,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,93.1671,1.41037,1.81306,1.52123,0.53168,0.47933,0.43586,0.19547,1.89664,2.8126,2.08576,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,96.1951,1.45915,1.97409,1.55662,0.29093,0.57119,0.42227,0.17487,1.918,2.92647,2.09136,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,99.3486,1.43341,1.89171,1.5759,0.40478,0.4849,0.39404,0.15895,1.94678,3.01771,2.11976,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,102.396,1.44368,2.00485,1.61143,0.51208,0.458,0.42394,0.17817,1.93202,2.79056,2.11584,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,105.438,1.46618,1.95322,1.56767,0.57005,0.48541,0.44539,0.18143,1.95605,2.72926,2.0952,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,108.395,1.40586,1.89724,1.51496,0.53977,0.5079,0.43056,0.17326,1.94533,2.67826,2.09785,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,111.546,1.42511,1.87836,1.5454,0.53533,0.49104,0.41242,0.17319,1.9418,2.80851,2.10591,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,114.582,1.33015,1.77358,1.49224,0.58574,0.49332,0.43616,0.19054,1.91449,2.73488,2.09086,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,117.583,1.39436,1.86741,1.53719,0.58916,0.49623,0.44606,0.19674,1.94348,2.77423,2.10105,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
39,120.596,1.33549,1.67917,1.48403,0.42632,0.5183,0.42574,0.1763,2.00882,2.92304,2.10751,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
40,123.734,1.40015,1.80423,1.50785,0.40511,0.50906,0.42206,0.17755,1.98583,2.78266,2.05629,0.000672675,0.000672675,0.000672675,0.000336338,0.00134535
41,126.757,1.31117,1.73635,1.48107,0.47037,0.52119,0.46024,0.19021,1.91536,2.65659,2.03512,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
42,129.75,1.29446,1.69944,1.49922,0.41977,0.54242,0.47429,0.20834,1.89061,2.51106,2.04295,0.000643101,0.000643101,0.000643101,0.00032155,0.0012862
43,132.798,1.4406,1.72813,1.56669,0.62902,0.46802,0.49407,0.21685,1.90321,2.44286,2.0672,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
44,135.955,1.35089,1.72879,1.50787,0.62091,0.5057,0.49875,0.22626,1.93354,2.34642,2.07715,0.000612981,0.000612981,0.000612981,0.00030649,0.00122596
45,139.021,1.31824,1.68788,1.44675,0.46805,0.53927,0.50924,0.23083,1.94499,2.29515,2.06488,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
46,142.1,1.33768,1.66339,1.46909,0.53427,0.49921,0.49213,0.21961,1.96155,2.36947,2.08606,0.000582435,0.000582435,0.000582435,0.000291218,0.00116487
47,145.119,1.23097,1.57942,1.4219,0.40945,0.55747,0.50453,0.22925,1.89879,2.39749,2.0303,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
