epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,12.8457,2.54167,4.32648,1.54768,0.01229,0.50692,0.0905,0.0376,1.57881,4.08421,1.06444,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,24.542,1.79178,2.97143,1.12748,0.32956,0.24577,0.23299,0.10248,1.58139,2.98316,1.10999,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,36.1497,1.68384,2.39204,1.12969,0.37767,0.56079,0.41526,0.21474,1.52109,2.51545,1.17046,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,47.745,1.78116,2.27703,1.16429,0.35992,0.44623,0.35533,0.15837,1.66676,2.56316,1.14727,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,59.2175,1.505,1.92171,1.07497,0.59024,0.65304,0.64085,0.34817,1.40059,1.75511,1.08748,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,70.6659,1.42369,1.69463,1.05732,0.63854,0.65413,0.66144,0.27976,1.78281,1.78705,1.20671,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,82.2396,1.41965,1.56218,1.06006,0.74736,0.66782,0.74603,0.38768,1.46886,1.57929,1.08682,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,93.6695,1.40655,1.44732,1.04473,0.74459,0.72996,0.79041,0.43803,1.36411,1.43497,1.06574,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,105.013,1.39599,1.36016,1.03806,0.74808,0.70249,0.75501,0.3402,1.72171,1.5688,1.18116,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,116.52,1.35804,1.27262,1.02768,0.8743,0.78984,0.883,0.49275,1.32099,1.2079,1.06434,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,127.961,1.33727,1.23096,1.02949,0.8368,0.79629,0.87283,0.46868,1.50105,1.25955,1.15963,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,139.427,1.30054,1.17109,1.02099,0.90055,0.7852,0.88974,0.46068,1.47312,1.14232,1.09539,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,150.583,1.2729,1.09041,1.0114,0.87528,0.80851,0.90402,0.56467,1.23848,1.0648,1.03738,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,162.013,1.41138,1.17322,1.03267,0.79973,0.70652,0.78464,0.28471,1.97433,1.42437,1.27875,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,173.137,1.32351,1.11169,1.00201,0.87951,0.83688,0.92209,0.49085,1.40942,1.1321,1.07221,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,184.458,1.30424,1.10568,1.02084,0.91284,0.84688,0.93515,0.59886,1.17949,0.99798,1.00743,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,195.882,1.22511,1.05815,0.98345,0.89596,0.86528,0.94123,0.64761,1.0473,0.89065,0.97517,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,207.045,1.23754,0.99182,0.98724,0.88589,0.8465,0.91873,0.51212,1.34926,1.00833,1.05608,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,218.508,1.23937,0.97928,0.99372,0.92476,0.87379,0.93895,0.63529,1.06697,0.88252,0.97868,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,229.917,1.28744,0.99346,0.99987,0.91572,0.8653,0.93541,0.56317,1.27312,0.94373,1.03187,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,241.479,1.16163,0.92239,0.9779,0.92736,0.85536,0.93777,0.5198,1.4353,0.95369,1.08015,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,252.899,1.16877,0.90612,0.96897,0.9246,0.87062,0.94962,0.65877,1.04556,0.8239,0.97276,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,264.383,1.17183,0.89803,0.97746,0.88976,0.85522,0.92718,0.58752,1.21101,0.86625,1.03354,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,275.825,1.1471,0.92035,0.9824,0.90535,0.87173,0.93937,0.57056,1.2928,0.89931,1.03258,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,287.428,1.20204,0.91909,0.98385,0.91298,0.86234,0.94456,0.55501,1.28424,0.88148,1.03769,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,298.728,1.15515,0.90806,0.97992,0.91361,0.86992,0.94088,0.65661,1.01474,0.80265,0.96656,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,310.19,1.15683,0.89067,0.97087,0.92832,0.90334,0.95535,0.67383,1.01052,0.77235,0.96214,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,321.75,1.15619,0.85055,0.96484,0.92054,0.88436,0.95194,0.60244,1.21969,0.78702,1.02141,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,332.986,1.12098,0.83039,0.96688,0.94857,0.8879,0.95776,0.5782,1.29954,0.81499,1.03273,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,343.83,1.11406,0.80774,0.96284,0.93429,0.89377,0.954,0.66428,1.02395,0.75322,0.96577,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,355.309,1.19139,0.83525,0.96717,0.93687,0.90702,0.96235,0.60389,1.23659,0.7599,1.01899,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,366.951,1.11597,0.79556,0.96197,0.95665,0.9154,0.96539,0.6612,1.06545,0.71014,0.97738,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,378.447,1.14837,0.79908,0.96684,0.92996,0.91022,0.9613,0.65875,1.05992,0.71665,0.97252,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,389.845,1.19275,0.77747,0.97278,0.83491,0.80796,0.82647,0.24173,2.43005,1.07962,1.46491,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,401.506,1.23025,0.80281,0.97803,0.93711,0.8631,0.93957,0.44009,1.75631,0.91098,1.18973,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,412.984,1.12593,0.77844,0.95863,0.93153,0.906,0.95609,0.56107,1.33828,0.79067,1.02821,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,424.381,1.05849,0.76228,0.94552,0.94393,0.90813,0.96044,0.66444,1.03972,0.71597,0.97141,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,435.809,1.11964,0.79072,0.95719,0.91527,0.92117,0.96076,0.53982,1.4621,0.80716,1.081,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
39,447.377,1.07857,0.7571,0.94453,0.94569,0.92159,0.96945,0.69236,0.98233,0.66339,0.95116,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
40,458.853,1.15501,0.75509,0.96449,0.94913,0.90311,0.9647,0.54068,1.45001,0.76238,1.10095,0.000672675,0.000672675,0.000672675,0.000336338,0.00134535
41,470.285,1.15281,0.76263,0.96839,0.94278,0.90857,0.96845,0.63133,1.17909,0.70375,1.00591,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
42,481.656,1.08606,0.73983,0.9536,0.9332,0.91074,0.9623,0.58759,1.29796,0.73554,1.03544,0.000643101,0.000643101,0.000643101,0.00032155,0.0012862
43,493.226,1.04462,0.7256,0.94775,0.9284,0.91399,0.96495,0.61285,1.24314,0.69731,1.02776,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
44,504.65,1.03515,0.71293,0.92989,0.95174,0.9043,0.96287,0.46995,1.72781,0.80685,1.16902,0.000612981,0.000612981,0.000612981,0.00030649,0.00122596
45,516.117,1.01074,0.69628,0.94219,0.95678,0.92394,0.97547,0.68714,1.01911,0.62426,0.96487,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
46,527.719,1.04128,0.69214,0.93945,0.95878,0.89975,0.97011,0.66919,1.0706,0.66101,0.96717,0.000582435,0.000582435,0.000582435,0.000291218,0.00116487
47,539.152,1.02784,0.70864,0.93458,0.96399,0.91807,0.97226,0.66296,1.0935,0.64471,0.98076,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
48,550.655,1.03405,0.6895,0.93533,0.94747,0.91964,0.97303,0.66477,1.08987,0.65343,0.97353,0.000551584,0.000551584,0.000551584,0.000275792,0.00110317
49,562.253,1.02196,0.68003,0.93699,0.94932,0.91439,0.96849,0.62246,1.23234,0.6819,1.00671,0.000536081,0.000536081,0.000536081,0.000268041,0.00107216
50,573.738,0.98568,0.66523,0.92422,0.96308,0.91825,0.97755,0.67669,1.07636,0.61954,0.97038,0.000520548,0.000520548,0.000520548,0.000260274,0.0010411
51,585.129,0.97203,0.66263,0.91855,0.94777,0.93192,0.97655,0.64337,1.14812,0.63561,0.99429,0.000505,0.000505,0.000505,0.0002525,0.00101
