epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,4.83069,3.78581,4.97057,2.33685,3e-05,0.00283,1e-05,0,3.80548,5.11399,2.50218,0.00012,0.00012,0.00012,6e-05,0.00012,0.000108
2,8.66684,3.77391,4.96631,2.31283,3e-05,0.00283,0,0,3.74383,5.08175,2.42835,0.000249939,0.000249939,0.000249939,0.000124969,0.000249939,0.000224945
3,12.7482,3.50495,4.82121,2.09947,5e-05,0.00349,0,0,3.54507,4.96016,2.20684,0.000379629,0.000379629,0.000379629,0.000189814,0.000379629,0.000341666
4,16.6841,3.22109,4.72843,1.94746,0.00038,0.01723,3e-05,1e-05,2.96022,4.66083,1.70552,0.00050888,0.00050888,0.00050888,0.00025444,0.00050888,0.000457992
5,20.7426,2.66324,4.54234,1.63323,0.00205,0.039,0.00015,5e-05,2.3341,4.45596,1.38098,0.000637502,0.000637502,0.000637502,0.000318751,0.000637502,0.000573752
6,24.6776,2.29661,4.40877,1.43041,0.00375,0.07204,0.00207,0.00078,2.06748,4.35014,1.25643,0.000765307,0.000765307,0.000765307,0.000382654,0.000765307,0.000688777
7,28.6626,2.16809,4.25655,1.37038,0.00577,0.20908,0.00595,0.00204,1.91171,4.25058,1.19279,0.000892109,0.000892109,0.000892109,0.000446054,0.000892109,0.000802898
8,32.8105,2.08064,4.17074,1.30544,0.00748,0.3728,0.01997,0.00823,1.79045,4.07995,1.12633,0.000988079,0.000988079,0.000988079,0.000494039,0.000988079,0.000889271
9,36.696,1.96611,4.04593,1.2305,0.51908,0.10266,0.02015,0.00752,1.80147,4.019,1.13189,0.000984449,0.000984449,0.000984449,0.000492224,0.000984449,0.000886004
10,40.7134,1.94305,3.96081,1.19394,0.61767,0.11616,0.04789,0.02001,1.73713,3.86006,1.13196,0.000980345,0.000980345,0.000980345,0.000490173,0.000980345,0.000882311
11,44.7722,1.85497,3.77191,1.17994,0.25598,0.1964,0.09052,0.04194,1.67336,3.56443,1.16691,0.000975773,0.000975773,0.000975773,0.000487886,0.000975773,0.000878196
12,48.7178,1.82988,3.64623,1.22468,0.26343,0.22791,0.11027,0.04928,1.70569,3.49349,1.22039,0.000970736,0.000970736,0.000970736,0.000485368,0.000970736,0.000873662
13,52.6501,1.7926,3.50812,1.22562,0.10325,0.41034,0.12132,0.05574,1.67783,3.5357,1.22966,0.000965239,0.000965239,0.000965239,0.00048262,0.000965239,0.000868715
14,56.7215,1.9227,3.35572,1.2532,0.11569,0.41296,0.12973,0.06491,1.61074,3.29818,1.19499,0.000959289,0.000959289,0.000959289,0.000479644,0.000959289,0.00086336
15,60.76,1.8604,3.27468,1.21625,0.11606,0.39779,0.12623,0.06165,1.64151,3.18629,1.17421,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,64.6652,1.75279,3.17327,1.1772,0.12146,0.41063,0.13827,0.06589,1.65001,3.09968,1.17908,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,68.7329,1.82362,3.12866,1.21074,0.12508,0.4266,0.15541,0.07361,1.65219,3.00227,1.16982,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,72.6538,1.75888,3.02225,1.22292,0.13935,0.44756,0.16204,0.07593,1.64646,2.94457,1.17448,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
19,76.7536,1.73642,2.96065,1.18014,0.16959,0.45444,0.19253,0.09435,1.56097,2.76092,1.16445,0.000922942,0.000922942,0.000922942,0.000461471,0.000922942,0.000830648
20,80.6722,1.7408,2.88243,1.20099,0.19608,0.39199,0.19875,0.10015,1.518,2.6803,1.1557,0.000914405,0.000914405,0.000914405,0.000457202,0.000914405,0.000822964
21,84.7497,1.69087,2.74297,1.17739,0.20158,0.37091,0.18827,0.09161,1.53055,2.68306,1.15719,0.000905463,0.000905463,0.000905463,0.000452732,0.000905463,0.000814917
22,88.6821,1.65919,2.73105,1.18145,0.22979,0.39059,0.21514,0.11185,1.51642,2.59148,1.16406,0.000896127,0.000896127,0.000896127,0.000448063,0.000896127,0.000806514
23,92.7724,1.71222,2.65931,1.16859,0.24207,0.3994,0.22077,0.11682,1.50704,2.57379,1.15619,0.000886404,0.000886404,0.000886404,0.000443202,0.000886404,0.000797764
24,96.7475,1.69216,2.69714,1.20512,0.23955,0.42696,0.2334,0.12533,1.48399,2.55143,1.1437,0.000876305,0.000876305,0.000876305,0.000438152,0.000876305,0.000788674
