timestamp_utc,cpu_percent,rss_mib,gpu_index,device_memory_used_mib,process_tree_gpu_memory_mib
2026-08-31T12:02:36.979784+00:00,97.20,506.25,1,4,
2026-08-31T12:02:38.267956+00:00,23.90,534.88,1,4,
2026-08-31T12:02:39.524385+00:00,5.40,536.00,1,4,
2026-08-31T12:02:40.771592+00:00,3.20,536.00,1,4,
2026-08-31T12:02:42.050050+00:00,14.40,551.82,1,4,
2026-08-31T12:02:43.340790+00:00,72.50,777.48,1,396,386.00
2026-08-31T12:02:44.618654+00:00,93.70,887.34,1,488,478.00
2026-08-31T12:02:45.889917+00:00,100.10,939.54,1,488,478.00
2026-08-31T12:02:47.192177+00:00,99.80,939.55,1,488,478.00
2026-08-31T12:02:48.452954+00:00,99.80,939.55,1,488,478.00
2026-08-31T12:02:49.712782+00:00,102.80,1004.73,1,498,488.00
2026-08-31T12:02:50.988349+00:00,90.80,1434.68,1,2236,2252.00
2026-08-31T12:02:52.256884+00:00,112.80,2226.88,1,2464,2454.00
2026-08-31T12:02:53.532455+00:00,99.30,2271.41,1,2464,2456.00
2026-08-31T12:02:54.809468+00:00,99.20,2314.11,1,3090,3080.00
2026-08-31T12:02:56.073849+00:00,101.60,2398.89,1,3090,3080.00
2026-08-31T12:02:57.341777+00:00,98.60,2398.88,1,3090,3080.00
2026-08-31T12:02:58.581338+00:00,100.20,2398.88,1,3090,3080.00
2026-08-31T12:02:59.823256+00:00,100.60,2398.91,1,3090,3080.00
2026-08-31T12:03:01.095785+00:00,100.60,2398.91,1,3090,3080.00
2026-08-31T12:03:02.382206+00:00,99.50,2398.88,1,3092,3082.00
2026-08-31T12:03:03.675522+00:00,100.70,2398.90,1,3092,3082.00
2026-08-31T12:03:04.953948+00:00,99.60,2398.90,1,3092,3082.00
2026-08-31T12:03:06.201771+00:00,100.30,2398.87,1,3092,3082.00
2026-08-31T12:03:07.469521+00:00,98.60,2398.89,1,3092,3082.00
2026-08-31T12:03:08.738010+00:00,100.20,2398.89,1,3092,3082.00
2026-08-31T12:03:10.004723+00:00,99.40,2398.89,1,3092,3082.00
