epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,4.91138,2.01051,3.89199,1.9934,0.00508,0.32286,0.00363,0.00107,2.38989,4.39406,2.34815,0.00012,0.00012,0.00012,6e-05,0.00012,0.000108
2,8.77753,1.84455,3.85601,1.93535,0.00314,0.29489,0.00266,0.00075,2.62304,4.6193,2.49457,0.000249939,0.000249939,0.000249939,0.000124969,0.000249939,0.000224945
3,12.6217,2.02882,3.8542,2.06743,0.00336,0.33889,0.03492,0.01089,2.65222,4.58402,2.51627,0.000379629,0.000379629,0.000379629,0.000189814,0.000379629,0.000341666
4,16.3662,1.93265,3.85887,2.06051,0.00324,0.33138,0.05743,0.02069,2.56523,4.53852,2.48013,0.00050888,0.00050888,0.00050888,0.00025444,0.00050888,0.000457992
5,20.2133,1.75574,3.80382,1.83044,0.00496,0.39541,0.06048,0.02303,2.45468,4.50231,2.41356,0.000637502,0.000637502,0.000637502,0.000318751,0.000637502,0.000573752
6,23.8617,1.80405,3.73547,1.88279,0.00561,0.47568,0.06673,0.02901,2.25487,4.36478,2.29743,0.000765307,0.000765307,0.000765307,0.000382654,0.000765307,0.000688777
7,27.4178,1.67982,3.70756,1.75356,0.00521,0.55082,0.06779,0.02902,2.13612,4.27172,2.21005,0.000892109,0.000892109,0.000892109,0.000446054,0.000892109,0.000802898
8,31.2722,1.6197,3.69154,1.75957,0.00556,0.67277,0.07392,0.03075,2.03808,4.14599,2.17535,0.000988079,0.000988079,0.000988079,0.000494039,0.000988079,0.000889271
9,35.1427,1.55694,3.60973,1.66682,0.00623,0.79151,0.08803,0.03443,1.92394,4.02844,2.10122,0.000984449,0.000984449,0.000984449,0.000492224,0.000984449,0.000886004
10,38.8746,1.57573,3.54281,1.72071,0.6337,0.05172,0.10521,0.03986,1.90567,3.93722,2.06066,0.000980345,0.000980345,0.000980345,0.000490173,0.000980345,0.000882311
11,42.6118,1.55084,3.50682,1.6697,0.42655,0.10409,0.12187,0.04508,1.90673,3.83571,2.05252,0.000975773,0.000975773,0.000975773,0.000487886,0.000975773,0.000878196
12,46.3932,1.56538,3.48182,1.72346,0.27788,0.1582,0.1132,0.04018,1.94513,3.77119,2.07387,0.000970736,0.000970736,0.000970736,0.000485368,0.000970736,0.000873662
13,50.1111,1.53037,3.40403,1.69398,0.30046,0.17135,0.12116,0.04655,1.9582,3.75459,2.07931,0.000965239,0.000965239,0.000965239,0.00048262,0.000965239,0.000868715
14,53.9847,1.50815,3.34211,1.62592,0.32663,0.16371,0.13388,0.04997,1.99325,3.74294,2.07695,0.000959289,0.000959289,0.000959289,0.000479644,0.000959289,0.00086336
15,57.7086,1.54737,3.36544,1.7056,0.35928,0.14011,0.14794,0.05636,2.06749,3.73047,2.14654,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,61.5203,1.51955,3.27654,1.67733,0.18707,0.22639,0.16666,0.06821,2.06038,3.6791,2.15465,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,65.3387,1.5392,3.27124,1.70541,0.24562,0.25178,0.19846,0.08111,1.98467,3.54451,2.11825,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,69.1132,1.50418,3.20774,1.65248,0.28702,0.29198,0.22857,0.09278,1.92173,3.4665,2.07091,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
19,72.9633,1.51967,3.16981,1.71733,0.23637,0.31574,0.22534,0.09743,1.90266,3.44999,2.0745,0.000922942,0.000922942,0.000922942,0.000461471,0.000922942,0.000830648
20,76.7186,1.50054,3.09946,1.67765,0.23109,0.36549,0.23907,0.09954,1.86536,3.56379,2.04192,0.000914405,0.000914405,0.000914405,0.000457202,0.000914405,0.000822964
21,80.6021,1.4771,3.05946,1.6449,0.22213,0.35069,0.25535,0.10505,1.86243,3.56624,2.0326,0.000905463,0.000905463,0.000905463,0.000452732,0.000905463,0.000814917
22,84.3008,1.56702,3.04078,1.67505,0.22999,0.3434,0.26025,0.11065,1.8546,3.40168,2.03805,0.000896127,0.000896127,0.000896127,0.000448063,0.000896127,0.000806514
23,88.0462,1.48215,2.98477,1.60702,0.26252,0.34471,0.27106,0.12154,1.82267,3.32663,2.00418,0.000886404,0.000886404,0.000886404,0.000443202,0.000886404,0.000797764
24,91.9167,1.50593,2.99341,1.68394,0.28872,0.30852,0.28197,0.12258,1.80429,3.34804,1.97101,0.000876305,0.000876305,0.000876305,0.000438152,0.000876305,0.000788674
25,95.6416,1.46931,2.97856,1.64957,0.32538,0.32111,0.27898,0.11739,1.80666,3.36499,1.95716,0.000865839,0.000865839,0.000865839,0.00043292,0.000865839,0.000779256
26,99.5196,1.45526,2.95081,1.61933,0.29886,0.33437,0.30189,0.12926,1.78859,3.33216,1.9335,0.000855018,0.000855018,0.000855018,0.000427509,0.000855018,0.000769516
27,103.358,1.48852,2.87155,1.65183,0.29478,0.34484,0.29932,0.13215,1.79143,3.31766,1.95375,0.000843851,0.000843851,0.000843851,0.000421925,0.000843851,0.000759466
28,107.235,1.46887,2.81749,1.61356,0.31003,0.38963,0.2981,0.12874,1.82299,3.29737,1.98182,0.000832349,0.000832349,0.000832349,0.000416175,0.000832349,0.000749114
29,110.971,1.45067,2.81953,1.63117,0.31852,0.36674,0.28171,0.11734,1.83596,3.30444,1.99776,0.000820525,0.000820525,0.000820525,0.000410262,0.000820525,0.000738472
30,114.75,1.4069,2.6833,1.56254,0.32734,0.34707,0.28656,0.12075,1.82725,3.25936,1.99873,0.000808389,0.000808389,0.000808389,0.000404194,0.000808389,0.00072755
31,118.458,1.49419,2.83505,1.62284,0.37004,0.33903,0.30737,0.13301,1.8164,3.19262,1.98735,0.000795954,0.000795954,0.000795954,0.000397977,0.000795954,0.000716358
32,122.3,1.43381,2.69252,1.62064,0.40209,0.33471,0.33486,0.14371,1.80487,3.14228,1.9748,0.000783231,0.000783231,0.000783231,0.000391616,0.000783231,0.000704908
33,126.022,1.45617,2.72118,1.68037,0.39685,0.35147,0.35989,0.16461,1.79099,3.10231,1.95223,0.000770234,0.000770234,0.000770234,0.000385117,0.000770234,0.000693211
34,129.867,1.50706,2.73954,1.63514,0.41984,0.40871,0.37034,0.17221,1.78744,3.10266,1.9555,0.000756976,0.000756976,0.000756976,0.000378488,0.000756976,0.000681278
35,133.741,1.40357,2.63252,1.56906,0.39709,0.37209,0.35264,0.16357,1.79992,3.12841,1.96033,0.000743468,0.000743468,0.000743468,0.000371734,0.000743468,0.000669121
36,137.401,1.42753,2.64862,1.59639,0.36982,0.36679,0.33886,0.15927,1.84399,3.11099,1.98673,0.000729725,0.000729725,0.000729725,0.000364863,0.000729725,0.000656753
37,141.106,1.38855,2.59763,1.5597,0.33705,0.36477,0.35369,0.15993,1.87603,3.11377,1.98536,0.000715761,0.000715761,0.000715761,0.00035788,0.000715761,0.000644185
38,144.996,1.51424,2.63428,1.62797,0.33672,0.37414,0.35809,0.15874,1.86247,3.12112,1.97241,0.000701588,0.000701588,0.000701588,0.000350794,0.000701588,0.000631429
39,148.684,1.386,2.49993,1.58032,0.36285,0.33445,0.34523,0.15707,1.87096,3.13978,1.97005,0.000687222,0.000687222,0.000687222,0.000343611,0.000687222,0.000618499
40,152.502,1.39957,2.54741,1.56024,0.36549,0.35507,0.3546,0.16194,1.85245,3.09272,1.93897,0.000672675,0.000672675,0.000672675,0.000336338,0.000672675,0.000605408
41,156.175,1.42106,2.53825,1.59383,0.37503,0.37026,0.36095,0.16712,1.81409,3.08994,1.90425,0.000657963,0.000657963,0.000657963,0.000328982,0.000657963,0.000592167
42,159.995,1.45014,2.53722,1.60633,0.45169,0.38821,0.38055,0.17924,1.7724,3.05168,1.86892,0.000643101,0.000643101,0.000643101,0.00032155,0.000643101,0.000578791
43,163.84,1.45445,2.46536,1.61026,0.46248,0.37244,0.38438,0.18292,1.74338,3.01472,1.85437,0.000628101,0.000628101,0.000628101,0.000314051,0.000628101,0.000565291
44,167.541,1.4446,2.47862,1.61688,0.42923,0.3966,0.39647,0.18704,1.72492,2.95517,1.85774,0.000612981,0.000612981,0.000612981,0.00030649,0.000612981,0.000551683
45,171.252,1.39074,2.47596,1.53139,0.55622,0.38101,0.39136,0.17687,1.73515,2.9578,1.88211,0.000597754,0.000597754,0.000597754,0.000298877,0.000597754,0.000537978
46,175.068,1.41496,2.41515,1.55308,0.45183,0.39744,0.38821,0.17408,1.76491,2.96066,1.8963,0.000582435,0.000582435,0.000582435,0.000291218,0.000582435,0.000524192
47,178.76,1.34438,2.35518,1.53661,0.4215,0.41918,0.39172,0.17261,1.78112,2.96683,1.91647,0.00056704,0.00056704,0.00056704,0.00028352,0.00056704,0.000510336
48,182.584,1.42749,2.38252,1.55437,0.41448,0.4519,0.41044,0.18967,1.75016,2.9499,1.89426,0.000551584,0.000551584,0.000551584,0.000275792,0.000551584,0.000496425
49,186.295,1.36401,2.47021,1.58988,0.43698,0.40036,0.40993,0.19212,1.73078,2.91944,1.87611,0.000536081,0.000536081,0.000536081,0.000268041,0.000536081,0.000482473
50,190.133,1.45537,2.36202,1.5903,0.44665,0.44501,0.42435,0.20564,1.72194,2.87843,1.84869,0.000520548,0.000520548,0.000520548,0.000260274,0.000520548,0.000468493
51,193.955,1.37389,2.33535,1.53229,0.43505,0.435,0.42935,0.20704,1.72485,2.87385,1.84768,0.000505,0.000505,0.000505,0.0002525,0.000505,0.0004545
52,197.67,1.4136,2.3294,1.60976,0.44511,0.45049,0.43191,0.21061,1.72923,2.87019,1.8411,0.000489452,0.000489452,0.000489452,0.000244726,0.000489452,0.000440507
53,201.417,1.45948,2.3731,1.59249,0.42249,0.48738,0.44005,0.21625,1.74934,2.83243,1.84784,0.000473919,0.000473919,0.000473919,0.000236959,0.000473919,0.000426527
54,205.249,1.38778,2.30521,1.52196,0.42793,0.48163,0.43122,0.21215,1.78025,2.83028,1.86704,0.000458416,0.000458416,0.000458416,0.000229208,0.000458416,0.000412575
55,208.942,1.51039,2.28428,1.58855,0.42054,0.45419,0.43372,0.21157,1.78649,2.8297,1.87736,0.00044296,0.00044296,0.00044296,0.00022148,0.00044296,0.000398664
56,212.775,1.38022,2.28587,1.5228,0.46015,0.4461,0.43777,0.21568,1.77168,2.79621,1.87095,0.000427565,0.000427565,0.000427565,0.000213782,0.000427565,0.000384808
57,216.52,1.43055,2.25439,1.5567,0.45833,0.48508,0.46634,0.22379,1.76116,2.75099,1.86884,0.000412246,0.000412246,0.000412246,0.000206123,0.000412246,0.000371022
58,220.329,1.4898,2.26152,1.62656,0.46043,0.47312,0.4749,0.22886,1.7389,2.71283,1.85625,0.000397019,0.000397019,0.000397019,0.00019851,0.000397019,0.000357317
59,224.116,1.44242,2.39174,1.55051,0.51282,0.47043,0.48914,0.23366,1.71215,2.69008,1.84494,0.000381899,0.000381899,0.000381899,0.000190949,0.000381899,0.000343709
60,227.817,1.36769,2.26016,1.5293,0.54402,0.44221,0.4918,0.23522,1.68928,2.67387,1.83622,0.000366899,0.000366899,0.000366899,0.00018345,0.000366899,0.000330209
61,231.529,1.43356,2.20946,1.58398,0.55309,0.44421,0.4997,0.24042,1.67572,2.68481,1.83507,0.000352037,0.000352037,0.000352037,0.000176018,0.000352037,0.000316833
62,235.36,1.429,2.31078,1.53348,0.58324,0.43049,0.48947,0.236,1.67662,2.6993,1.84037,0.000337325,0.000337325,0.000337325,0.000168662,0.000337325,0.000303592
63,239.004,1.3965,2.2985,1.54471,0.53541,0.456,0.48523,0.23783,1.66406,2.72465,1.83721,0.000322778,0.000322778,0.000322778,0.000161389,0.000322778,0.000290501
64,242.817,1.3345,2.2492,1.48212,0.44638,0.5285,0.49496,0.23979,1.65768,2.74342,1.83406,0.000308412,0.000308412,0.000308412,0.000154206,0.000308412,0.000277571
65,246.476,1.48371,2.43838,1.60886,0.43942,0.54458,0.49146,0.23867,1.67387,2.73905,1.84341,0.000294239,0.000294239,0.000294239,0.00014712,0.000294239,0.000264815
66,250.303,1.36833,2.24615,1.50852,0.51679,0.47242,0.48803,0.24112,1.66704,2.70884,1.83797,0.000280275,0.000280275,0.000280275,0.000140137,0.000280275,0.000252247
67,254.194,1.34382,2.25378,1.50154,0.45935,0.5079,0.487,0.24144,1.65264,2.68906,1.81775,0.000266532,0.000266532,0.000266532,0.000133266,0.000266532,0.000239879
68,257.947,1.41905,2.22345,1.57635,0.4538,0.48387,0.48228,0.23704,1.65028,2.68199,1.81102,0.000253024,0.000253024,0.000253024,0.000126512,0.000253024,0.000227722
69,261.651,1.33863,2.29258,1.55095,0.44039,0.49556,0.4835,0.24025,1.64203,2.65763,1.79444,0.000239766,0.000239766,0.000239766,0.000119883,0.000239766,0.000215789
70,265.501,1.38614,2.27039,1.54434,0.44021,0.48945,0.48159,0.24183,1.63297,2.64963,1.79267,0.000226769,0.000226769,0.000226769,0.000113384,0.000226769,0.000204092
71,269.218,1.30025,2.18623,1.4701,0.48787,0.47081,0.47947,0.24194,1.63332,2.65325,1.79921,0.000214046,0.000214046,0.000214046,0.000107023,0.000214046,0.000192642
72,273.016,1.28924,2.17702,1.48769,0.48773,0.47421,0.47153,0.23837,1.63194,2.66499,1.8046,0.000201611,0.000201611,0.000201611,0.000100806,0.000201611,0.00018145
73,276.676,1.3069,2.09751,1.47791,0.46401,0.49823,0.4739,0.24061,1.63228,2.66892,1.80758,0.000189475,0.000189475,0.000189475,9.47376e-05,0.000189475,0.000170528
74,280.513,1.33294,2.09946,1.48255,0.46595,0.48933,0.4754,0.24496,1.63086,2.66574,1.80681,0.000177651,0.000177651,0.000177651,8.88253e-05,0.000177651,0.000159886
75,284.324,1.39171,2.21198,1.51685,0.45179,0.50413,0.47533,0.24568,1.62921,2.65768,1.80781,0.000166149,0.000166149,0.000166149,8.30746e-05,0.000166149,0.000149534
76,288.03,1.28167,2.15687,1.47308,0.4457,0.49832,0.47361,0.25029,1.6249,2.64021,1.80737,0.000154982,0.000154982,0.000154982,7.74911e-05,0.000154982,0.000139484
77,291.71,1.37277,2.25668,1.5268,0.46662,0.46707,0.47618,0.25102,1.62466,2.63848,1.80574,0.000144161,0.000144161,0.000144161,7.20803e-05,0.000144161,0.000129744
78,295.557,1.40681,2.19839,1.57115,0.4826,0.45759,0.47803,0.25001,1.62425,2.63092,1.8098,0.000133695,0.000133695,0.000133695,6.68475e-05,0.000133695,0.000120326
79,299.258,1.31236,2.14526,1.50108,0.42395,0.49009,0.47775,0.24717,1.64517,2.62602,1.81863,0.000123596,0.000123596,0.000123596,6.1798e-05,0.000123596,0.000111236
80,303.092,1.37904,2.15664,1.52301,0.43186,0.50429,0.47681,0.24702,1.646,2.61254,1.82504,0.000113873,0.000113873,0.000113873,5.69366e-05,0.000113873,0.000102486
81,306.761,1.44294,2.23719,1.59817,0.43184,0.50308,0.48365,0.24975,1.65614,2.6072,1.83397,0.000104537,0.000104537,0.000104537,5.22683e-05,0.000104537,9.40829e-05
82,310.632,1.33986,2.15503,1.50011,0.43296,0.51441,0.48846,0.25312,1.63941,2.61408,1.82888,9.55951e-05,9.55951e-05,9.55951e-05,4.77976e-05,9.55951e-05,8.60356e-05
83,314.496,1.40136,2.20491,1.57286,0.45462,0.49831,0.49247,0.25246,1.64696,2.60593,1.83909,8.70577e-05,8.70577e-05,8.70577e-05,4.35288e-05,8.70577e-05,7.83519e-05
84,318.205,1.43428,2.24872,1.53359,0.47208,0.47588,0.49403,0.25266,1.63826,2.61176,1.82506,7.89327e-05,7.89327e-05,7.89327e-05,3.94663e-05,7.89327e-05,7.10394e-05
85,321.925,1.29573,2.14815,1.48171,0.49877,0.46191,0.49409,0.25177,1.64338,2.60953,1.82908,7.12282e-05,7.12282e-05,7.12282e-05,3.56141e-05,7.12282e-05,6.41054e-05
86,325.668,1.3131,2.25635,1.51078,0.51471,0.47324,0.49306,0.25092,1.64733,2.61941,1.82999,6.39518e-05,6.39518e-05,6.39518e-05,3.19759e-05,6.39518e-05,5.75566e-05
87,329.359,1.32872,2.21875,1.5441,0.53528,0.46613,0.49792,0.25225,1.65188,2.61327,1.83105,5.71106e-05,5.71106e-05,5.71106e-05,2.85553e-05,5.71106e-05,5.13995e-05
88,333.198,1.35464,2.18199,1.49387,0.50322,0.45813,0.49022,0.25154,1.64069,2.61911,1.82862,5.07115e-05,5.07115e-05,5.07115e-05,2.53557e-05,5.07115e-05,4.56403e-05
89,336.917,1.48492,2.27145,1.60137,0.48244,0.45486,0.49276,0.25493,1.64096,2.62383,1.83121,4.47606e-05,4.47606e-05,4.47606e-05,2.23803e-05,4.47606e-05,4.02846e-05
90,340.812,1.39846,2.19307,1.53981,0.46978,0.48345,0.49077,0.25214,1.6397,2.61145,1.82595,3.9264e-05,3.9264e-05,3.9264e-05,1.9632e-05,3.9264e-05,3.53376e-05
91,344.546,1.58994,2.64996,1.78809,0.47231,0.47539,0.48462,0.24314,1.65194,2.63934,1.81218,3.4227e-05,3.4227e-05,3.4227e-05,1.71135e-05,3.4227e-05,3.08043e-05
92,348.084,1.42376,2.72331,1.62509,0.46815,0.47938,0.47805,0.2375,1.66551,2.67482,1.80909,2.96546e-05,2.96546e-05,2.96546e-05,1.48273e-05,2.96546e-05,2.66892e-05
93,351.634,1.50744,2.5952,1.67782,0.42579,0.49515,0.47471,0.23316,1.68356,2.71554,1.81578,2.55513e-05,2.55513e-05,2.55513e-05,1.27757e-05,2.55513e-05,2.29962e-05
94,355.315,1.47808,2.55294,1.60713,0.44062,0.49375,0.47334,0.23243,1.68664,2.73223,1.81754,2.19212e-05,2.19212e-05,2.19212e-05,1.09606e-05,2.19212e-05,1.97291e-05
95,358.855,1.51813,2.68874,1.67049,0.43319,0.48993,0.46862,0.22789,1.69532,2.76869,1.82723,1.87678e-05,1.87678e-05,1.87678e-05,9.38391e-06,1.87678e-05,1.6891e-05
96,362.457,1.45357,2.70071,1.66875,0.45083,0.48518,0.46483,0.2271,1.70375,2.79391,1.83047,1.60943e-05,1.60943e-05,1.60943e-05,8.04714e-06,1.60943e-05,1.44848e-05
97,365.984,1.38264,2.51401,1.58698,0.43844,0.49007,0.46199,0.22611,1.69874,2.76789,1.82989,1.39032e-05,1.39032e-05,1.39032e-05,6.95161e-06,1.39032e-05,1.25129e-05
