epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,4.32419,3.85328,4.98824,2.58344,5e-05,0.00505,1e-05,0,3.66629,5.09915,2.42715,6e-05,6e-05,6e-05,3e-05,6e-05,5.4e-05
2,7.70652,3.64054,4.88616,2.43719,3e-05,0.00364,1e-05,0,3.4021,5.01227,2.23969,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000129968,0.000116971
3,11.3209,3.19263,4.79938,2.16802,6e-05,0.00512,1e-05,0,2.914,4.86575,1.94996,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000199805,0.000179824
4,14.8038,2.73067,4.65727,1.89462,0.00014,0.00846,1e-05,0,2.51493,4.73453,1.71259,0.000269407,0.000269407,0.000269407,0.000134703,0.000269407,0.000242466
5,18.3962,2.43198,4.52606,1.70289,0.0101,0.01769,0.0001,4e-05,2.22136,4.63619,1.52551,0.000338673,0.000338673,0.000338673,0.000169336,0.000338673,0.000304806
6,21.8466,2.18899,4.38375,1.56444,0.02398,0.04178,0.00239,0.00105,2.04261,4.58277,1.43095,0.000407501,0.000407501,0.000407501,0.000203751,0.000407501,0.000366751
7,25.4006,2.01462,4.25316,1.4552,0.01827,0.08941,0.00846,0.00286,1.86369,4.51523,1.32375,0.000475791,0.000475791,0.000475791,0.000237896,0.000475791,0.000428212
8,28.8769,1.83296,4.11404,1.37345,0.01424,0.16382,0.01597,0.00576,1.84634,4.41179,1.28631,0.000543443,0.000543443,0.000543443,0.000271722,0.000543443,0.000489099
9,32.5264,1.79058,3.87554,1.30246,0.01301,0.33012,0.03536,0.01486,1.74513,4.27476,1.22759,0.000610358,0.000610358,0.000610358,0.000305179,0.000610358,0.000549322
10,35.9419,1.69385,3.58035,1.27006,0.01275,0.4642,0.05582,0.02464,1.65898,4.06372,1.19472,0.000676438,0.000676438,0.000676438,0.000338219,0.000676438,0.000608794
11,39.6475,1.58861,3.26752,1.24245,0.72477,0.16777,0.07495,0.03386,1.66996,3.75281,1.21109,0.000741587,0.000741587,0.000741587,0.000370794,0.000741587,0.000667429
12,43.134,1.66095,3.10097,1.22159,0.251,0.23118,0.108,0.05336,1.67503,3.5524,1.21573,0.000805711,0.000805711,0.000805711,0.000402855,0.000805711,0.00072514
13,46.7774,1.64221,2.93962,1.24254,0.11218,0.28265,0.12629,0.06456,1.66634,3.39482,1.22155,0.000868715,0.000868715,0.000868715,0.000434358,0.000868715,0.000781844
14,50.2591,1.56545,2.87561,1.23958,0.11832,0.36517,0.13325,0.07026,1.64118,3.2563,1.21722,0.00093051,0.00093051,0.00093051,0.000465255,0.00093051,0.000837459
15,53.9384,1.59097,2.72082,1.22531,0.12493,0.42186,0.1372,0.07649,1.5691,3.09192,1.19268,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,57.4839,1.50491,2.66691,1.18504,0.12923,0.45419,0.14439,0.08197,1.52858,2.94425,1.1766,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,61.1557,1.47791,2.53514,1.16514,0.13641,0.47202,0.15623,0.08693,1.52819,2.82492,1.18164,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,64.7003,1.42853,2.45826,1.13981,0.15472,0.46326,0.17243,0.09902,1.49008,2.72565,1.17754,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
19,68.3941,1.40851,2.43185,1.14175,0.19227,0.46452,0.19758,0.11244,1.47689,2.71297,1.18725,0.000922942,0.000922942,0.000922942,0.000461471,0.000922942,0.000830648
20,71.937,1.38316,2.34311,1.13734,0.22239,0.45755,0.22618,0.12801,1.51382,2.79987,1.20951,0.000914405,0.000914405,0.000914405,0.000457202,0.000914405,0.000822964
21,75.6812,1.39157,2.41906,1.15568,0.25324,0.48092,0.25197,0.14557,1.49299,2.88493,1.19928,0.000905463,0.000905463,0.000905463,0.000452732,0.000905463,0.000814917
22,79.2551,1.32703,2.22112,1.10953,0.25825,0.55103,0.27609,0.16787,1.43818,2.86958,1.18191,0.000896127,0.000896127,0.000896127,0.000448063,0.000896127,0.000806514
23,83.0017,1.31421,2.26363,1.11425,0.27957,0.54004,0.30029,0.18986,1.36866,2.72819,1.15839,0.000886404,0.000886404,0.000886404,0.000443202,0.000886404,0.000797764
24,86.5454,1.2676,2.16547,1.09982,0.2927,0.55402,0.31937,0.20062,1.35906,2.6481,1.1515,0.000876305,0.000876305,0.000876305,0.000438152,0.000876305,0.000788674
25,90.2446,1.28336,2.15367,1.11018,0.29443,0.57506,0.33379,0.20414,1.40676,2.58811,1.16533,0.000865839,0.000865839,0.000865839,0.00043292,0.000865839,0.000779256
26,93.7509,1.25125,2.07758,1.09976,0.31978,0.54174,0.34724,0.21391,1.38947,2.50698,1.15192,0.000855018,0.000855018,0.000855018,0.000427509,0.000855018,0.000769516
27,97.4893,1.21512,2.01382,1.07364,0.32757,0.53158,0.36157,0.23187,1.31822,2.38576,1.12187,0.000843851,0.000843851,0.000843851,0.000421925,0.000843851,0.000759466
28,101.03,1.16619,1.92327,1.05779,0.34968,0.51177,0.3762,0.24742,1.25593,2.27048,1.09871,0.000832349,0.000832349,0.000832349,0.000416175,0.000832349,0.000749114
29,104.72,1.16176,1.94903,1.07051,0.35234,0.54282,0.39321,0.25228,1.28079,2.21566,1.10252,0.000820525,0.000820525,0.000820525,0.000410262,0.000820525,0.000738472
30,108.304,1.19081,1.86723,1.06614,0.37361,0.52907,0.41036,0.2631,1.29227,2.16904,1.10718,0.000808389,0.000808389,0.000808389,0.000404194,0.000808389,0.00072755
31,111.932,1.20083,1.84272,1.06845,0.3856,0.55931,0.43016,0.27629,1.30671,2.13496,1.11412,0.000795954,0.000795954,0.000795954,0.000397977,0.000795954,0.000716358
32,115.487,1.1526,1.77601,1.04695,0.3848,0.60133,0.44566,0.28396,1.31952,2.11523,1.11754,0.000783231,0.000783231,0.000783231,0.000391616,0.000783231,0.000704908
33,119.213,1.12162,1.74352,1.03561,0.4082,0.57539,0.45889,0.29773,1.27081,2.07254,1.09871,0.000770234,0.000770234,0.000770234,0.000385117,0.000770234,0.000693211
34,122.738,1.08724,1.68825,1.01475,0.4255,0.57302,0.4713,0.31471,1.19735,2.0077,1.07131,0.000756976,0.000756976,0.000756976,0.000378488,0.000756976,0.000681278
35,126.358,1.12906,1.73974,1.05957,0.44619,0.56011,0.48471,0.32586,1.18491,1.95149,1.0633,0.000743468,0.000743468,0.000743468,0.000371734,0.000743468,0.000669121
36,129.903,1.13886,1.65474,1.04454,0.45434,0.55416,0.49378,0.32754,1.20222,1.90988,1.065,0.000729725,0.000729725,0.000729725,0.000364863,0.000729725,0.000656753
37,133.573,1.16013,1.66181,1.0345,0.45114,0.56975,0.50248,0.32693,1.25045,1.87515,1.08059,0.000715761,0.000715761,0.000715761,0.00035788,0.000715761,0.000644185
38,137.126,1.0926,1.61654,1.0275,0.48192,0.56091,0.51534,0.33111,1.27312,1.85713,1.08877,0.000701588,0.000701588,0.000701588,0.000350794,0.000701588,0.000631429
39,140.846,1.07521,1.57771,1.02057,0.4934,0.55897,0.52759,0.34526,1.23802,1.82784,1.07828,0.000687222,0.000687222,0.000687222,0.000343611,0.000687222,0.000618499
40,144.324,1.11846,1.54494,1.04072,0.49388,0.58334,0.53775,0.36268,1.18923,1.79621,1.06258,0.000672675,0.000672675,0.000672675,0.000336338,0.000672675,0.000605408
41,148.013,1.09331,1.55112,1.02061,0.49396,0.61478,0.54889,0.37102,1.18692,1.78248,1.0619,0.000657963,0.000657963,0.000657963,0.000328982,0.000657963,0.000592167
