epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,4.44742,3.57034,4.88724,2.11857,0.00898,0.07334,0.01066,0.00302,3.17672,4.78406,1.88685,0.00012,0.00012,0.00012,6e-05,0.00024
2,8.00793,2.57664,4.50357,1.54625,0.0102,0.09022,0.00429,0.00077,1.93199,4.40508,1.23148,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,11.833,2.09125,4.17531,1.27622,0.02462,0.31487,0.02883,0.00853,1.61446,4.3108,1.10027,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,15.4856,1.83466,3.81186,1.15455,0.01842,0.47861,0.05929,0.01747,1.69902,4.23593,1.11925,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,19.1441,1.79869,3.44519,1.16488,0.01818,0.67241,0.09816,0.04176,1.4791,3.9939,1.05066,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,22.9479,1.80426,3.16641,1.15121,0.01747,0.69265,0.07754,0.03028,1.67495,3.87041,1.093,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,26.5344,1.79509,2.96068,1.18312,0.29948,0.19034,0.17401,0.07769,1.50393,3.4657,1.06277,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,30.2304,1.7769,2.86875,1.15894,0.32893,0.17588,0.17471,0.06139,1.73521,3.36988,1.11828,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,33.9255,1.72832,2.54944,1.12889,0.29416,0.28976,0.22676,0.08543,1.77302,3.0944,1.15082,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,37.8319,1.67762,2.51217,1.1434,0.29787,0.34873,0.26865,0.10165,1.77158,2.90035,1.20265,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,41.5494,1.649,2.3915,1.16428,0.34173,0.41447,0.30255,0.11258,1.81553,2.71219,1.2114,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,45.223,1.58477,2.1433,1.10772,0.30861,0.37329,0.27253,0.07469,2.07732,2.74247,1.31011,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,49.0743,1.54691,2.10155,1.10477,0.36369,0.55107,0.43519,0.23661,1.50551,2.18213,1.13307,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,52.747,1.60503,2.08103,1.14146,0.22537,0.30033,0.18375,0.03832,2.41464,3.03315,1.43224,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,56.4214,1.64378,2.09893,1.11924,0.36268,0.49026,0.37373,0.11328,2.11419,2.6079,1.32046,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
