epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,12.0944,2.75872,4.44205,1.63623,0.0131,0.48762,0.08969,0.03514,1.73333,4.17563,1.11153,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,23.1093,1.8764,3.27814,1.17439,0.20906,0.33535,0.19475,0.0736,1.73643,2.98991,1.20537,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,34.9922,1.7599,2.56907,1.1592,0.35635,0.41478,0.34442,0.15321,1.58791,2.60956,1.17415,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,46.4527,1.63611,2.26013,1.12604,0.43446,0.50594,0.48837,0.26071,1.423,2.13276,1.08702,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,57.1403,1.62561,2.04238,1.11122,0.49745,0.57712,0.54825,0.28941,1.44555,1.94027,1.1044,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,67.8674,1.55496,1.88408,1.0904,0.59108,0.63468,0.61349,0.31882,1.44292,1.84068,1.08586,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,78.8134,1.5047,1.80157,1.07692,0.62865,0.65538,0.68283,0.36556,1.38867,1.68263,1.08019,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,89.3052,1.50558,1.68536,1.06697,0.67648,0.69377,0.74413,0.43718,1.28971,1.586,1.04401,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,99.8512,1.48272,1.64794,1.06043,0.70468,0.71558,0.74067,0.37789,1.41295,1.58721,1.07072,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,110.36,1.46172,1.50492,1.05776,0.77036,0.73314,0.80293,0.45944,1.29973,1.48313,1.04587,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
