epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,4.0148,1.95788,3.84718,1.9347,0.00893,0.40472,0.01921,0.00662,2.21492,4.32702,2.27695,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.37626,1.68328,3.68677,1.74916,0.00788,0.5331,0.10799,0.04507,2.15367,4.35126,2.3868,0.000249756,0.000249756,0.000249756,0.000124878,0.000499512
3,11.0189,1.72386,3.58905,1.83067,0.00643,0.54638,0.11747,0.04996,2.17367,4.35666,2.49294,0.000378517,0.000378517,0.000378517,0.000189258,0.000757034
4,14.3815,1.64411,3.40512,1.78839,0.00594,0.65378,0.09891,0.03801,2.36533,4.27268,2.59878,0.000505528,0.000505528,0.000505528,0.000252764,0.00101106
5,17.7476,1.63046,3.21218,1.71151,0.44054,0.14245,0.12814,0.0414,2.42957,4.06859,2.73131,0.000630047,0.000630047,0.000630047,0.000315024,0.00126009
6,21.1508,1.77506,3.04251,1.80752,0.41305,0.12727,0.09484,0.02667,2.60674,4.4045,2.74196,0.000751345,0.000751345,0.000751345,0.000375673,0.00150269
7,24.602,1.74876,2.83118,1.776,0.15355,0.22983,0.11629,0.0403,2.37532,5.60087,2.60645,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
8,27.9141,1.76259,2.78656,1.80114,0.22075,0.27659,0.16829,0.061,2.27152,3.68339,2.38644,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
9,31.2065,1.74044,2.7003,1.73673,0.56701,0.1808,0.1946,0.06927,2.63677,4.24027,2.79597,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
10,34.7706,1.81236,2.66659,1.84034,0.48361,0.2086,0.13794,0.05614,2.36924,4.62174,2.49573,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
11,38.1603,1.7807,2.58342,1.76958,0.16152,0.30987,0.13707,0.04599,2.5002,8.06362,2.60966,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
12,41.5319,1.7351,2.55475,1.78104,0.20728,0.3277,0.19706,0.06725,2.35255,4.80636,2.55993,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
13,44.8807,1.66098,2.47023,1.73993,0.24509,0.34791,0.24046,0.09287,2.07127,5.2407,2.21437,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
14,48.451,1.64319,2.31836,1.69634,0.30665,0.42235,0.25381,0.09601,2.06673,5.00408,2.20366,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
15,51.8582,1.73165,2.52455,1.84838,0.42635,0.34275,0.2167,0.07708,2.2246,4.08491,2.33898,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
16,55.1938,1.6586,2.38367,1.75379,0.47955,0.21722,0.21921,0.08667,2.15983,3.60238,2.33261,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
17,58.6715,1.66464,2.31561,1.76527,0.44848,0.33948,0.28452,0.11013,2.09906,4.28102,2.31409,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
18,62.0387,1.59476,2.30452,1.68314,0.45568,0.33362,0.29181,0.11006,2.20061,4.8879,2.23852,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
19,65.4071,1.64543,2.26184,1.72564,0.63918,0.28363,0.32669,0.14542,2.14339,5.15196,2.17567,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
20,68.8275,1.63709,2.2735,1.72162,0.4884,0.30827,0.33635,0.13863,2.12019,3.85227,2.18272,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
21,72.3223,1.5515,2.16063,1.65791,0.30573,0.39938,0.3026,0.12527,2.15574,3.45684,2.20385,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
22,75.7184,1.63966,2.17533,1.6811,0.26674,0.44118,0.32934,0.14534,2.10403,3.38233,2.20192,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
23,79.1229,1.53081,2.12021,1.59855,0.44574,0.44665,0.37455,0.17099,2.021,3.36182,2.17343,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
24,82.4977,1.54363,2.19132,1.69038,0.66918,0.37678,0.40322,0.17624,2.08639,3.15772,2.19932,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
25,85.9469,1.50506,2.127,1.63743,0.67192,0.37632,0.41218,0.18266,2.04651,3.01491,2.16808,0.000536081,0.000536081,0.000536081,0.000268041,0.00107216
26,89.304,1.47499,1.99816,1.57824,0.6991,0.40105,0.44259,0.19877,1.93822,2.70095,2.07473,0.000505,0.000505,0.000505,0.0002525,0.00101
27,92.6452,1.4863,2.06336,1.61723,0.5613,0.46667,0.44591,0.20039,1.93815,2.63708,2.05561,0.000473919,0.000473919,0.000473919,0.000236959,0.000947837
28,96.1132,1.49713,1.92281,1.58799,0.5762,0.44643,0.46317,0.20809,1.96259,2.62231,2.06875,0.00044296,0.00044296,0.00044296,0.00022148,0.00088592
29,99.4969,1.43069,1.98254,1.58426,0.63629,0.45287,0.48806,0.22132,1.93431,2.53219,2.03947,0.000412246,0.000412246,0.000412246,0.000206123,0.000824492
30,102.851,1.39477,1.77332,1.51236,0.60251,0.48308,0.48989,0.22513,1.89422,2.48848,2.00485,0.000381899,0.000381899,0.000381899,0.000190949,0.000763797
31,106.173,1.44437,1.99112,1.55515,0.59957,0.51183,0.49329,0.22915,1.85554,2.62201,1.9806,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
32,109.611,1.41121,1.87889,1.5708,0.46297,0.59411,0.49592,0.24025,1.82439,2.65621,1.97333,0.000322778,0.000322778,0.000322778,0.000161389,0.000645557
33,112.928,1.41197,1.95307,1.59202,0.38468,0.55433,0.48738,0.24181,1.82918,2.65838,1.97284,0.000294239,0.000294239,0.000294239,0.00014712,0.000588479
34,116.266,1.35641,1.9431,1.5025,0.46734,0.5284,0.49904,0.24745,1.82554,2.58874,1.95648,0.000266532,0.000266532,0.000266532,0.000133266,0.000533064
35,119.737,1.35973,1.88335,1.49891,0.57198,0.50111,0.52138,0.26014,1.78736,2.48216,1.92441,0.000239766,0.000239766,0.000239766,0.000119883,0.000479531
36,123.013,1.31022,1.83069,1.49987,0.55089,0.53303,0.52336,0.26197,1.74499,2.43662,1.89637,0.000214046,0.000214046,0.000214046,0.000107023,0.000428093
37,126.321,1.32502,1.76075,1.48453,0.55686,0.53339,0.53659,0.26564,1.74856,2.41066,1.90531,0.000189475,0.000189475,0.000189475,9.47376e-05,0.00037895
