epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,2.95274,3.82692,4.89014,2.53293,9e-05,0.00504,2e-05,1e-05,3.8104,5.15244,2.55802,1e-05,1e-05,1e-05,5e-06,1e-05,9e-06
2,5.08866,3.58795,4.89591,2.39232,0.00015,0.00651,2e-05,1e-05,3.77619,5.1394,2.52183,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,2.99927e-05,2.69934e-05
3,7.37422,3.73599,4.95747,2.38018,0.00021,0.00719,2e-05,1e-05,3.72066,5.11864,2.46591,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,4.99512e-05,4.4956e-05
4,9.49602,3.55046,4.9088,2.36397,0.00036,0.00825,3e-05,1e-05,3.64189,5.0941,2.40118,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,6.98462e-05,6.28616e-05
5,11.7504,3.5764,4.82701,2.352,0.0005,0.00911,8e-05,1e-05,3.59805,5.0744,2.36218,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,8.96487e-05,8.06838e-05
6,13.8694,3.38135,4.8298,2.20301,0.00053,0.00892,7e-05,1e-05,3.53527,5.05167,2.31407,0.00010933,0.00010933,0.00010933,5.46648e-05,0.00010933,9.83967e-05
7,16.1125,3.18891,4.77415,2.1322,0.00058,0.00832,9e-05,2e-05,3.45805,5.02517,2.26095,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00012886,0.000115974
8,18.1867,3.3869,4.81549,2.23726,0.00082,0.00925,9e-05,2e-05,3.37111,4.99769,2.20329,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000148212,0.000133391
9,20.4191,3.1971,4.79667,2.19428,0.0011,0.01226,0.00014,3e-05,3.27523,4.96362,2.13957,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000167356,0.000150621
10,22.5284,3.08835,4.75012,2.05533,0.00102,0.01072,0.00014,4e-05,3.17057,4.92499,2.07803,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000186266,0.000167639
11,24.8043,2.90773,4.70013,1.96484,0.00096,0.01052,0.00019,7e-05,3.05509,4.88881,2.00997,0.000204912,0.000204912,0.000204912,0.000102456,0.000204912,0.000184421
12,26.9304,2.98582,4.68658,2.06092,0.00095,0.01039,0.00027,0.00013,2.9262,4.84909,1.93306,0.000223269,0.000223269,0.000223269,0.000111635,0.000223269,0.000200942
13,29.1984,2.71875,4.67597,1.83852,0.00102,0.01194,0.00035,0.0002,2.79901,4.81033,1.85805,0.00024131,0.00024131,0.00024131,0.000120655,0.00024131,0.000217179
