epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,4.23932,1.98321,3.82691,2.02469,0.01109,0.37607,0.01546,0.00595,2.23407,4.34131,2.23299,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.57694,1.73238,3.76547,1.84891,0.01033,0.38811,0.04904,0.0182,2.42511,4.38101,2.32152,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,11.218,1.75036,3.625,1.79937,0.00669,0.42981,0.09062,0.03668,2.43461,4.44065,2.38559,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,14.5594,1.71846,3.50495,1.76583,0.00991,0.4559,0.04979,0.01904,2.76061,4.58583,2.66816,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,17.9563,1.61841,3.20334,1.71738,0.43573,0.02698,0.09705,0.03406,2.34625,4.08371,2.38167,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,21.2809,1.57775,2.93467,1.66905,0.27437,0.06633,0.07622,0.02207,2.83722,4.20571,2.90474,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,24.7876,1.77617,2.90184,1.81876,0.60011,0.13272,0.12053,0.04327,2.63995,4.07067,2.76551,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,28.1841,1.76235,2.9253,1.85678,0.50107,0.15751,0.0912,0.02925,2.45408,4.83363,2.47745,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,31.6004,1.82052,2.85604,1.86971,0.15114,0.23089,0.09491,0.03711,2.51877,5.24114,2.82173,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,35.153,1.81305,2.85851,1.90931,0.24509,0.23773,0.07176,0.02514,2.73263,4.72152,3.05938,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,38.5139,1.72907,2.75449,1.84979,0.13336,0.22531,0.08586,0.02937,2.71068,4.91697,3.08582,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,41.8655,1.70771,2.68514,1.84921,0.15395,0.30695,0.14612,0.0538,2.38845,4.06367,2.51547,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,45.2241,1.70583,2.51148,1.77789,0.27054,0.23664,0.10124,0.03165,2.40263,4.50669,2.44435,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
