epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.4934,3.81349,4.99426,2.29052,0.0005,0.01234,0.00015,4e-05,3.58499,5.00623,2.28922,6e-05,6e-05,6e-05,3e-05,0.00012
2,5.9994,3.4898,4.83675,1.95329,0.00821,0.07332,0.00602,0.00189,3.11504,4.74826,1.8337,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000259936
3,8.778,2.89365,4.58863,1.67107,0.01706,0.14668,0.01916,0.00555,2.29241,4.41533,1.33843,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000399609
4,11.3948,2.31214,4.40871,1.44314,0.01691,0.10238,0.00549,0.00139,1.8786,4.38549,1.20621,0.000269407,0.000269407,0.000269407,0.000134703,0.000538814
5,13.9963,2.11419,4.19182,1.31833,0.01102,0.18465,0.01429,0.00283,1.7012,4.38491,1.14734,0.000338673,0.000338673,0.000338673,0.000169336,0.000677346
6,16.5942,2.14929,4.11625,1.29283,0.00952,0.2526,0.02393,0.00502,1.67863,4.34944,1.11862,0.000407501,0.000407501,0.000407501,0.000203751,0.000815003
7,19.3536,2.02862,3.91754,1.23234,0.01054,0.37407,0.03787,0.00844,1.66648,4.28313,1.09143,0.000475791,0.000475791,0.000475791,0.000237896,0.000951583
8,21.9015,1.92538,3.63317,1.17898,0.00966,0.44218,0.06403,0.01705,1.63397,4.189,1.0841,0.000543443,0.000543443,0.000543443,0.000271722,0.00108689
9,24.4032,1.83731,3.43706,1.16084,0.57134,0.0618,0.07204,0.02327,1.7557,4.08727,1.12012,0.000610358,0.000610358,0.000610358,0.000305179,0.00122072
10,26.9312,1.94773,3.24467,1.1791,0.54098,0.04015,0.0509,0.01456,1.93517,4.04719,1.18012,0.000676438,0.000676438,0.000676438,0.000338219,0.00135288
11,29.7657,1.76222,3.05993,1.16622,0.55546,0.10408,0.11556,0.0411,1.74037,3.72338,1.16466,0.000741587,0.000741587,0.000741587,0.000370794,0.00148317
12,32.3606,1.85971,2.943,1.25164,0.29502,0.14941,0.14294,0.06059,1.57062,3.48416,1.12453,0.000805711,0.000805711,0.000805711,0.000402855,0.00161142
13,34.9567,1.82062,2.82062,1.19481,0.27072,0.179,0.15016,0.06568,1.66607,3.33628,1.15645,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
14,37.6949,1.70671,2.65488,1.15946,0.26329,0.25152,0.17397,0.07495,1.65516,3.16908,1.1565,0.00093051,0.00093051,0.00093051,0.000465255,0.00186102
15,40.3016,1.69068,2.6853,1.18171,0.29231,0.41968,0.24171,0.13025,1.50113,2.81042,1.1327,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,42.9212,1.81105,2.58264,1.19792,0.32324,0.44084,0.28796,0.15585,1.535,2.7125,1.14811,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,45.5245,1.59271,2.45357,1.16496,0.34557,0.47342,0.31317,0.16785,1.58887,2.6485,1.1534,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,48.2309,1.61457,2.41085,1.14956,0.35484,0.49223,0.34053,0.1835,1.58768,2.54594,1.16012,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,50.7827,1.74828,2.43596,1.15644,0.39401,0.49746,0.36896,0.20255,1.53423,2.48285,1.12786,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,53.466,1.59636,2.31415,1.13519,0.39016,0.51538,0.38639,0.20498,1.56187,2.41847,1.13266,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,56.1367,1.72693,2.207,1.12763,0.36904,0.48587,0.3573,0.16485,1.72035,2.47223,1.18186,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,58.9086,1.63658,2.23955,1.10114,0.36989,0.48797,0.36546,0.16465,1.72408,2.41976,1.19469,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,61.5453,1.62535,2.24106,1.15355,0.4049,0.52684,0.43224,0.2222,1.55997,2.25843,1.16018,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,64.1701,1.55264,2.06877,1.10811,0.45113,0.51549,0.44539,0.23519,1.51683,2.21282,1.13726,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,66.713,1.52404,2.07248,1.13903,0.47957,0.54081,0.47954,0.28888,1.36545,2.12411,1.10652,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,69.4264,1.75525,2.06431,1.12799,0.48425,0.5387,0.47832,0.27427,1.41121,2.14808,1.12331,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,72.0038,1.49388,1.95857,1.11119,0.47429,0.55991,0.48479,0.25279,1.52225,2.13852,1.16831,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,74.6136,1.48988,1.82883,1.08318,0.43971,0.56183,0.47143,0.2439,1.51152,2.11658,1.14968,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,77.3768,1.54413,1.91963,1.09876,0.44316,0.47114,0.42984,0.18334,1.71255,2.22026,1.20639,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,79.9699,1.46158,1.85727,1.11017,0.47696,0.53682,0.51076,0.25363,1.54692,2.05484,1.15632,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,82.5551,1.42989,1.80023,1.07133,0.46368,0.58586,0.52457,0.26848,1.5337,2.03865,1.1473,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,85.2976,1.43124,1.79575,1.05593,0.44025,0.54097,0.45645,0.18827,1.78758,2.17751,1.22076,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,87.874,1.36098,1.64587,1.04598,0.4636,0.54616,0.47743,0.21059,1.7487,2.11715,1.20168,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,90.3523,1.40634,1.65146,1.06339,0.58042,0.57337,0.58076,0.30006,1.53184,1.89856,1.14142,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,92.9115,1.28221,1.73611,1.0436,0.63036,0.58185,0.62619,0.34679,1.42462,1.79774,1.11237,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,95.6832,1.43066,1.67312,1.06015,0.58504,0.61626,0.60898,0.30451,1.49939,1.85786,1.12541,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,98.3151,1.47143,1.63934,1.08244,0.57248,0.62073,0.6119,0.33038,1.4225,1.83336,1.10181,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,100.897,1.37091,1.5676,1.03648,0.59334,0.60633,0.61541,0.32473,1.4544,1.83042,1.10689,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
39,103.418,1.4001,1.68375,1.08676,0.60474,0.64944,0.65722,0.35626,1.44448,1.77787,1.11714,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
40,106.163,1.40866,1.55563,1.06464,0.61818,0.65935,0.66188,0.34933,1.48031,1.76384,1.12815,0.000672675,0.000672675,0.000672675,0.000336338,0.00134535
41,108.735,1.34513,1.54496,1.06378,0.64748,0.66161,0.67936,0.38738,1.37707,1.69489,1.08954,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
42,111.349,1.34921,1.53727,1.02733,0.69015,0.67867,0.71209,0.42037,1.3037,1.62436,1.06889,0.000643101,0.000643101,0.000643101,0.00032155,0.0012862
43,114.108,1.3742,1.48343,1.06845,0.70554,0.6766,0.73636,0.47158,1.21781,1.5408,1.05117,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
44,116.699,1.32681,1.48017,1.0408,0.71007,0.69432,0.75141,0.48223,1.21981,1.50592,1.05249,0.000612981,0.000612981,0.000612981,0.00030649,0.00122596
45,119.282,1.34569,1.4272,1.0156,0.68429,0.70008,0.74285,0.4452,1.28398,1.53533,1.06621,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
46,121.9,1.29378,1.42771,1.01745,0.68246,0.69763,0.74977,0.42835,1.31164,1.5474,1.07169,0.000582435,0.000582435,0.000582435,0.000291218,0.00116487
47,124.763,1.2807,1.43983,1.01936,0.70458,0.70921,0.77107,0.43843,1.33691,1.52474,1.08256,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
48,127.359,1.26165,1.39023,1.00458,0.72547,0.70994,0.78034,0.45253,1.3433,1.50651,1.08497,0.000551584,0.000551584,0.000551584,0.000275792,0.00110317
49,129.932,1.29456,1.34979,1.03452,0.7082,0.68851,0.75734,0.43751,1.34664,1.5436,1.08188,0.000536081,0.000536081,0.000536081,0.000268041,0.00107216
50,132.506,1.21864,1.3023,0.99122,0.67924,0.66293,0.71031,0.35707,1.54575,1.64802,1.14684,0.000520548,0.000520548,0.000520548,0.000260274,0.0010411
51,135.257,1.2641,1.29257,1.02161,0.7008,0.67737,0.72082,0.36242,1.56075,1.63144,1.1556,0.000505,0.000505,0.000505,0.0002525,0.00101
52,137.83,1.22796,1.2764,1.02638,0.71827,0.71063,0.76786,0.46425,1.29224,1.50868,1.07309,0.000489452,0.000489452,0.000489452,0.000244726,0.000978903
53,140.389,1.45125,1.34345,1.04591,0.76295,0.68386,0.76962,0.4606,1.31123,1.49899,1.07653,0.000473919,0.000473919,0.000473919,0.000236959,0.000947837
54,142.955,1.4509,1.31136,1.026,0.727,0.68456,0.73884,0.36073,1.59294,1.58594,1.15543,0.000458416,0.000458416,0.000458416,0.000229208,0.000916833
55,145.684,1.30401,1.29736,1.04147,0.72599,0.68193,0.73594,0.34248,1.61901,1.59773,1.15641,0.00044296,0.00044296,0.00044296,0.00022148,0.00088592
56,148.328,1.13704,1.30651,0.98421,0.77443,0.70219,0.78069,0.44674,1.3557,1.47243,1.07891,0.000427565,0.000427565,0.000427565,0.000213782,0.00085513
57,150.944,1.15446,1.27096,1.00095,0.795,0.7213,0.80178,0.49213,1.26222,1.41901,1.05648,0.000412246,0.000412246,0.000412246,0.000206123,0.000824492
58,153.679,1.13372,1.23299,0.97502,0.79722,0.73142,0.80826,0.49351,1.26708,1.403,1.05736,0.000397019,0.000397019,0.000397019,0.00019851,0.000794038
59,156.252,1.18755,1.2461,0.98029,0.79674,0.72188,0.79432,0.45987,1.34551,1.40845,1.07942,0.000381899,0.000381899,0.000381899,0.000190949,0.000763797
60,158.835,1.22525,1.28038,1.00008,0.79623,0.73151,0.80071,0.45973,1.35762,1.38589,1.08629,0.000366899,0.000366899,0.000366899,0.00018345,0.000733799
61,161.546,1.19317,1.2347,1.00606,0.80899,0.73801,0.81795,0.49641,1.29463,1.33835,1.0692,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
62,164.145,1.12752,1.19463,0.97762,0.82029,0.73808,0.83156,0.52594,1.232,1.29852,1.05222,0.000337325,0.000337325,0.000337325,0.000168662,0.000674649
63,166.735,1.15933,1.23435,1.00292,0.82069,0.73661,0.82935,0.51721,1.26089,1.30263,1.06008,0.000322778,0.000322778,0.000322778,0.000161389,0.000645557
64,169.304,1.19105,1.219,1.00527,0.7935,0.74834,0.82922,0.49287,1.32665,1.32288,1.07726,0.000308412,0.000308412,0.000308412,0.000154206,0.000616824
65,171.994,1.17832,1.1382,0.99255,0.80504,0.74619,0.83489,0.49936,1.29854,1.31459,1.06563,0.000294239,0.000294239,0.000294239,0.00014712,0.000588479
66,174.551,1.13277,1.2124,1.00607,0.84186,0.7313,0.84191,0.52631,1.22666,1.28685,1.04384,0.000280275,0.000280275,0.000280275,0.000140137,0.000560549
67,177.132,1.26055,1.14858,1.02107,0.85736,0.72846,0.84577,0.51913,1.24058,1.29296,1.04589,0.000266532,0.000266532,0.000266532,0.000133266,0.000533064
68,179.718,1.17366,1.17924,0.98218,0.82203,0.75508,0.8387,0.48014,1.33859,1.32839,1.07022,0.000253024,0.000253024,0.000253024,0.000126512,0.000506049
69,182.407,1.20803,1.26233,0.97636,0.82468,0.7608,0.83452,0.45604,1.3961,1.35479,1.08481,0.000239766,0.000239766,0.000239766,0.000119883,0.000479531
70,184.966,1.2634,1.19995,0.97032,0.83147,0.76455,0.83977,0.48486,1.32652,1.31341,1.06356,0.000226769,0.000226769,0.000226769,0.000113384,0.000453537
71,187.514,1.15603,1.0968,0.95692,0.84267,0.76579,0.84619,0.51284,1.26105,1.27334,1.04615,0.000214046,0.000214046,0.000214046,0.000107023,0.000428093
72,190.208,1.15301,1.16074,0.95419,0.82618,0.77656,0.84632,0.52419,1.2394,1.25739,1.04066,0.000201611,0.000201611,0.000201611,0.000100806,0.000403222
73,192.76,1.1358,1.08532,0.97999,0.83948,0.76562,0.84695,0.52981,1.22239,1.24593,1.0372,0.000189475,0.000189475,0.000189475,9.47376e-05,0.00037895
74,195.352,1.15826,1.13167,0.94308,0.83854,0.76337,0.84598,0.52481,1.23593,1.24483,1.04056,0.000177651,0.000177651,0.000177651,8.88253e-05,0.000355301
75,197.931,1.07723,1.08011,0.9598,0.8384,0.77399,0.85007,0.53657,1.21881,1.22641,1.0357,0.000166149,0.000166149,0.000166149,8.30746e-05,0.000332298
76,200.648,1.05515,1.06033,0.94587,0.87383,0.75534,0.85616,0.54754,1.20259,1.20618,1.03253,0.000154982,0.000154982,0.000154982,7.74911e-05,0.000309964
77,203.203,1.1436,1.0888,0.97744,0.85011,0.77004,0.85748,0.54792,1.21759,1.20399,1.03766,0.000144161,0.000144161,0.000144161,7.20803e-05,0.000288321
78,205.761,1.0449,1.09841,0.96901,0.83442,0.79182,0.85886,0.54953,1.22462,1.20859,1.0406,0.000133695,0.000133695,0.000133695,6.68475e-05,0.00026739
79,208.333,1.18527,1.11067,0.96138,0.84024,0.78536,0.86147,0.54859,1.22844,1.20836,1.04172,0.000123596,0.000123596,0.000123596,6.1798e-05,0.000247192
80,211.027,1.16794,1.0857,0.97245,0.84601,0.78455,0.86224,0.55439,1.21055,1.20888,1.03632,0.000113873,0.000113873,0.000113873,5.69366e-05,0.000227747
81,213.626,1.09033,1.16252,1.00089,0.85046,0.78065,0.86206,0.55348,1.19734,1.21161,1.03113,0.000104537,0.000104537,0.000104537,5.22683e-05,0.000209073
