epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,2.4905,1.92834,3.71983,2.05714,0.00332,0.40953,0.00752,0.00289,2.16607,4.28342,2.20015,1e-05,1e-05,1e-05,5e-06,2e-05
2,4.09295,1.8925,3.64367,1.94452,0.0039,0.43415,0.00954,0.00349,2.12495,4.26912,2.1796,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,5.99853e-05
3,5.90294,2.11229,3.69051,2.03163,0.00518,0.44625,0.01348,0.00508,2.06179,4.24035,2.13774,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,9.99023e-05
4,7.5098,2.01781,3.64931,1.92898,0.00654,0.43509,0.02127,0.0089,2.0217,4.22184,2.11477,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,0.000139692
5,9.10174,2.00392,3.72441,1.98385,0.00856,0.43886,0.02787,0.01109,2.01833,4.21125,2.10635,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,0.000179297
6,10.7127,1.72997,3.68285,1.66565,0.01047,0.44336,0.03459,0.01362,2.02643,4.21524,2.11313,0.00010933,0.00010933,0.00010933,5.46648e-05,0.000218659
7,12.5604,1.96094,3.70369,1.92829,0.0123,0.4551,0.04141,0.01643,2.02533,4.21841,2.11014,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00025772
8,14.1649,1.96179,3.6739,2.00445,0.01206,0.45161,0.04364,0.01831,2.02931,4.21166,2.11552,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000296424
9,15.7581,1.90529,3.66697,1.97269,0.00965,0.45736,0.05167,0.02181,2.03606,4.20981,2.11616,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000334713
10,17.3497,1.69426,3.75968,1.71386,0.00996,0.47942,0.05903,0.02482,2.05112,4.21988,2.13277,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000372531
11,18.9486,1.70634,3.57927,1.70906,0.00935,0.50283,0.07404,0.02874,2.09782,4.22758,2.17929,0.000204912,0.000204912,0.000204912,0.000102456,0.000409825
12,20.7469,1.55295,3.53744,1.76274,0.01086,0.53407,0.08278,0.03225,2.10596,4.21938,2.19603,0.000223269,0.000223269,0.000223269,0.000111635,0.000446539
13,22.346,1.75245,3.5242,1.81115,0.01077,0.5458,0.09281,0.03358,2.12578,4.21038,2.22771,0.00024131,0.00024131,0.00024131,0.000120655,0.00048262
14,23.9386,1.86365,3.51243,1.90399,0.01082,0.56644,0.09412,0.03267,2.14209,4.23397,2.26476,0.000259008,0.000259008,0.000259008,0.000129504,0.000518016
15,25.5294,1.80405,3.49341,2.02547,0.01008,0.615,0.09792,0.03407,2.13624,4.23214,2.26805,0.000276338,0.000276338,0.000276338,0.000138169,0.000552676
16,27.3361,1.65762,3.45387,1.6787,0.0105,0.69678,0.11459,0.04352,2.09878,4.18641,2.22851,0.000293275,0.000293275,0.000293275,0.000146637,0.00058655
17,28.9641,1.71018,3.364,1.72456,0.00903,0.73607,0.12419,0.05235,2.06498,4.16996,2.20653,0.000309795,0.000309795,0.000309795,0.000154897,0.000619589
18,30.5933,1.51428,3.3554,1.765,0.0086,0.77157,0.12569,0.05647,2.03227,4.13873,2.18204,0.000325874,0.000325874,0.000325874,0.000162937,0.000651747
19,32.1868,1.50159,3.18736,1.59732,0.00799,0.77542,0.12918,0.05956,2.0671,4.12615,2.19982,0.000341489,0.000341489,0.000341489,0.000170744,0.000682977
20,34.0227,1.55557,3.34964,1.64299,0.00786,0.78732,0.14193,0.06712,2.03995,4.12578,2.16805,0.000356618,0.000356618,0.000356618,0.000178309,0.000713236
21,35.629,1.76548,3.38399,1.96589,0.00792,0.81308,0.14695,0.07017,2.06436,4.10728,2.16458,0.00037124,0.00037124,0.00037124,0.00018562,0.00074248
22,37.2577,1.84205,3.314,1.97612,0.00769,0.81453,0.13972,0.065,2.10222,4.10633,2.18613,0.000385334,0.000385334,0.000385334,0.000192667,0.000770669
23,38.8673,1.41371,2.96255,1.55689,0.00741,0.80827,0.12548,0.05682,2.16941,4.13009,2.19919,0.000398882,0.000398882,0.000398882,0.000199441,0.000797764
24,40.6935,1.42511,3.03648,1.71381,0.00701,0.79697,0.11271,0.04892,2.26464,4.1551,2.26441,0.000411863,0.000411863,0.000411863,0.000205932,0.000823727
25,42.3422,1.68031,3.11654,1.67625,0.00662,0.78931,0.10912,0.04598,2.30814,4.15695,2.3224,0.000424261,0.000424261,0.000424261,0.000212131,0.000848523
26,43.9328,1.57376,3.07922,1.6099,0.00623,0.77696,0.1072,0.04485,2.29997,4.13695,2.35832,0.000436059,0.000436059,0.000436059,0.00021803,0.000872118
27,45.5642,1.70407,3.07158,1.70613,0.00609,0.77749,0.11965,0.04306,2.28045,4.10337,2.37807,0.000447241,0.000447241,0.000447241,0.00022362,0.000894482
28,47.4005,1.53162,2.83539,1.70033,0.0356,0.61983,0.12041,0.04507,2.24986,4.0594,2.37106,0.000457792,0.000457792,0.000457792,0.000228896,0.000915584
29,48.9741,1.62333,2.7876,1.67442,0.00628,0.80391,0.13198,0.04555,2.26872,4.0463,2.36767,0.000467699,0.000467699,0.000467699,0.00023385,0.000935398
30,50.5675,1.52277,2.96207,1.68754,0.16915,0.35049,0.13538,0.04736,2.29201,4.0036,2.37964,0.00047695,0.00047695,0.00047695,0.000238475,0.000953899
31,52.2011,1.79477,3.01577,1.7433,0.60137,0.04406,0.14578,0.05387,2.25344,3.95673,2.36327,0.000485532,0.000485532,0.000485532,0.000242766,0.000971064
32,53.9889,1.75561,2.9994,1.8024,0.62404,0.06924,0.15844,0.05981,2.243,3.91571,2.34364,0.000493436,0.000493436,0.000493436,0.000246718,0.000986871
33,55.5614,1.60004,2.75265,1.70042,0.61781,0.10403,0.17591,0.06581,2.25712,3.84876,2.36996,0.000500652,0.000500652,0.000500652,0.000250326,0.0010013
34,57.1324,1.62652,2.52135,1.65435,0.59294,0.14157,0.17092,0.06724,2.28044,3.85443,2.4115,0.000507174,0.000507174,0.000507174,0.000253587,0.00101435
35,58.73,1.65113,2.81902,1.73081,0.42248,0.16891,0.17195,0.06453,2.31347,3.81476,2.45988,0.000512993,0.000512993,0.000512993,0.000256496,0.00102599
36,60.5028,1.47931,2.3405,1.67341,0.41843,0.2072,0.1851,0.06871,2.31427,3.81001,2.48698,0.000518105,0.000518105,0.000518105,0.000259052,0.00103621
37,62.0922,1.61173,2.66569,1.81279,0.41417,0.21743,0.19035,0.075,2.29762,3.78763,2.4715,0.000522505,0.000522505,0.000522505,0.000261253,0.00104501
38,63.6861,1.4324,2.61633,1.59511,0.40675,0.23551,0.20358,0.08016,2.27782,3.74257,2.4447,0.000526191,0.000526191,0.000526191,0.000263096,0.00105238
39,65.2818,1.66243,2.49911,1.71152,0.30153,0.24844,0.20245,0.07776,2.26818,3.71401,2.42911,0.000529161,0.000529161,0.000529161,0.00026458,0.00105832
40,66.8738,1.65782,2.4836,1.74282,0.33614,0.24658,0.19381,0.07651,2.28046,3.73907,2.43831,0.000531413,0.000531413,0.000531413,0.000265707,0.00106283
41,68.6334,1.68003,2.55013,1.72829,0.49471,0.24532,0.20718,0.08524,2.30746,3.76177,2.44532,0.00053295,0.00053295,0.00053295,0.000266475,0.0010659
42,70.2248,1.72473,2.72841,1.83259,0.49574,0.25214,0.18834,0.07915,2.31622,3.77908,2.46588,0.000533773,0.000533773,0.000533773,0.000266887,0.00106755
43,71.8088,1.41511,2.56472,1.62117,0.4595,0.26846,0.17085,0.06911,2.28475,3.90127,2.47176,0.000533886,0.000533886,0.000533886,0.000266943,0.00106777
44,73.4023,1.59153,2.47926,1.76136,0.43922,0.29198,0.16746,0.06356,2.28839,3.98166,2.51536,0.000533293,0.000533293,0.000533293,0.000266647,0.00106659
45,75.1656,1.35521,2.14166,1.53001,0.27294,0.31405,0.19301,0.07183,2.26289,3.8008,2.50988,0.000532001,0.000532001,0.000532001,0.000266,0.001064
46,76.7617,1.63529,2.74999,1.73212,0.28917,0.32512,0.21024,0.08242,2.23964,3.63653,2.48244,0.000530016,0.000530016,0.000530016,0.000265008,0.00106003
47,78.3469,1.52194,2.31761,1.66767,0.31657,0.31572,0.23167,0.08947,2.24907,3.50002,2.49649,0.000527347,0.000527347,0.000527347,0.000263674,0.00105469
48,79.9453,1.63288,2.29433,1.68789,0.35817,0.32581,0.24158,0.09402,2.25464,3.56125,2.5074,0.000524004,0.000524004,0.000524004,0.000262002,0.00104801
49,81.7043,1.44878,2.38412,1.54808,0.3547,0.37725,0.24628,0.09211,2.28202,3.79352,2.52745,0.000519999,0.000519999,0.000519999,0.000259999,0.00104
50,83.2819,1.73859,2.4975,1.81526,0.28353,0.39555,0.21166,0.07936,2.27637,4.283,2.48864,0.000515343,0.000515343,0.000515343,0.000257671,0.00103069
51,84.8731,1.52759,2.25834,1.74987,0.19119,0.45408,0.19111,0.068,2.36018,4.65885,2.54488,0.000505,0.000505,0.000505,0.0002525,0.00101
52,86.4672,1.60528,2.48273,1.59962,0.17613,0.40733,0.17205,0.05892,2.42274,4.92965,2.58645,0.000489452,0.000489452,0.000489452,0.000244726,0.000978903
53,88.2388,1.68729,2.28146,1.76596,0.16857,0.3936,0.16395,0.05651,2.43703,4.89168,2.60231,0.000473919,0.000473919,0.000473919,0.000236959,0.000947837
54,89.8211,2.25917,3.20886,2.24826,0.2116,0.38345,0.16849,0.05848,2.42792,4.67845,2.5524,0.000458416,0.000458416,0.000458416,0.000229208,0.000916833
55,91.4077,1.41096,2.32554,1.64926,0.1832,0.44349,0.17606,0.06375,2.39857,4.25936,2.4945,0.00044296,0.00044296,0.00044296,0.00022148,0.00088592
56,92.995,1.49577,2.92175,1.87675,0.19658,0.43439,0.18492,0.0672,2.37805,3.98772,2.4534,0.000427565,0.000427565,0.000427565,0.000213782,0.00085513
57,94.7545,1.37853,1.96435,1.45715,0.2802,0.39104,0.1964,0.07239,2.33347,3.77341,2.41832,0.000412246,0.000412246,0.000412246,0.000206123,0.000824492
58,96.3496,1.85412,2.38444,2.06406,0.29154,0.31436,0.20589,0.07787,2.33895,3.66511,2.42594,0.000397019,0.000397019,0.000397019,0.00019851,0.000794038
59,97.9318,1.49241,2.12052,1.61072,0.2817,0.32534,0.22003,0.0822,2.3604,3.64027,2.44159,0.000381899,0.000381899,0.000381899,0.000190949,0.000763797
60,99.5228,1.403,2.10681,1.55205,0.26812,0.32354,0.20972,0.08094,2.36989,3.61601,2.44338,0.000366899,0.000366899,0.000366899,0.00018345,0.000733799
61,101.299,1.43666,1.88066,1.54792,0.26985,0.32171,0.20816,0.07813,2.393,3.62412,2.45274,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
