epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,11.3964,1.8404,3.60621,1.85362,0.00731,0.8775,0.1386,0.0565,2.07779,3.98638,2.11021,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,21.676,1.76346,3.06116,1.78275,0.25496,0.34405,0.2437,0.0855,2.03071,4.08998,2.15662,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,32.6242,1.78972,2.68241,1.8233,0.17454,0.51664,0.2303,0.08811,2.1038,4.73584,2.17686,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,43.0925,1.78285,2.48345,1.79636,0.39727,0.36772,0.31046,0.13322,2.14202,3.66292,2.28639,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,53.4495,1.74402,2.34096,1.76542,0.33496,0.44515,0.30294,0.12736,2.05654,3.38226,2.21319,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,64.4707,1.68715,2.24445,1.71104,0.50432,0.51243,0.45317,0.1884,1.90371,2.99003,2.01868,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,75.0402,1.72327,2.22368,1.74959,0.54061,0.41609,0.3878,0.16372,1.93995,2.74396,2.06728,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,85.6539,1.66409,2.13615,1.7062,0.33533,0.57615,0.45848,0.20851,1.84196,2.69718,1.95212,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,95.9452,1.64245,2.14249,1.71446,0.63111,0.39817,0.45962,0.1978,1.93136,2.61874,1.98321,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,106.249,1.63297,2.01227,1.66358,0.55054,0.43466,0.40866,0.18597,1.75696,2.6757,1.89928,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,116.69,1.63827,2.04623,1.69056,0.64774,0.50071,0.52771,0.24133,1.767,2.30884,1.87554,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,127.15,1.59336,1.94503,1.65083,0.64228,0.49821,0.49825,0.21537,1.80148,2.29,1.88581,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,137.366,1.6159,1.91732,1.66327,0.51036,0.53846,0.52596,0.24223,1.79772,2.26117,1.90151,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,147.802,1.57901,1.90519,1.62928,0.42687,0.55586,0.52748,0.24549,1.78937,2.10376,1.86621,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,158.248,1.58,1.87961,1.64227,0.51302,0.47699,0.52097,0.24263,1.77582,2.00144,1.85613,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,168.578,1.57189,1.86682,1.63496,0.41555,0.52076,0.5038,0.23466,1.7621,2.13045,1.82988,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,178.763,1.5353,1.84049,1.61905,0.52416,0.6063,0.57686,0.25897,1.78263,2.25082,1.88916,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,189.038,1.55979,1.82681,1.6316,0.39696,0.58936,0.50891,0.23323,1.84048,2.02494,1.82049,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,199.327,1.57284,1.77646,1.61591,0.56624,0.64808,0.6254,0.29939,1.72708,1.88691,1.81786,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,209.925,1.54069,1.74303,1.6089,0.53192,0.58442,0.58019,0.26828,1.68929,2.08387,1.79532,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,220.133,1.51592,1.74764,1.59439,0.52565,0.59265,0.55902,0.26404,1.76615,1.89192,1.81271,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,230.39,1.52729,1.72503,1.59765,0.40814,0.54091,0.51436,0.23188,1.87546,2.04694,1.93836,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,240.843,1.52436,1.71907,1.60497,0.56835,0.58554,0.60583,0.27706,1.73409,1.94186,1.86785,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,250.796,1.52061,1.69929,1.58543,0.61607,0.59564,0.62209,0.29723,1.68507,1.78038,1.78884,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,260.689,1.50337,1.67991,1.5856,0.49932,0.57305,0.5792,0.27668,1.70276,1.90417,1.79874,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,270.455,1.50213,1.66855,1.5897,0.5284,0.64271,0.63517,0.28535,1.84639,1.76496,1.86129,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,280.818,1.48411,1.63888,1.57455,0.69433,0.57638,0.65235,0.30274,1.73679,1.72583,1.83237,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,291.202,1.50345,1.65347,1.57678,0.59754,0.53726,0.61113,0.28272,1.7325,1.76703,1.80974,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,301.559,1.4882,1.59859,1.56226,0.5788,0.60081,0.63051,0.32001,1.63502,1.69884,1.71475,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,311.637,1.46944,1.608,1.55004,0.57709,0.59753,0.61562,0.30654,1.67473,1.71026,1.75365,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,321.887,1.46109,1.58832,1.5446,0.57393,0.66751,0.65522,0.33123,1.67841,1.66942,1.77999,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,332.908,1.48431,1.60215,1.58228,0.53382,0.61391,0.63275,0.31537,1.72245,1.71411,1.7824,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,343.382,1.45166,1.55323,1.53558,0.64652,0.62297,0.64194,0.2987,1.73302,1.68946,1.77748,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,353.573,1.48391,1.59552,1.58346,0.50025,0.6338,0.62744,0.31054,1.66359,1.6909,1.75873,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,363.801,1.48875,1.57205,1.55772,0.5809,0.62306,0.64376,0.32781,1.672,1.66128,1.77185,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
