epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,2.28587,2.0229,3.62997,1.82989,0.00358,0.44624,0.03622,0.01474,2.17176,4.28209,2.20135,1e-05,1e-05,1e-05,5e-06,2e-05
2,3.83092,2.16978,3.73406,2.1435,0.00429,0.42,0.03844,0.01556,2.13519,4.27052,2.18204,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,5.99853e-05
3,5.51766,1.96133,3.79122,1.94095,0.00737,0.40667,0.03938,0.01689,2.07093,4.25959,2.15557,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,9.99023e-05
4,7.07333,1.95407,3.68277,1.96772,0.0094,0.41282,0.04266,0.01733,2.02515,4.25894,2.14204,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,0.000139692
5,8.61822,1.92604,3.66634,1.86979,0.01495,0.42331,0.05027,0.02007,2.00732,4.24853,2.13636,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,0.000179297
6,10.1636,2.02639,3.64302,2.05206,0.01834,0.45177,0.05296,0.02128,1.99393,4.24521,2.12679,0.00010933,0.00010933,0.00010933,5.46648e-05,0.000218659
7,11.8711,1.95149,3.65543,1.87232,0.02726,0.49299,0.06102,0.02293,1.99593,4.23738,2.12931,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00025772
8,13.4241,1.9724,3.6615,1.9918,0.02113,0.49844,0.06299,0.02413,1.99363,4.2183,2.12453,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000296424
9,14.982,1.97866,3.69814,1.88842,0.01978,0.52396,0.0654,0.02583,2.00001,4.20709,2.13638,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000334713
10,16.5435,1.62659,3.62571,1.75511,0.01818,0.54719,0.06945,0.02745,2.00836,4.20046,2.14518,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000372531
11,18.0999,1.42018,3.53321,1.58073,0.01429,0.5503,0.07615,0.02895,2.00039,4.2018,2.14336,0.000204912,0.000204912,0.000204912,0.000102456,0.000409825
12,19.7966,1.45271,3.44674,1.61507,0.01525,0.58638,0.08444,0.03261,1.99337,4.20462,2.14022,0.000223269,0.000223269,0.000223269,0.000111635,0.000446539
13,21.3518,2.01766,3.59515,1.83291,0.0119,0.59298,0.08789,0.03387,2.00931,4.20063,2.15057,0.00024131,0.00024131,0.00024131,0.000120655,0.00048262
14,22.9177,1.77244,3.46343,1.81495,0.01146,0.61689,0.09777,0.03901,2.03083,4.20239,2.16192,0.000259008,0.000259008,0.000259008,0.000129504,0.000518016
15,24.4728,1.60373,3.46396,1.72872,0.01011,0.63317,0.10839,0.04251,2.06705,4.20303,2.20832,0.000276338,0.000276338,0.000276338,0.000138169,0.000552676
16,26.1738,1.64907,3.47082,1.74288,0.00956,0.65345,0.11923,0.04756,2.099,4.19182,2.23537,0.000293275,0.000293275,0.000293275,0.000146637,0.00058655
17,27.846,1.49351,3.37821,1.61555,0.00924,0.68368,0.12737,0.04971,2.11223,4.20715,2.25063,0.000309795,0.000309795,0.000309795,0.000154897,0.000619589
18,29.4093,1.48637,3.2425,1.59032,0.00873,0.69385,0.12689,0.05274,2.1197,4.20262,2.24888,0.000325874,0.000325874,0.000325874,0.000162937,0.000651747
