epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.26327,3.84306,4.9252,2.33652,5e-05,0.00409,1e-05,0,3.59909,5.03185,2.3306,6e-05,6e-05,6e-05,3e-05,0.00012
2,5.76167,3.46256,4.77455,2.09171,0.00015,0.00712,1e-05,0,3.1748,4.81693,1.91823,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000259936
3,8.5553,2.95021,4.64648,1.75346,0.0003,0.00845,3e-05,1e-05,2.34348,4.52921,1.43214,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000399609
4,11.1331,2.21193,4.36224,1.44453,0.0002,0.00496,3e-05,2e-05,1.81867,4.45036,1.23123,0.000269407,0.000269407,0.000269407,0.000134703,0.000538814
5,13.7029,2.2349,4.24659,1.40109,8e-05,0.00363,0,0,1.69478,4.44367,1.17414,0.000338673,0.000338673,0.000338673,0.000169336,0.000677346
6,16.2525,2.04707,4.01213,1.27769,7e-05,0.00341,0,0,1.70071,4.40227,1.16583,0.000407501,0.000407501,0.000407501,0.000203751,0.000815003
7,18.9566,1.98662,3.90204,1.22751,0.00644,0.09597,0.02409,0.01199,1.59727,4.28896,1.11809,0.000475791,0.000475791,0.000475791,0.000237896,0.000951583
8,21.5198,1.91816,3.71922,1.19159,0.01672,0.31732,0.06399,0.02978,1.63547,4.14734,1.13911,0.000543443,0.000543443,0.000543443,0.000271722,0.00108689
9,24.1151,1.8288,3.47599,1.16927,0.60869,0.07705,0.07369,0.03218,1.57643,3.98128,1.12265,0.000610358,0.000610358,0.000610358,0.000305179,0.00122072
10,26.7312,1.89773,3.322,1.21509,0.73001,0.10135,0.08779,0.03519,1.64664,3.80777,1.14933,0.000676438,0.000676438,0.000676438,0.000338219,0.00135288
11,29.5126,1.83032,3.06698,1.25183,0.5749,0.23009,0.10409,0.04045,1.95022,3.62902,1.41476,0.000741587,0.000741587,0.000741587,0.000370794,0.00148317
12,32.1586,2.15394,3.14583,1.38675,0.25271,0.28724,0.14503,0.06515,1.7069,3.38675,1.26035,0.000805711,0.000805711,0.000805711,0.000402855,0.00161142
13,34.8192,2.02453,2.95373,1.32141,0.14174,0.34438,0.17332,0.09003,1.60059,3.15198,1.19017,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
14,37.615,1.86713,2.87719,1.19356,0.13283,0.37462,0.16455,0.08021,1.67635,3.10907,1.21039,0.00093051,0.00093051,0.00093051,0.000465255,0.00186102
15,40.3089,1.92773,2.91513,1.17588,0.16646,0.37436,0.17463,0.08165,1.72818,2.99618,1.24261,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,43.0341,1.84739,2.84373,1.26055,0.20165,0.37012,0.20589,0.09377,1.64296,2.88038,1.23218,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,45.7528,1.85369,2.6211,1.19854,0.27932,0.39264,0.25326,0.13205,1.56184,2.75037,1.1853,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,48.4751,1.65083,2.55876,1.1971,0.34655,0.42079,0.33366,0.18821,1.52949,2.55182,1.15442,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
