epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,13.5249,1.83172,3.64536,1.90781,0.00923,0.87325,0.13034,0.04675,1.98222,4.00072,2.05112,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,26.1224,1.82828,3.08449,1.84616,0.30742,0.20593,0.13623,0.05438,2.50723,4.63937,2.5405,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,38.3384,1.86125,2.7328,1.8895,0.28536,0.20989,0.11331,0.04014,2.86973,7.21967,3.02419,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,50.1057,1.83046,2.59849,1.91291,0.2691,0.21408,0.12437,0.0469,2.50548,4.16411,2.55961,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,62.1554,1.74679,2.38034,1.82922,0.65016,0.18758,0.18499,0.08116,2.4041,4.39557,2.59864,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,73.9003,1.73894,2.34129,1.80252,0.65623,0.35829,0.37786,0.1676,1.97882,2.80444,2.09974,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,86.0355,1.71269,2.23033,1.78691,0.26289,0.4864,0.26095,0.09932,1.97026,3.28441,2.03615,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,97.8885,1.68836,2.22467,1.78056,0.49835,0.3977,0.36586,0.15833,1.89901,2.76017,1.98357,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,109.651,1.68798,2.17448,1.76755,0.38403,0.53666,0.43473,0.18164,1.82736,2.5685,1.932,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,121.577,1.61366,2.08565,1.69831,0.74093,0.41386,0.51223,0.23395,1.74927,2.41146,1.87693,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,133.44,1.62055,2.02568,1.71056,0.34937,0.55509,0.44617,0.20671,1.76193,2.56051,1.97543,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,145.277,1.60742,1.98872,1.69503,0.41527,0.56624,0.47574,0.21327,1.73225,2.2907,1.90698,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,156.838,1.61018,1.97477,1.70205,0.55134,0.40812,0.474,0.21921,1.81673,2.40198,1.99262,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,168.781,1.58827,2.00404,1.70226,0.43805,0.56894,0.48413,0.22316,1.79844,2.25669,1.92178,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,180.574,1.57918,1.91958,1.68784,0.45602,0.5624,0.5172,0.24103,1.83238,2.35879,1.97768,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,192.475,1.58829,1.89284,1.69196,0.49046,0.51448,0.55155,0.24849,1.8179,2.18563,1.94887,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,204.62,1.56458,1.85125,1.66016,0.37542,0.55417,0.51261,0.21742,1.83825,2.07385,1.90579,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,216.272,1.58647,1.93515,1.7053,0.56056,0.46243,0.49521,0.21005,1.81531,2.22933,1.95274,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,227.627,1.55464,1.81937,1.6498,0.5576,0.57658,0.58997,0.26662,1.76581,1.97046,1.87438,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,239.474,1.58117,1.86157,1.66085,0.51342,0.54864,0.56422,0.2717,1.77232,2.01817,1.87964,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,251.51,1.55076,1.80216,1.65208,0.51431,0.61926,0.58976,0.27661,1.67114,1.92314,1.85392,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,263.483,1.52516,1.8041,1.65271,0.50286,0.6014,0.56893,0.25215,1.7502,2.0989,1.88913,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,275.206,1.54767,1.7523,1.63259,0.43904,0.59772,0.56297,0.26628,1.75589,1.93578,1.84466,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,287.323,1.52813,1.74294,1.65126,0.45562,0.56171,0.51031,0.21396,1.92779,1.92536,1.95822,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,299.315,1.51684,1.7439,1.63969,0.54877,0.54397,0.583,0.28507,1.68653,1.88438,1.80497,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,311.303,1.50749,1.72737,1.6312,0.5756,0.62812,0.62329,0.30573,1.70628,1.78396,1.82323,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,323.133,1.52042,1.72744,1.63056,0.53961,0.62355,0.6315,0.32333,1.62513,1.81968,1.75675,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,335.024,1.50432,1.68721,1.62094,0.52728,0.62876,0.65351,0.32364,1.71767,1.82656,1.84163,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,346.483,1.47227,1.68921,1.61612,0.52456,0.56929,0.58714,0.30049,1.73078,1.79201,1.81675,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,357.653,1.49818,1.65551,1.63502,0.58699,0.62486,0.6706,0.34447,1.6341,1.72963,1.76745,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,369.688,1.43255,1.58242,1.5752,0.59504,0.66996,0.65652,0.33143,1.63749,1.81707,1.78514,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,381.379,1.45374,1.6358,1.58895,0.70021,0.50394,0.63888,0.33052,1.62578,1.63901,1.77897,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,393.087,1.44576,1.61519,1.5872,0.57169,0.63479,0.67643,0.35215,1.66974,1.62712,1.76267,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,404.434,1.46523,1.60982,1.59674,0.54764,0.63204,0.66921,0.34517,1.62257,1.627,1.7457,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,416.409,1.44969,1.62366,1.57978,0.70905,0.55741,0.68935,0.35162,1.61357,1.55877,1.75381,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,427.957,1.43928,1.61803,1.58191,0.63568,0.67149,0.6966,0.36428,1.63238,1.60543,1.76609,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,439.779,1.45987,1.59674,1.57054,0.57741,0.565,0.62075,0.30924,1.67008,1.84964,1.81634,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,451.874,1.44127,1.56521,1.57791,0.6532,0.62558,0.69031,0.35916,1.65407,1.53692,1.78051,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
