epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,5.95047,2.5023,4.32943,2.57789,0.0033,0.31516,0.01944,0.00775,2.32091,4.38466,2.35396,0.00012,0.00012,0.00012,6e-05,0.00012,0.000108
2,10.8479,2.33253,4.28314,2.46314,0.00702,0.36568,0.01551,0.00572,2.48989,4.50164,2.50367,0.000249939,0.000249939,0.000249939,0.000124969,0.000249939,0.000224945
3,16.0042,2.15799,4.16728,2.34614,0.00559,0.44734,0.05538,0.02354,2.45796,4.48647,2.48017,0.000379629,0.000379629,0.000379629,0.000189814,0.000379629,0.000341666
4,21.0911,2.0313,4.0352,2.23706,0.00549,0.49091,0.10435,0.05014,2.38819,4.38785,2.4337,0.00050888,0.00050888,0.00050888,0.00025444,0.00050888,0.000457992
5,26.3871,1.94202,3.88154,2.16087,0.00779,0.63841,0.11628,0.0544,2.30549,4.27334,2.37407,0.000637502,0.000637502,0.000637502,0.000318751,0.000637502,0.000573752
6,31.4897,1.82978,3.71393,2.0706,0.98332,0.03445,0.16145,0.07327,2.15818,4.14766,2.26409,0.000765307,0.000765307,0.000765307,0.000382654,0.000765307,0.000688777
7,36.5325,1.73645,3.58665,1.99233,0.682,0.11744,0.20228,0.08527,2.11844,3.95487,2.25114,0.000892109,0.000892109,0.000892109,0.000446054,0.000892109,0.000802898
8,41.6634,1.68604,3.5282,1.96834,0.88964,0.14984,0.19817,0.08533,2.16506,3.80641,2.29348,0.000988079,0.000988079,0.000988079,0.000494039,0.000988079,0.000889271
9,46.692,1.64498,3.36576,1.95384,0.84283,0.16024,0.22623,0.0981,2.10044,3.72079,2.31028,0.000984449,0.000984449,0.000984449,0.000492224,0.000984449,0.000886004
10,51.8555,1.6273,3.25863,1.95266,0.67024,0.23539,0.27511,0.11698,1.96206,3.52073,2.21349,0.000980345,0.000980345,0.000980345,0.000490173,0.000980345,0.000882311
11,56.9629,1.5554,3.11515,1.87679,0.62707,0.27206,0.28441,0.12035,1.8921,3.46133,2.15902,0.000975773,0.000975773,0.000975773,0.000487886,0.000975773,0.000878196
12,62.0682,1.58478,2.92727,1.8856,0.4981,0.27675,0.2894,0.125,1.92946,3.40099,2.14669,0.000970736,0.000970736,0.000970736,0.000485368,0.000970736,0.000873662
13,67.3123,1.55507,2.87124,1.85467,0.51609,0.28133,0.30043,0.12535,1.99369,3.43525,2.17179,0.000965239,0.000965239,0.000965239,0.00048262,0.000965239,0.000868715
14,72.3706,1.53333,2.68936,1.80392,0.48711,0.3036,0.28994,0.11786,2.11508,3.60749,2.20609,0.000959289,0.000959289,0.000959289,0.000479644,0.000959289,0.00086336
15,77.5252,1.49051,2.69192,1.80215,0.51182,0.36442,0.31786,0.13548,2.09462,3.42119,2.18031,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,82.5343,1.47263,2.5152,1.77664,0.60926,0.36826,0.41228,0.16921,2.00636,3.31257,2.09967,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,87.7345,1.49558,2.49345,1.8205,0.45852,0.40624,0.39746,0.16967,1.98338,3.69838,2.10167,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,92.7049,1.40297,2.42255,1.70749,0.33174,0.41302,0.36531,0.14792,2.08433,3.82441,2.15382,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
