epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,2.73399,1.99366,3.6595,2.12612,0.0028,0.37792,0.00684,0.00278,2.21544,4.29597,2.22928,1e-05,1e-05,1e-05,5e-06,1e-05,9e-06
2,4.63693,2.13033,3.78374,2.09899,0.00311,0.39292,0.00661,0.0028,2.2228,4.29465,2.22702,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,2.99927e-05,2.69934e-05
3,6.69391,2.40865,3.76398,2.28715,0.00343,0.36747,0.00574,0.00254,2.24092,4.3137,2.23973,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,4.99512e-05,4.4956e-05
4,8.58093,2.342,3.74326,2.15418,0.00371,0.35355,0.00601,0.00275,2.22886,4.33313,2.24867,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,6.98462e-05,6.28616e-05
5,10.4361,1.94992,3.84709,2.04549,0.00381,0.33837,0.00565,0.0027,2.25611,4.36159,2.27705,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,8.96487e-05,8.06838e-05
6,12.4383,2.05314,3.81256,1.9249,0.00368,0.33811,0.00509,0.00224,2.30377,4.39112,2.31027,0.00010933,0.00010933,0.00010933,5.46648e-05,0.00010933,9.83967e-05
7,14.2775,2.13233,3.73053,2.03873,0.00304,0.34823,0.0044,0.0018,2.33788,4.42002,2.34262,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00012886,0.000115974
8,16.3614,2.30115,3.80985,2.33382,0.00307,0.3372,0.00311,0.0012,2.38296,4.45479,2.37145,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000148212,0.000133391
9,18.2144,2.15915,3.65882,2.12536,0.00247,0.31875,0.00272,0.001,2.411,4.48947,2.38861,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000167356,0.000150621
10,20.2419,2.49078,4.12115,2.37722,0.00219,0.31614,0.00217,0.00084,2.44896,4.51283,2.41058,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000186266,0.000167639
11,22.1121,2.29048,3.90453,2.12496,0.00193,0.31516,0.00191,0.00072,2.50801,4.55105,2.45855,0.000204912,0.000204912,0.000204912,0.000102456,0.000204912,0.000184421
12,24.0982,1.83543,3.63259,2.00449,0.0022,0.30922,0.00193,0.00081,2.54925,4.58476,2.48206,0.000223269,0.000223269,0.000223269,0.000111635,0.000223269,0.000200942
13,26.0743,2.15719,3.69837,2.13539,0.00218,0.31889,0.00187,0.00075,2.59654,4.60663,2.5157,0.00024131,0.00024131,0.00024131,0.000120655,0.00024131,0.000217179
14,27.9453,1.92987,3.84774,2.00209,0.00199,0.30598,0.00175,0.00071,2.60253,4.59725,2.52029,0.000259008,0.000259008,0.000259008,0.000129504,0.000259008,0.000233107
15,29.988,1.99485,3.57316,2.05622,0.00206,0.31653,0.00196,0.00079,2.63221,4.59387,2.53858,0.000276338,0.000276338,0.000276338,0.000138169,0.000276338,0.000248704
16,31.8291,1.89729,3.74592,1.87406,0.00181,0.31151,0.00228,0.00098,2.66686,4.57898,2.55294,0.000293275,0.000293275,0.000293275,0.000146637,0.000293275,0.000263947
17,33.8225,2.20275,3.76018,2.03219,0.00189,0.30415,0.00278,0.00119,2.66177,4.57895,2.5392,0.000309795,0.000309795,0.000309795,0.000154897,0.000309795,0.000278815
18,35.6697,2.03727,3.73348,2.09294,0.00229,0.32763,0.0033,0.0013,2.65426,4.599,2.52128,0.000325874,0.000325874,0.000325874,0.000162937,0.000325874,0.000293286
19,37.5281,1.80906,3.6033,1.89942,0.00204,0.32763,0.00407,0.00159,2.63764,4.57215,2.50684,0.000341489,0.000341489,0.000341489,0.000170744,0.000341489,0.00030734
20,39.5494,1.80153,3.80268,1.94573,0.00244,0.34987,0.00458,0.00182,2.62115,4.56929,2.48433,0.000356618,0.000356618,0.000356618,0.000178309,0.000356618,0.000320956
21,41.5395,2.19958,3.8807,2.25315,0.00228,0.35071,0.00491,0.0019,2.57536,4.55665,2.45565,0.00037124,0.00037124,0.00037124,0.00018562,0.00037124,0.000334116
22,43.3824,2.24528,3.69296,2.3421,0.00226,0.33747,0.00613,0.00248,2.57482,4.51807,2.45051,0.000385334,0.000385334,0.000385334,0.000192667,0.000385334,0.000346801
