epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.89986,1.88926,3.81352,1.90405,0.02227,0.39352,0.06811,0.03035,2.01863,4.2097,2.11443,0.00012,0.00012,0.00012,6e-05,0.00024
2,6.89693,1.75263,3.71395,1.82351,0.01759,0.61365,0.12384,0.05361,1.96181,4.19616,2.08978,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,10.2898,1.78685,3.61342,1.88886,0.00931,0.65871,0.12403,0.05506,2.02826,4.15457,2.09986,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,13.469,1.64689,3.44258,1.79845,0.94158,0.01777,0.13319,0.05176,2.20817,4.0762,2.33624,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,16.5702,1.7323,3.19314,1.81954,0.5271,0.11284,0.15007,0.06011,2.15274,3.85824,2.38712,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,19.6996,1.66773,3.03069,1.81482,0.58728,0.15886,0.16476,0.06225,2.28934,3.76536,2.56167,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,22.97,1.64351,3.0535,1.78812,0.46584,0.23375,0.21228,0.08432,2.19523,3.57001,2.41405,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,26.0604,1.61688,2.92988,1.8364,0.45007,0.26196,0.21615,0.08355,2.23563,3.67496,2.51979,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,29.13,1.63151,2.74937,1.76406,0.42658,0.28278,0.23151,0.08588,2.17863,4.54827,2.50281,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,32.2709,1.64149,2.78974,1.81356,0.38836,0.35418,0.22327,0.08518,2.15655,4.5047,2.41307,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,35.3968,1.64857,2.68337,1.80151,0.36315,0.42839,0.24843,0.09295,2.08681,4.36499,2.22373,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,38.6954,1.67847,2.49913,1.80417,0.4298,0.37625,0.25133,0.09529,2.12962,6.16399,2.253,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,41.8218,1.66874,2.39485,1.78953,0.26397,0.41575,0.24671,0.09129,2.20609,7.28653,2.36415,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,44.9716,1.65603,2.45101,1.7779,0.2729,0.53402,0.30643,0.1215,2.13939,4.23421,2.28527,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,48.0928,1.60024,2.35034,1.73339,0.43205,0.4649,0.38738,0.16102,2.0557,4.26399,2.25908,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,51.4169,1.60547,2.37128,1.71868,0.33087,0.51527,0.37864,0.16,2.05577,4.77712,2.27369,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,54.3234,1.59668,2.2674,1.71563,0.53789,0.41328,0.36529,0.14831,2.11828,4.13873,2.34923,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,57.3877,1.6154,2.3126,1.74631,0.45959,0.4774,0.37096,0.14907,2.05551,3.9529,2.27237,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,60.5227,1.56487,2.2019,1.66195,0.59309,0.41093,0.39058,0.17001,1.93332,3.92618,2.16548,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,63.6839,1.56081,2.20471,1.70155,0.53225,0.42962,0.37396,0.16765,2.00969,4.29192,2.25747,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,66.8118,1.46302,2.10622,1.63982,0.34777,0.44771,0.37545,0.15109,2.13649,3.87925,2.38013,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,69.8696,1.57937,2.20615,1.75676,0.40005,0.37848,0.33021,0.12316,2.27183,3.68721,2.42843,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,72.9425,1.49946,2.15781,1.65717,0.35775,0.46262,0.33888,0.135,2.16474,3.48397,2.29637,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
