epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.98172,1.89658,3.81213,1.92844,0.01004,0.43103,0.05183,0.0212,2.00413,4.22404,2.11958,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.17523,1.71495,3.75526,1.82999,0.01493,0.59154,0.10303,0.0405,1.89555,4.12628,2.07065,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,10.5024,1.69509,3.65045,1.80113,0.00848,0.74581,0.15792,0.0671,1.89454,4.11838,2.11968,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,13.5738,1.73405,3.46673,1.78745,0.44941,0.04134,0.1189,0.04777,2.01822,4.00746,2.16543,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,16.5298,1.72904,3.27082,1.76686,0.60132,0.08269,0.13244,0.04911,2.07339,3.81562,2.17615,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,19.5023,1.62647,2.9735,1.7081,0.4985,0.21696,0.16996,0.06306,2.1024,3.57915,2.24243,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,22.9291,1.72416,2.82497,1.7876,0.19136,0.33263,0.19471,0.07377,2.104,3.50947,2.23666,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,26.2051,1.69937,2.88715,1.8167,0.37156,0.22211,0.17903,0.07077,2.17319,4.36743,2.21246,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,29.3491,1.73636,2.80562,1.79744,0.39189,0.3665,0.26854,0.11243,2.01547,4.11484,2.1425,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,32.5857,1.74266,2.78928,1.82907,0.44082,0.34191,0.29155,0.12445,2.11657,4.42978,2.22941,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,35.8183,1.66071,2.59852,1.7517,0.25405,0.45232,0.27642,0.09627,2.19325,4.34838,2.27389,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,39.1994,1.66435,2.53691,1.74166,0.29347,0.4897,0.3087,0.12257,2.08093,4.64282,2.18945,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,42.4497,1.58417,2.36231,1.64239,0.26981,0.48672,0.30109,0.11351,2.11841,5.24535,2.28345,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,45.7852,1.62446,2.44014,1.71248,0.63186,0.33739,0.36035,0.13276,2.04356,4.88075,2.26836,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,49.0549,1.63903,2.49827,1.73836,0.26406,0.48537,0.31189,0.11803,1.99942,4.16847,2.23668,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,52.5705,1.57194,2.321,1.68429,0.25705,0.50808,0.35322,0.14294,2.00441,3.79029,2.29581,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,55.7777,1.58189,2.21893,1.66471,0.50219,0.38613,0.34406,0.13759,2.06838,4.25767,2.36149,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,58.95,1.57752,2.16934,1.57898,0.47728,0.49824,0.35055,0.13604,1.9983,4.31969,2.26027,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,62.085,1.56297,2.12801,1.61137,0.56599,0.38363,0.36374,0.14481,1.99536,3.72993,2.22387,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,65.4814,1.47484,2.08322,1.59201,0.53468,0.46524,0.40363,0.17289,1.9621,3.27192,2.15508,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,68.6706,1.4905,2.01952,1.57725,0.33576,0.48582,0.3611,0.14953,2.07798,3.28252,2.23332,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,71.9902,1.51795,2.09299,1.61973,0.39102,0.46861,0.38088,0.1513,2.09122,3.41135,2.22218,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,75.2297,1.57623,1.99921,1.66065,0.45305,0.5216,0.4069,0.15664,2.00957,3.23477,2.14489,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,78.7244,1.50179,2.03817,1.60962,0.33399,0.50009,0.37605,0.1446,2.06973,3.34207,2.16647,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,81.9588,1.42597,1.99722,1.56966,0.26678,0.52139,0.32905,0.1324,2.13694,3.33516,2.27315,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,85.1194,1.49631,2.00002,1.59378,0.29204,0.50373,0.35017,0.1461,2.06121,2.94342,2.24446,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,88.27,1.51749,2.07363,1.6129,0.34001,0.52851,0.41805,0.1722,1.99526,2.69738,2.22177,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,91.7408,1.50327,2.00911,1.58996,0.38994,0.48354,0.45617,0.19004,1.88598,2.68421,2.13633,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,94.9091,1.41635,1.95637,1.60228,0.35425,0.55349,0.47281,0.20001,1.89232,2.7032,2.09287,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,98.0884,1.40547,1.89193,1.56044,0.35694,0.56766,0.45003,0.17916,1.94789,2.70262,2.07662,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,101.255,1.4626,1.86004,1.57308,0.37795,0.53242,0.43074,0.17837,1.92842,2.60388,2.04283,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,104.676,1.44297,1.85399,1.5771,0.38307,0.44546,0.42786,0.18233,1.93099,2.56561,2.02761,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,107.847,1.43675,1.84891,1.53115,0.4195,0.51857,0.4577,0.20242,1.91248,2.48939,2.01787,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,111.143,1.46168,1.84218,1.58079,0.46088,0.53911,0.48095,0.20506,1.92368,2.41822,2.02538,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,114.521,1.48311,1.95205,1.59649,0.43247,0.51467,0.49302,0.21926,1.88098,2.43944,2.01036,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,117.991,1.46365,1.8874,1.57971,0.62567,0.4599,0.4777,0.20066,1.92317,2.50029,2.03009,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
37,121.201,1.36746,1.73942,1.49864,0.39857,0.56799,0.45218,0.19579,1.924,2.52547,2.01409,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
38,124.355,1.41138,1.75316,1.5148,0.35306,0.58411,0.45369,0.19911,1.92404,2.54901,2.02062,0.000701588,0.000701588,0.000701588,0.000350794,0.00140318
39,127.5,1.30171,1.68894,1.44438,0.39856,0.56784,0.47077,0.20216,1.91266,2.56324,2.05649,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
40,130.829,1.37801,1.73313,1.48404,0.42301,0.54247,0.47085,0.20531,1.89118,2.57075,2.04605,0.000672675,0.000672675,0.000672675,0.000336338,0.00134535
41,133.96,1.25802,1.71032,1.44608,0.48204,0.54825,0.49797,0.21269,1.92191,2.49195,2.04501,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
