epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,2.97002,3.83979,4.81368,2.38454,9e-05,0.00504,2e-05,1e-05,3.8054,5.15773,2.55974,1e-05,1e-05,1e-05,5e-06,1e-05,9e-06
2,5.14764,3.74422,4.812,2.60719,0.00012,0.00483,2e-05,1e-05,3.77003,5.14578,2.52193,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,2.99927e-05,2.69934e-05
3,7.48653,4.02047,4.86395,2.10067,0.00015,0.00483,1e-05,0,3.72424,5.1259,2.48059,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,4.99512e-05,4.4956e-05
4,9.6524,3.81406,4.92791,2.15187,0.00013,0.00396,1e-05,0,3.65161,5.11064,2.42665,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,6.98462e-05,6.28616e-05
5,11.9618,3.66804,4.80024,2.33965,0.00016,0.00464,1e-05,0,3.60595,5.09986,2.3913,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,8.96487e-05,8.06838e-05
6,14.0655,3.72776,4.87216,2.30363,0.0001,0.00377,1e-05,0,3.55067,5.08753,2.35214,0.00010933,0.00010933,0.00010933,5.46648e-05,0.00010933,9.83967e-05
7,16.3472,3.70902,4.86227,2.15083,0.00011,0.00377,0,0,3.48686,5.07143,2.3117,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00012886,0.000115974
8,18.4804,3.27778,4.77299,2.18651,0.00027,0.00483,1e-05,0,3.40476,5.05115,2.26082,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000148212,0.000133391
9,20.7197,3.63958,4.75696,2.09899,0.00029,0.00483,1e-05,0,3.31092,5.02762,2.2093,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000167356,0.000150621
10,22.808,3.33783,4.86485,2.28154,0.0003,0.00551,1e-05,0,3.21558,5.00189,2.15373,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000186266,0.000167639
11,25.0664,3.205,4.75712,2.11469,0.00032,0.00611,1e-05,0,3.10252,4.97241,2.09488,0.000204912,0.000204912,0.000204912,0.000102456,0.000204912,0.000184421
12,27.1763,3.15773,5.16217,2.07257,0.00031,0.00551,1e-05,0,2.9883,4.93947,2.03544,0.000223269,0.000223269,0.000223269,0.000111635,0.000223269,0.000200942
13,29.4733,3.02007,4.69048,1.89283,0.0003,0.00491,1e-05,0,2.86835,4.91492,1.97617,0.00024131,0.00024131,0.00024131,0.000120655,0.00024131,0.000217179
