epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,2.51605,3.86293,4.84669,2.40198,0.00043,0.00577,2e-05,0,3.80289,5.15087,2.55871,1e-05,1e-05,1e-05,5e-06,2e-05
2,4.32574,3.95644,5.0267,2.67347,0.00122,0.00451,1e-05,0,3.75618,5.13594,2.51029,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,5.99853e-05
3,6.37539,3.69781,4.81215,2.28837,6e-05,0.00512,1e-05,0,3.68045,5.10193,2.4351,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,9.99023e-05
4,8.2216,3.44335,4.986,2.18776,5e-05,0.00526,1e-05,0,3.57437,5.0474,2.33251,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,0.000139692
5,10.071,3.42272,4.79139,2.24757,6e-05,0.00512,1e-05,0,3.4945,5.01529,2.2627,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,0.000179297
6,11.8721,3.6183,4.8404,2.2476,0.00011,0.00705,1e-05,0,3.38644,4.97428,2.17937,0.00010933,0.00010933,0.00010933,5.46648e-05,0.000218659
7,13.8169,3.41311,4.7787,2.0389,0.0001,0.00741,2e-05,0,3.25772,4.92293,2.08929,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00025772
8,15.6075,3.55307,4.91625,1.90045,0.01526,0.00866,0.0001,5e-05,3.12157,4.86678,1.99742,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000296424
9,17.3545,3.18147,4.79299,1.97529,0.02789,0.01587,0.00113,0.00039,2.96107,4.80008,1.88995,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000334713
10,19.1716,3.08933,4.564,1.95153,0.03092,0.06102,0.00969,0.00284,2.80428,4.73867,1.78542,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000372531
11,20.9773,2.64542,4.61883,1.64878,0.01578,0.06699,0.0094,0.00225,2.64287,4.67339,1.68703,0.000204912,0.000204912,0.000204912,0.000102456,0.000409825
12,22.9473,2.74673,4.5872,1.81581,0.01105,0.08418,0.01256,0.00301,2.46686,4.6202,1.59006,0.000223269,0.000223269,0.000223269,0.000111635,0.000446539
13,24.7431,2.70346,4.54944,1.59321,0.00788,0.09271,0.01191,0.00278,2.31657,4.5829,1.5122,0.00024131,0.00024131,0.00024131,0.000120655,0.00048262
14,26.4518,2.37804,4.33167,1.5547,0.0062,0.11292,0.01636,0.00388,2.18307,4.55495,1.44674,0.000259008,0.000259008,0.000259008,0.000129504,0.000518016
15,28.121,2.36724,4.30885,1.51843,0.00493,0.12304,0.02186,0.00516,2.06231,4.53048,1.38299,0.000276338,0.000276338,0.000276338,0.000138169,0.000552676
16,30.037,2.15842,4.38161,1.40309,0.00432,0.13739,0.02653,0.00618,1.95635,4.50933,1.32522,0.000293275,0.000293275,0.000293275,0.000146637,0.00058655
17,31.784,2.33499,4.26214,1.47481,0.00411,0.16285,0.03018,0.00833,1.87372,4.48733,1.28103,0.000309795,0.000309795,0.000309795,0.000154897,0.000619589
