epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,3.77291,3.87378,4.93787,2.36201,4e-05,0.00364,1e-05,0,3.69714,5.11102,2.45714,6e-05,6e-05,6e-05,3e-05,6e-05,5.4e-05
2,6.56947,3.68329,4.86556,2.26884,3e-05,0.00283,0,0,3.47096,5.03616,2.29707,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000129968,0.000116971
3,9.63881,3.47407,4.84743,2.09233,3e-05,0.00364,1e-05,0,3.04837,4.91789,2.04687,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000199805,0.000179824
4,12.52,2.91196,4.68987,1.90344,4e-05,0.00445,0,0,2.66396,4.79595,1.81105,0.000269407,0.000269407,0.000269407,0.000134703,0.000269407,0.000242466
5,15.5578,2.72372,4.58886,1.74207,8e-05,0.00476,0,0,2.32041,4.68254,1.59248,0.000338673,0.000338673,0.000338673,0.000169336,0.000338673,0.000304806
6,18.4025,2.3349,4.43215,1.50618,0.0044,0.00636,3e-05,1e-05,2.06169,4.62603,1.45027,0.000407501,0.000407501,0.000407501,0.000203751,0.000407501,0.000366751
7,21.3081,2.41727,4.35704,1.51453,0.00154,0.01088,3e-05,1e-05,1.87273,4.57479,1.34594,0.000475791,0.000475791,0.000475791,0.000237896,0.000475791,0.000428212
8,24.335,2.37546,4.27229,1.47239,0.00275,0.01871,0.00035,0.00012,1.8034,4.52514,1.29963,0.000543443,0.000543443,0.000543443,0.000271722,0.000543443,0.000489099
9,27.3307,2.15854,4.07859,1.36151,0.00916,0.09878,0.01354,0.0079,1.78571,4.4425,1.28243,0.000610358,0.000610358,0.000610358,0.000305179,0.000610358,0.000549322
10,30.1915,2.13932,3.91077,1.33437,0.00889,0.26345,0.03895,0.01864,1.83585,4.30933,1.29668,0.000676438,0.000676438,0.000676438,0.000338219,0.000676438,0.000608794
11,33.2484,2.01122,3.70032,1.34865,0.74264,0.10853,0.05924,0.02516,1.80031,4.04216,1.2827,0.000741587,0.000741587,0.000741587,0.000370794,0.000741587,0.000667429
12,36.1185,2.06142,3.61341,1.31006,0.73422,0.1512,0.07712,0.03361,1.74474,3.82799,1.24635,0.000805711,0.000805711,0.000805711,0.000402855,0.000805711,0.00072514
13,39.1568,2.08699,3.43308,1.32712,0.23557,0.21235,0.09944,0.04771,1.70832,3.57222,1.22552,0.000868715,0.000868715,0.000868715,0.000434358,0.000868715,0.000781844
14,42.0498,2.11548,3.36214,1.29034,0.11038,0.29655,0.10959,0.05343,1.72936,3.36805,1.23678,0.00093051,0.00093051,0.00093051,0.000465255,0.00093051,0.000837459
15,45.0818,2.17921,3.31706,1.29153,0.10407,0.34686,0.11268,0.05534,1.7537,3.25477,1.24506,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,48.0234,1.88366,3.23597,1.31001,0.10237,0.38445,0.11829,0.0584,1.73892,3.14236,1.24384,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,51.1427,2.00402,3.0358,1.26581,0.10713,0.37155,0.12498,0.06138,1.71282,3.07792,1.23752,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,54.1414,1.78924,3.08599,1.26063,0.12494,0.36466,0.13298,0.06481,1.70501,3.00236,1.24938,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
19,57.3109,1.84395,2.9119,1.25488,0.14069,0.341,0.13345,0.0657,1.67931,2.972,1.23304,0.000922942,0.000922942,0.000922942,0.000461471,0.000922942,0.000830648
20,60.3136,1.78703,2.98822,1.27327,0.13975,0.35841,0.14154,0.06814,1.70555,2.94874,1.24665,0.000914405,0.000914405,0.000914405,0.000457202,0.000914405,0.000822964
21,63.4214,2.01854,3.06764,1.30802,0.15477,0.37413,0.15396,0.07745,1.66032,2.90091,1.22419,0.000905463,0.000905463,0.000905463,0.000452732,0.000905463,0.000814917
22,66.4029,1.74405,2.8244,1.2399,0.18382,0.36519,0.16967,0.08899,1.632,2.85233,1.21986,0.000896127,0.000896127,0.000896127,0.000448063,0.000896127,0.000806514
23,69.5078,1.77291,2.71686,1.21312,0.20765,0.35407,0.18507,0.0953,1.57696,2.81714,1.20268,0.000886404,0.000886404,0.000886404,0.000443202,0.000886404,0.000797764
24,72.4762,1.76686,2.69129,1.19481,0.21882,0.39686,0.20881,0.10808,1.53503,2.75099,1.18815,0.000876305,0.000876305,0.000876305,0.000438152,0.000876305,0.000788674
25,75.5888,1.84077,2.73762,1.25039,0.22436,0.43415,0.22405,0.11328,1.53628,2.7211,1.18797,0.000865839,0.000865839,0.000865839,0.00043292,0.000865839,0.000779256
26,78.544,1.79638,2.65568,1.20903,0.24141,0.42858,0.24562,0.12796,1.52125,2.63026,1.18556,0.000855018,0.000855018,0.000855018,0.000427509,0.000855018,0.000769516
27,81.6784,1.74569,2.5118,1.17652,0.24322,0.43015,0.24798,0.12247,1.55053,2.6196,1.19685,0.000843851,0.000843851,0.000843851,0.000421925,0.000843851,0.000759466
28,84.6076,1.72574,2.47525,1.17515,0.24888,0.43346,0.23936,0.10644,1.58761,2.64346,1.20715,0.000832349,0.000832349,0.000832349,0.000416175,0.000832349,0.000749114
29,87.6368,1.6268,2.46387,1.13026,0.2609,0.45117,0.25445,0.11728,1.5739,2.59553,1.20141,0.000820525,0.000820525,0.000820525,0.000410262,0.000820525,0.000738472
30,90.586,1.6993,2.42709,1.15395,0.27267,0.45064,0.27594,0.13073,1.52546,2.52446,1.17639,0.000808389,0.000808389,0.000808389,0.000404194,0.000808389,0.00072755
31,93.6616,1.70716,2.4206,1.17194,0.29245,0.43287,0.29442,0.14968,1.47939,2.44827,1.15548,0.000795954,0.000795954,0.000795954,0.000397977,0.000795954,0.000716358
32,96.6161,1.62815,2.39689,1.15974,0.28832,0.43396,0.31302,0.16284,1.46087,2.39106,1.14692,0.000783231,0.000783231,0.000783231,0.000391616,0.000783231,0.000704908
33,99.7308,1.60853,2.36001,1.15318,0.29602,0.44095,0.32082,0.15619,1.4954,2.40785,1.15133,0.000770234,0.000770234,0.000770234,0.000385117,0.000770234,0.000693211
34,102.667,1.63476,2.31437,1.17649,0.29195,0.42702,0.29558,0.12279,1.63952,2.53023,1.19253,0.000756976,0.000756976,0.000756976,0.000378488,0.000756976,0.000681278
35,105.704,1.68214,2.55197,1.19535,0.31033,0.42426,0.3122,0.13657,1.63484,2.50847,1.19364,0.000743468,0.000743468,0.000743468,0.000371734,0.000743468,0.000669121
36,108.628,1.67992,2.36527,1.22724,0.34161,0.43806,0.35219,0.18135,1.5204,2.36952,1.15933,0.000729725,0.000729725,0.000729725,0.000364863,0.000729725,0.000656753
37,111.696,1.71579,2.28238,1.16008,0.37431,0.43451,0.3663,0.19147,1.48743,2.33654,1.14397,0.000715761,0.000715761,0.000715761,0.00035788,0.000715761,0.000644185
38,114.61,1.55108,2.18915,1.12157,0.36468,0.43613,0.35848,0.17585,1.53994,2.40774,1.15366,0.000701588,0.000701588,0.000701588,0.000350794,0.000701588,0.000631429
39,117.67,1.67821,2.21893,1.12168,0.3333,0.43425,0.32722,0.13544,1.65486,2.56761,1.18471,0.000687222,0.000687222,0.000687222,0.000343611,0.000687222,0.000618499
40,120.664,1.67428,2.35847,1.16489,0.33504,0.41238,0.3207,0.12515,1.68675,2.6081,1.19243,0.000672675,0.000672675,0.000672675,0.000336338,0.000672675,0.000605408
41,123.718,1.68604,2.25805,1.15767,0.376,0.45318,0.36997,0.16373,1.57517,2.42573,1.16007,0.000657963,0.000657963,0.000657963,0.000328982,0.000657963,0.000592167
42,126.65,1.64972,2.21881,1.15088,0.39357,0.48378,0.41729,0.22258,1.43691,2.23617,1.12427,0.000643101,0.000643101,0.000643101,0.00032155,0.000643101,0.000578791
43,129.716,1.50133,2.12923,1.12583,0.39642,0.50508,0.4368,0.24925,1.43087,2.15645,1.13216,0.000628101,0.000628101,0.000628101,0.000314051,0.000628101,0.000565291
44,132.647,1.58171,2.1717,1.16014,0.40176,0.4961,0.44117,0.24767,1.47923,2.13295,1.15262,0.000612981,0.000612981,0.000612981,0.00030649,0.000612981,0.000551683
45,135.689,1.74756,2.07556,1.147,0.3884,0.51649,0.45162,0.25675,1.46113,2.09665,1.1426,0.000597754,0.000597754,0.000597754,0.000298877,0.000597754,0.000537978
46,138.567,1.63108,2.02863,1.1552,0.39543,0.50754,0.45399,0.25174,1.42228,2.09528,1.12356,0.000582435,0.000582435,0.000582435,0.000291218,0.000582435,0.000524192
47,141.577,1.63113,2.14426,1.11741,0.38815,0.50648,0.43909,0.20981,1.47256,2.16945,1.13856,0.00056704,0.00056704,0.00056704,0.00028352,0.00056704,0.000510336
48,144.448,1.59819,2.10127,1.11823,0.37736,0.48677,0.41502,0.16855,1.56043,2.26961,1.16418,0.000551584,0.000551584,0.000551584,0.000275792,0.000551584,0.000496425
49,147.446,1.59726,2.14595,1.14028,0.38625,0.47537,0.4,0.15865,1.58429,2.29291,1.17089,0.000536081,0.000536081,0.000536081,0.000268041,0.000536081,0.000482473
50,150.303,1.73569,2.30894,1.20794,0.39964,0.48401,0.41405,0.18311,1.53308,2.23421,1.15442,0.000520548,0.000520548,0.000520548,0.000260274,0.000520548,0.000468493
51,153.302,1.63554,2.05293,1.11366,0.43956,0.50599,0.45432,0.2402,1.42291,2.10339,1.12374,0.000505,0.000505,0.000505,0.0002525,0.000505,0.0004545
52,156.166,1.54195,2.11052,1.15047,0.46437,0.5172,0.47085,0.27068,1.40483,2.03469,1.12002,0.000489452,0.000489452,0.000489452,0.000244726,0.000489452,0.000440507
53,159.193,1.47204,2.02342,1.13449,0.4584,0.52579,0.4751,0.25455,1.51697,2.04207,1.16245,0.000473919,0.000473919,0.000473919,0.000236959,0.000473919,0.000426527
54,162.082,1.52564,1.99618,1.10904,0.44956,0.52874,0.47006,0.22801,1.65028,2.07266,1.21962,0.000458416,0.000458416,0.000458416,0.000229208,0.000458416,0.000412575
55,165.129,1.71307,2.03245,1.17279,0.45669,0.52306,0.4704,0.22206,1.70612,2.0654,1.24483,0.00044296,0.00044296,0.00044296,0.00022148,0.00044296,0.000398664
56,168.01,1.8086,2.02372,1.18609,0.4516,0.54361,0.48169,0.2367,1.6633,2.03049,1.22305,0.000427565,0.000427565,0.000427565,0.000213782,0.000427565,0.000384808
57,171.018,1.80602,2.1616,1.18792,0.44633,0.56112,0.48734,0.26461,1.5464,1.98234,1.16981,0.000412246,0.000412246,0.000412246,0.000206123,0.000412246,0.000371022
58,173.806,1.57838,1.97759,1.1272,0.46206,0.54598,0.50246,0.28771,1.45157,1.96052,1.13306,0.000397019,0.000397019,0.000397019,0.00019851,0.000397019,0.000357317
59,176.844,1.53206,1.98593,1.12289,0.46009,0.55897,0.50313,0.29021,1.4077,1.9612,1.11567,0.000381899,0.000381899,0.000381899,0.000190949,0.000381899,0.000343709
60,179.74,1.60276,2.03246,1.10551,0.46196,0.54589,0.50368,0.28925,1.37427,1.96262,1.10365,0.000366899,0.000366899,0.000366899,0.00018345,0.000366899,0.000330209
61,182.791,1.51105,2.00401,1.1107,0.45642,0.56133,0.50566,0.29066,1.35348,1.95576,1.09659,0.000352037,0.000352037,0.000352037,0.000176018,0.000352037,0.000316833
62,185.715,1.51234,2.00224,1.11822,0.47088,0.54839,0.51189,0.3,1.33119,1.93417,1.08921,0.000337325,0.000337325,0.000337325,0.000168662,0.000337325,0.000303592
63,188.745,1.49193,1.98729,1.10621,0.46416,0.57446,0.51478,0.30621,1.33283,1.91329,1.0905,0.000322778,0.000322778,0.000322778,0.000161389,0.000322778,0.000290501
64,191.686,1.44438,1.91871,1.08633,0.47172,0.58152,0.5229,0.29977,1.36806,1.91478,1.10273,0.000308412,0.000308412,0.000308412,0.000154206,0.000308412,0.000277571
