epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.57785,2.09526,3.81847,2.063,0.01175,0.41091,0.04197,0.01919,2.14445,4.27351,2.21124,6e-05,6e-05,6e-05,3e-05,0.00012
2,6.13754,1.90524,3.88568,1.97371,0.03503,0.40625,0.06246,0.02694,2.30216,4.34608,2.26669,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000259936
3,8.91282,1.88059,3.63757,1.90872,0.04187,0.29786,0.05483,0.02104,2.97875,4.72472,2.62375,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000399609
4,11.4941,1.7716,3.70227,1.7505,0.03563,0.28416,0.05898,0.02015,3.22699,4.89202,2.68822,0.000269407,0.000269407,0.000269407,0.000134703,0.000538814
5,14.1042,1.73669,3.44044,1.80828,0.01393,0.34009,0.03281,0.01188,3.24411,4.97437,2.78306,0.000338673,0.000338673,0.000338673,0.000169336,0.000677346
6,16.6994,1.62303,3.28463,1.74205,0.0102,0.38105,0.03458,0.01185,3.17275,4.84084,2.80754,0.000407501,0.000407501,0.000407501,0.000203751,0.000815003
7,19.4404,1.78705,3.31781,1.81899,0.01033,0.47999,0.05107,0.02238,2.7784,4.51283,2.56898,0.000475791,0.000475791,0.000475791,0.000237896,0.000951583
8,21.9807,1.56283,3.14928,1.65868,0.00783,0.66091,0.09434,0.03418,2.50331,4.27082,2.45325,0.000543443,0.000543443,0.000543443,0.000271722,0.00108689
9,24.6289,1.69793,3.11802,1.82923,0.70498,0.04231,0.13166,0.04557,2.42978,4.14333,2.42961,0.000610358,0.000610358,0.000610358,0.000305179,0.00122072
10,27.4428,1.71132,3.07202,1.8714,0.67977,0.07925,0.11421,0.03844,2.5878,4.1847,2.57875,0.000676438,0.000676438,0.000676438,0.000338219,0.00135288
11,30.0505,1.70045,2.99291,1.80072,0.4383,0.09658,0.08422,0.02761,2.77818,4.26241,2.75132,0.000741587,0.000741587,0.000741587,0.000370794,0.00148317
12,32.6077,1.67528,2.9753,1.82881,0.48129,0.11258,0.1028,0.03006,2.69028,4.039,2.68793,0.000805711,0.000805711,0.000805711,0.000402855,0.00161142
