epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.96264,3.65126,4.89294,2.21403,0.02184,0.01106,0.00043,0.00013,3.16114,4.87353,2.01869,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.14856,2.72144,4.58605,1.64691,0.00784,0.10455,0.01188,0.00293,2.12568,4.56109,1.42218,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,10.6425,2.24616,4.26249,1.38912,0.0065,0.26072,0.04192,0.01317,1.75674,4.40555,1.19684,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,13.946,2.03934,3.99221,1.2482,0.01128,0.49038,0.0862,0.02985,1.75193,4.18293,1.13547,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,17.2037,1.96944,3.7718,1.18987,0.59729,0.10146,0.0848,0.0319,1.83098,3.96192,1.16265,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,20.5529,1.89351,3.49653,1.15987,0.39966,0.20593,0.08469,0.03619,1.69951,3.69062,1.12673,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,24.0909,1.94451,3.22881,1.20789,0.27207,0.19034,0.10797,0.05078,1.67726,3.41964,1.16094,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,27.491,1.90594,3.03154,1.23188,0.17456,0.24666,0.13557,0.06278,1.67671,3.17565,1.17181,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,30.7205,1.80995,2.9001,1.19343,0.1603,0.27323,0.17521,0.0862,1.58028,2.96606,1.12616,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,34.0823,1.78459,2.8074,1.18687,0.20944,0.35045,0.22552,0.11819,1.56217,2.71144,1.16247,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
