epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,13.1167,2.57252,4.36434,1.58394,0.01739,0.63617,0.10261,0.04208,1.622,4.00573,1.07271,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,25.0296,1.82816,3.00126,1.17184,0.1638,0.33497,0.14228,0.04476,1.82462,3.01713,1.21693,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,36.8553,1.67828,2.37956,1.14198,0.24545,0.25445,0.15843,0.03279,2.3328,2.91381,1.38494,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,48.5473,1.69451,2.05149,1.1384,0.51374,0.61463,0.57168,0.26331,1.53569,2.00236,1.10392,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,60.2823,1.51649,1.78445,1.08851,0.62827,0.58585,0.60488,0.21128,1.90124,2.01037,1.26246,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,71.9775,1.49957,1.65696,1.07275,0.75586,0.70932,0.79251,0.45432,1.28308,1.55036,1.04665,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,83.8278,1.40029,1.51488,1.04752,0.77263,0.73396,0.80907,0.3554,1.67382,1.52765,1.15467,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,95.4177,1.42916,1.39849,1.04865,0.80952,0.77335,0.85348,0.47023,1.34434,1.32078,1.05564,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,106.946,1.38808,1.30673,1.03371,0.76187,0.75936,0.81466,0.3562,1.68311,1.39062,1.16699,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,118.632,1.31906,1.21241,1.00386,0.8002,0.76809,0.83263,0.32613,1.89088,1.39779,1.20443,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,130.056,1.43461,1.28892,1.05867,0.86654,0.85397,0.91716,0.59038,1.1502,1.09656,1.00036,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,141.293,1.30189,1.16314,1.00869,0.87623,0.82167,0.89207,0.47273,1.45152,1.15101,1.08407,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,152.483,1.3041,1.1291,1.01036,0.88132,0.85847,0.92442,0.63367,1.08476,0.99369,0.98448,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,164.148,1.24107,1.06411,0.99679,0.91284,0.83534,0.93668,0.5925,1.16035,0.97161,0.99614,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,175.639,1.22869,1.02304,0.98345,0.86383,0.86932,0.92391,0.56991,1.22195,0.99084,1.00733,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,187.122,1.2282,1.00487,0.99069,0.78969,0.72679,0.76106,0.23792,2.22313,1.33245,1.35191,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,198.74,1.21303,0.98906,0.9807,0.9035,0.87098,0.93603,0.59833,1.1907,0.91815,1.01357,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,210.064,1.21086,0.95777,0.97268,0.91758,0.86469,0.94179,0.57108,1.2996,0.94906,1.03696,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,221.301,1.19439,0.93671,0.98327,0.91197,0.85648,0.93317,0.53953,1.32381,0.93408,1.03679,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,232.696,1.34011,0.98577,1.00996,0.87651,0.83382,0.88093,0.33835,1.96614,1.13555,1.25628,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,244.323,1.26066,0.9772,0.99456,0.91804,0.87625,0.94926,0.53411,1.41449,0.91811,1.06606,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,255.845,1.18895,0.93279,0.97948,0.90046,0.85764,0.93353,0.57731,1.2634,0.91749,1.01726,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,267.371,1.2241,0.9147,0.98716,0.92571,0.89602,0.94989,0.51031,1.49088,0.90145,1.10799,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,278.896,1.20248,0.90604,0.97521,0.88504,0.85556,0.91283,0.40816,1.68756,1.03434,1.13818,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,290.308,1.17261,0.86371,0.97503,0.9253,0.88976,0.94888,0.6756,1.01078,0.77271,0.95662,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
26,301.734,1.16753,0.86326,0.96229,0.94282,0.90577,0.95889,0.63828,1.09493,0.76231,0.97852,0.000855018,0.000855018,0.000855018,0.000427509,0.00171004
27,313.169,1.11353,0.82509,0.95191,0.9008,0.8733,0.92298,0.49012,1.55,0.91066,1.12139,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
28,324.991,1.12696,0.82345,0.96371,0.94281,0.89644,0.95843,0.53133,1.45728,0.80764,1.09942,0.000832349,0.000832349,0.000832349,0.000416175,0.0016647
29,336.412,1.13152,0.80862,0.95454,0.92073,0.89169,0.95164,0.53269,1.45196,0.85313,1.07443,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
30,347.878,1.11958,0.78875,0.95345,0.93312,0.89985,0.95098,0.58705,1.28579,0.79712,1.0274,0.000808389,0.000808389,0.000808389,0.000404194,0.00161678
31,359.198,1.13043,0.79848,0.95925,0.92,0.91633,0.96067,0.57679,1.3369,0.78362,1.0406,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
32,370.763,1.12146,0.78472,0.95854,0.93586,0.91315,0.95795,0.63142,1.14413,0.71865,0.99123,0.000783231,0.000783231,0.000783231,0.000391616,0.00156646
33,382.14,1.10094,0.78205,0.95675,0.95046,0.91912,0.96797,0.63673,1.16688,0.71101,0.9979,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
34,393.535,1.16836,0.79963,0.95918,0.93535,0.8963,0.94971,0.58827,1.25349,0.81918,1.0043,0.000756976,0.000756976,0.000756976,0.000378488,0.00151395
35,405.294,1.10262,0.76881,0.94483,0.93502,0.91276,0.95651,0.59628,1.23656,0.75633,1.01238,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
36,416.956,1.07776,0.75825,0.93731,0.95157,0.91391,0.96892,0.67647,1.0332,0.68999,0.97128,0.000729725,0.000729725,0.000729725,0.000364863,0.00145945
