epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,13.2237,2.5929,4.38179,1.55351,0.01843,0.7088,0.0901,0.0253,1.58834,4.09188,1.04301,0.000328042,0.000328042,0.000328042,0.000164021,0.000656085
2,24.8736,1.72987,2.99948,1.12485,0.32698,0.47318,0.29261,0.15972,1.48891,2.74354,1.0793,0.000661214,0.000661214,0.000661214,0.000330607,0.00132243
3,36.8837,1.69815,2.37785,1.14091,0.27778,0.42752,0.29045,0.10896,1.84466,2.83266,1.24116,0.000993737,0.000993737,0.000993737,0.000496869,0.00198747
4,48.9597,1.56557,2.02487,1.11714,0.4754,0.4957,0.46858,0.16605,1.81968,2.24556,1.18897,0.000997803,0.000997803,0.000997803,0.000498902,0.00199561
5,60.6404,1.51598,1.81004,1.09662,0.5448,0.65265,0.62771,0.32997,1.41664,1.84415,1.12382,0.000996097,0.000996097,0.000996097,0.000498048,0.00199219
6,72.3322,1.45145,1.6194,1.07236,0.6778,0.673,0.73041,0.33754,1.55806,1.64601,1.14228,0.000993906,0.000993906,0.000993906,0.000496953,0.00198781
7,84.1891,1.45039,1.53755,1.08636,0.65972,0.70658,0.72521,0.35391,1.50434,1.67669,1.12838,0.000991232,0.000991232,0.000991232,0.000495616,0.00198246
8,95.8288,1.35611,1.37542,1.04346,0.83709,0.75868,0.87603,0.55993,1.15726,1.23661,1.04202,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,107.469,1.43728,1.31768,1.06875,0.85029,0.77319,0.86815,0.46253,1.43069,1.31082,1.10983,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,119.297,1.35944,1.23621,1.04596,0.84449,0.78686,0.8618,0.47012,1.35053,1.22001,1.07484,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
11,130.907,1.41244,1.21726,1.04935,0.80324,0.768,0.84178,0.38085,1.59415,1.3974,1.15224,0.000975773,0.000975773,0.000975773,0.000487886,0.00195155
12,142.492,1.34879,1.19718,1.04197,0.87829,0.83307,0.90877,0.57026,1.17365,1.09141,1.02232,0.000970736,0.000970736,0.000970736,0.000485368,0.00194147
13,153.965,1.31824,1.12155,1.0332,0.85924,0.82302,0.89143,0.43734,1.67027,1.15166,1.23745,0.000965239,0.000965239,0.000965239,0.00048262,0.00193048
14,165.713,1.39345,1.14699,1.04029,0.84631,0.79529,0.85707,0.40319,1.56522,1.28021,1.13429,0.000959289,0.000959289,0.000959289,0.000479644,0.00191858
15,177.291,1.22418,1.08101,1.0115,0.90551,0.83842,0.93174,0.57844,1.17319,0.98922,1.01835,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,188.922,1.24994,1.0349,1.00929,0.89645,0.86759,0.9345,0.60103,1.15709,0.94152,1.01926,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,200.833,1.22903,1.00845,1.00967,0.87358,0.88051,0.93116,0.52152,1.46073,0.95827,1.13088,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
