epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.07817,3.85836,4.95134,2.35157,4e-05,0.00424,1e-05,0,3.61639,5.08665,2.39021,6e-05,6e-05,6e-05,3e-05,0.00012
2,5.34334,3.5378,4.86842,2.16121,6e-05,0.0049,1e-05,0,3.23311,4.95319,2.09321,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000259936
3,7.88971,3.13578,4.72107,1.84388,0.04175,0.0244,0.00771,0.00233,2.56284,4.69419,1.65675,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000399609
4,10.2763,2.47381,4.44076,1.55473,0.01383,0.08925,0.01685,0.00392,2.0722,4.56932,1.40144,0.000269407,0.000269407,0.000269407,0.000134703,0.000538814
5,12.6359,2.35493,4.33447,1.45351,0.00688,0.20132,0.03125,0.00708,1.87461,4.51496,1.2877,0.000338673,0.000338673,0.000338673,0.000169336,0.000677346
6,15.0196,2.19744,4.15664,1.36661,0.00783,0.30751,0.01906,0.00378,1.84489,4.42065,1.23181,0.000407501,0.000407501,0.000407501,0.000203751,0.000815003
7,17.5732,2.15379,4.03969,1.29196,0.00955,0.39858,0.0505,0.01193,1.80733,4.29159,1.17799,0.000475791,0.000475791,0.000475791,0.000237896,0.000951583
8,19.9634,2.08874,3.92663,1.25481,0.0071,0.35536,0.03721,0.01562,1.80134,4.18937,1.17749,0.000543443,0.000543443,0.000543443,0.000271722,0.00108689
9,22.307,2.0056,3.73723,1.20509,0.7226,0.09644,0.06246,0.02438,1.80165,4.02876,1.18455,0.000610358,0.000610358,0.000610358,0.000305179,0.00122072
10,24.7293,1.95078,3.57233,1.18745,0.57377,0.16549,0.087,0.03657,1.72289,3.86511,1.16744,0.000676438,0.000676438,0.000676438,0.000338219,0.00135288
11,27.0911,1.81832,3.31687,1.21469,0.56798,0.18519,0.09153,0.03683,1.76952,3.74731,1.23508,0.000741587,0.000741587,0.000741587,0.000370794,0.00148317
12,29.6464,2.02606,3.28787,1.32806,0.45005,0.22145,0.09411,0.04177,1.75426,3.6152,1.21612,0.000805711,0.000805711,0.000805711,0.000402855,0.00161142
13,32.0478,2.0829,3.14851,1.33008,0.26116,0.20301,0.10136,0.05024,1.66934,3.47692,1.16949,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
14,34.289,2.03177,3.062,1.2746,0.11935,0.14699,0.09962,0.04715,1.67932,3.42592,1.15317,0.00093051,0.00093051,0.00093051,0.000465255,0.00186102
15,36.6085,2.02643,3.10799,1.21684,0.12079,0.13657,0.1,0.04651,1.69517,3.40557,1.15665,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,39.1368,1.85962,3.19147,1.24204,0.12849,0.16622,0.11501,0.05001,1.7368,3.33641,1.20053,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,41.5275,1.81337,2.9297,1.16626,0.14116,0.21995,0.13967,0.06287,1.69449,3.20236,1.20834,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,43.9447,1.73562,2.98023,1.21014,0.15474,0.29347,0.16369,0.07826,1.6801,3.03943,1.22969,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,46.3598,1.77305,2.76892,1.20826,0.17625,0.35816,0.18602,0.09452,1.66653,2.90929,1.21464,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,48.9251,1.75087,2.77974,1.24187,0.19073,0.4096,0.21558,0.11368,1.64236,2.80291,1.20152,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
