epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,3.70306,2.06258,3.79602,2.02363,0.00652,0.3902,0.00456,0.0015,2.27372,4.32066,2.26946,6e-05,6e-05,6e-05,3e-05,6e-05,5.4e-05
2,6.36741,1.94226,3.79476,2.01537,0.00448,0.3094,0.00265,0.00081,2.4327,4.43447,2.38071,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000129968,0.000116971
3,9.07192,2.13975,3.86854,2.14052,0.0034,0.2644,0.0015,0.0004,2.70664,4.60912,2.54086,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000199805,0.000179824
4,11.9754,1.71236,3.69868,1.84611,0.00217,0.21324,0.00081,0.00025,2.9966,4.78645,2.71778,0.000269407,0.000269407,0.000269407,0.000134703,0.000269407,0.000242466
5,14.6945,1.91034,3.75496,2.03588,0.00224,0.21055,0.00089,0.00028,3.0576,4.91544,2.77043,0.000338673,0.000338673,0.000338673,0.000169336,0.000338673,0.000304806
6,17.5814,1.9039,3.75553,1.93793,0.00271,0.24332,0.00138,0.00046,3.00179,4.89374,2.72597,0.000407501,0.000407501,0.000407501,0.000203751,0.000407501,0.000366751
7,20.2407,2.00069,3.73981,2.02007,0.00269,0.25077,0.00294,0.00089,2.95058,4.81255,2.6891,0.000475791,0.000475791,0.000475791,0.000237896,0.000475791,0.000428212
8,23.0216,1.702,3.71383,1.8052,0.0024,0.25973,0.01021,0.00254,2.84617,4.68104,2.60054,0.000543443,0.000543443,0.000543443,0.000271722,0.000543443,0.000489099
9,25.8094,1.74309,3.66738,1.8622,0.00347,0.3492,0.00968,0.00353,2.67931,4.55212,2.48817,0.000610358,0.000610358,0.000610358,0.000305179,0.000610358,0.000549322
10,28.4657,1.64308,3.67482,1.71822,0.00545,0.47951,0.02083,0.00834,2.49597,4.42873,2.3801,0.000676438,0.000676438,0.000676438,0.000338219,0.000676438,0.000608794
11,31.1804,1.71674,3.60194,1.76622,0.00563,0.53725,0.03333,0.00973,2.38348,4.3141,2.31418,0.000741587,0.000741587,0.000741587,0.000370794,0.000741587,0.000667429
