epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,4.23818,3.6333,4.89734,2.15136,0.00054,0.0184,2e-05,1e-05,3.20435,4.84515,1.92207,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.84427,2.50074,4.47027,1.49879,0.00659,0.13302,0.00257,0.00067,1.92312,4.40592,1.2178,0.000249756,0.000249756,0.000249756,0.000124878,0.000499512
3,11.6058,2.07223,4.09268,1.30539,0.01289,0.29279,0.01316,0.00365,1.70605,4.3199,1.11271,0.000378517,0.000378517,0.000378517,0.000189258,0.000757034
4,15.2112,1.93799,3.72763,1.19377,0.02041,0.41755,0.03952,0.01629,1.68621,4.15217,1.07711,0.000505528,0.000505528,0.000505528,0.000252764,0.00101106
5,18.8054,1.93072,3.36271,1.1537,0.41584,0.15532,0.06183,0.02327,1.56986,3.92716,1.07878,0.000630047,0.000630047,0.000630047,0.000315024,0.00126009
6,22.5778,1.8649,3.09794,1.16755,0.14839,0.15534,0.09482,0.03502,1.71541,3.82145,1.09674,0.000751345,0.000751345,0.000751345,0.000375673,0.00150269
7,26.1397,1.80834,2.91368,1.13604,0.34867,0.09514,0.13524,0.06303,1.55089,3.45241,1.06787,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
8,29.7095,1.8014,2.79237,1.16351,0.17247,0.24965,0.15672,0.06801,1.74406,3.12831,1.19039,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
9,33.2726,1.71161,2.54923,1.14675,0.19611,0.33046,0.18082,0.09183,1.47262,2.97034,1.06267,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
10,37.0643,1.68447,2.48167,1.11752,0.34523,0.55213,0.31711,0.16087,1.50339,2.6814,1.08247,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
11,40.7395,1.63731,2.29488,1.11247,0.36038,0.52844,0.35031,0.168,1.59075,2.60207,1.10203,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
12,44.352,1.5735,2.19261,1.09012,0.26447,0.33606,0.23049,0.07799,1.86749,2.81031,1.17222,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
13,48.1301,1.54175,2.15247,1.08775,0.35323,0.44131,0.34842,0.14299,1.76586,2.51313,1.18898,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
14,51.7441,1.6225,2.13126,1.10725,0.28774,0.3838,0.23951,0.07318,2.1843,2.75394,1.36288,0.000843851,0.000843851,0.000843851,0.000421925,0.0016877
15,55.417,1.54627,2.09793,1.1213,0.32066,0.36072,0.26325,0.08829,2.19095,2.74165,1.3489,0.000820525,0.000820525,0.000820525,0.000410262,0.00164105
16,59.0473,1.534,2.02064,1.06387,0.11634,0.12725,0.04879,0.00961,3.01505,3.55304,1.67902,0.000795954,0.000795954,0.000795954,0.000397977,0.00159191
17,62.9169,1.43202,1.95543,1.06687,0.43663,0.46596,0.40402,0.16937,2.01929,2.54038,1.33032,0.000770234,0.000770234,0.000770234,0.000385117,0.00154047
18,66.6712,1.63217,1.94275,1.11944,0.32837,0.42828,0.29362,0.08932,2.29219,2.83603,1.42974,0.000743468,0.000743468,0.000743468,0.000371734,0.00148694
19,70.3279,1.49771,1.94548,1.05464,0.24994,0.24617,0.1613,0.03069,2.55327,3.12126,1.5111,0.000715761,0.000715761,0.000715761,0.00035788,0.00143152
20,74.0353,1.50855,2.00719,1.06657,0.38276,0.39103,0.32706,0.09369,2.09562,2.69791,1.30836,0.000687222,0.000687222,0.000687222,0.000343611,0.00137444
21,77.7944,1.38266,1.87662,1.03499,0.43584,0.45644,0.40047,0.1364,1.91024,2.42365,1.23699,0.000657963,0.000657963,0.000657963,0.000328982,0.00131593
22,81.401,1.38194,1.79029,1.02743,0.53438,0.59169,0.54871,0.22815,1.70197,2.08544,1.17056,0.000628101,0.000628101,0.000628101,0.000314051,0.0012562
23,84.9721,1.43565,1.72156,1.04422,0.54034,0.56267,0.52039,0.17791,1.92403,2.13647,1.25048,0.000597754,0.000597754,0.000597754,0.000298877,0.00119551
24,88.649,1.39558,1.73208,1.07192,0.65348,0.62897,0.65535,0.3438,1.43729,1.78333,1.08502,0.00056704,0.00056704,0.00056704,0.00028352,0.00113408
25,92.2219,1.53899,1.67291,1.07065,0.62242,0.61453,0.62213,0.29799,1.56033,1.85866,1.11301,0.000536081,0.000536081,0.000536081,0.000268041,0.00107216
26,95.7372,1.35726,1.63935,1.02304,0.62248,0.5993,0.61506,0.26937,1.64738,1.87247,1.13425,0.000505,0.000505,0.000505,0.0002525,0.00101
27,99.4288,1.3398,1.62788,1.03821,0.6813,0.67177,0.71542,0.44808,1.2361,1.58737,1.02946,0.000473919,0.000473919,0.000473919,0.000236959,0.000947837
28,103.074,1.36236,1.59649,1.05129,0.69878,0.67548,0.73655,0.46908,1.22098,1.55062,1.02799,0.00044296,0.00044296,0.00044296,0.00022148,0.00088592
29,106.667,1.33349,1.58241,1.03262,0.68824,0.65199,0.71401,0.33033,1.59672,1.70237,1.1274,0.000412246,0.000412246,0.000412246,0.000206123,0.000824492
30,110.224,1.41468,1.58932,1.04371,0.70247,0.66068,0.73058,0.35213,1.54795,1.64724,1.10725,0.000381899,0.000381899,0.000381899,0.000190949,0.000763797
31,113.851,1.35099,1.55538,1.02775,0.72548,0.67759,0.74883,0.48303,1.18779,1.45235,1.0211,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
32,117.366,1.36916,1.50584,1.02398,0.72572,0.66788,0.73865,0.47413,1.204,1.45107,1.02902,0.000322778,0.000322778,0.000322778,0.000161389,0.000645557
33,120.896,1.49931,1.54469,1.044,0.74315,0.67971,0.75011,0.4737,1.19634,1.45537,1.01315,0.000294239,0.000294239,0.000294239,0.00014712,0.000588479
34,124.413,1.29333,1.48749,0.99714,0.76003,0.68218,0.74939,0.38046,1.44122,1.55842,1.07041,0.000266532,0.000266532,0.000266532,0.000133266,0.000533064
35,128.098,1.26564,1.48382,0.99778,0.7482,0.68426,0.75405,0.37383,1.47659,1.55618,1.08033,0.000239766,0.000239766,0.000239766,0.000119883,0.000479531
36,131.67,1.26364,1.42248,0.99954,0.76458,0.69411,0.77348,0.43029,1.34087,1.46495,1.04495,0.000214046,0.000214046,0.000214046,0.000107023,0.000428093
37,135.222,1.23378,1.37915,0.99101,0.77046,0.7099,0.78564,0.46658,1.26542,1.40816,1.02503,0.000189475,0.000189475,0.000189475,9.47376e-05,0.00037895
38,138.747,1.21211,1.35294,1.00074,0.78701,0.69627,0.78404,0.45065,1.32723,1.42126,1.0397,0.000166149,0.000166149,0.000166149,8.30746e-05,0.000332298
39,142.417,1.28367,1.35397,0.99138,0.78761,0.68877,0.77041,0.40073,1.46325,1.47752,1.07437,0.000144161,0.000144161,0.000144161,7.20803e-05,0.000288321
40,145.93,1.20864,1.31873,0.99636,0.78839,0.68966,0.76948,0.40515,1.44972,1.46901,1.07009,0.000123596,0.000123596,0.000123596,6.1798e-05,0.000247192
41,149.319,1.23405,1.32178,1.00516,0.78465,0.70119,0.78295,0.42774,1.39147,1.43991,1.05336,0.000104537,0.000104537,0.000104537,5.22683e-05,0.000209073
42,152.703,1.26247,1.37562,1.02921,0.78918,0.71129,0.79442,0.46768,1.29137,1.40077,1.02803,8.70577e-05,8.70577e-05,8.70577e-05,4.35288e-05,0.000174115
43,156.188,1.13872,1.3343,1.00453,0.79064,0.71057,0.79693,0.49777,1.22898,1.38107,1.01623,7.12282e-05,7.12282e-05,7.12282e-05,3.56141e-05,0.000142456
44,159.632,1.0977,1.2819,0.98006,0.78627,0.71977,0.79641,0.50498,1.21126,1.37435,1.01408,5.71106e-05,5.71106e-05,5.71106e-05,2.85553e-05,0.000114221
45,163.099,1.23847,1.32853,1.01055,0.79655,0.72049,0.79858,0.50788,1.20201,1.36732,1.01112,4.47606e-05,4.47606e-05,4.47606e-05,2.23803e-05,8.95213e-05
46,166.714,1.22325,1.33761,1.02284,0.80291,0.71331,0.7996,0.49959,1.22089,1.3741,1.01346,3.4227e-05,3.4227e-05,3.4227e-05,1.71135e-05,6.8454e-05
47,170.098,1.16761,1.30155,0.98981,0.80272,0.7134,0.80292,0.49378,1.2407,1.37874,1.01576,2.55513e-05,2.55513e-05,2.55513e-05,1.27757e-05,5.11027e-05
48,173.512,1.1666,1.26297,0.99241,0.79671,0.71513,0.80309,0.48297,1.26236,1.38666,1.01958,1.87678e-05,1.87678e-05,1.87678e-05,9.38391e-06,3.75356e-05
49,177.027,1.16034,1.27298,0.99338,0.79232,0.71362,0.80128,0.47265,1.29313,1.39882,1.0265,1.39032e-05,1.39032e-05,1.39032e-05,6.95161e-06,2.78064e-05
50,180.409,1.1089,1.26812,0.97674,0.78927,0.71598,0.8026,0.4707,1.30231,1.39965,1.02881,1.09768e-05,1.09768e-05,1.09768e-05,5.48838e-06,2.19535e-05
