epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,3.15089,3.91637,4.96816,2.32115,0.0002,0.01231,1e-05,0,3.59776,5.05984,2.363,6e-05,6e-05,6e-05,3e-05,0.00012
2,5.48252,3.50343,4.87207,2.13388,0.00036,0.02381,6e-05,2e-05,3.16595,4.90931,2.02616,0.000129968,0.000129968,0.000129968,6.49841e-05,0.000259936
3,7.87565,2.9732,4.66792,1.80451,0.00216,0.10356,0.02106,0.00801,2.46752,4.63301,1.57992,0.000199805,0.000199805,0.000199805,9.99023e-05,0.000399609
4,10.4353,2.638,4.49417,1.56861,0.00284,0.12297,0.03346,0.00738,2.09244,4.56192,1.38416,0.000269407,0.000269407,0.000269407,0.000134703,0.000538814
5,12.8361,2.21345,4.25785,1.39378,0.00769,0.27205,0.04762,0.01385,1.85065,4.46514,1.2394,0.000338673,0.000338673,0.000338673,0.000169336,0.000677346
6,15.2303,2.16844,4.09727,1.32344,0.01197,0.37204,0.05337,0.01174,1.76529,4.38128,1.1784,0.000407501,0.000407501,0.000407501,0.000203751,0.000815003
7,17.7764,2.21309,3.96567,1.33085,0.01417,0.5003,0.08045,0.02671,1.75172,4.28034,1.15565,0.000475791,0.000475791,0.000475791,0.000237896,0.000951583
8,20.1948,2.00867,3.63461,1.24467,0.88523,0.05122,0.06601,0.01729,1.71825,4.17601,1.13619,0.000543443,0.000543443,0.000543443,0.000271722,0.00108689
9,22.6061,2.01611,3.62979,1.21393,0.71518,0.06643,0.06921,0.02256,1.76131,4.04827,1.15493,0.000610358,0.000610358,0.000610358,0.000305179,0.00122072
10,25.0241,1.99635,3.40367,1.19331,0.27376,0.08168,0.09095,0.02697,1.75065,3.92032,1.20213,0.000676438,0.000676438,0.000676438,0.000338219,0.00135288
11,27.4736,1.86552,3.35171,1.18368,0.30474,0.19048,0.10139,0.03453,1.72442,3.65777,1.20169,0.000741587,0.000741587,0.000741587,0.000370794,0.00148317
12,30.0989,1.93706,3.29136,1.2007,0.32605,0.24093,0.11637,0.04606,1.72237,3.51829,1.18835,0.000805711,0.000805711,0.000805711,0.000402855,0.00161142
13,32.5579,1.96899,3.03386,1.22374,0.33772,0.26238,0.1417,0.05454,1.69977,3.43339,1.17274,0.000868715,0.000868715,0.000868715,0.000434358,0.00173743
14,34.996,1.81969,2.9785,1.17049,0.16919,0.27189,0.16721,0.0629,1.66737,3.31285,1.15655,0.00093051,0.00093051,0.00093051,0.000465255,0.00186102
15,37.4324,1.84877,2.8253,1.16448,0.20442,0.29276,0.19028,0.08427,1.64491,3.11322,1.12711,0.000952889,0.000952889,0.000952889,0.000476445,0.00190578
16,40.0302,1.85458,2.81444,1.17121,0.23954,0.33999,0.20774,0.10536,1.5992,2.96071,1.09528,0.000946048,0.000946048,0.000946048,0.000473024,0.0018921
17,42.4714,1.83364,2.68899,1.14017,0.25983,0.36317,0.22923,0.11131,1.61967,2.87921,1.11123,0.000938772,0.000938772,0.000938772,0.000469386,0.00187754
18,44.9117,1.81166,2.62445,1.14919,0.25634,0.391,0.25043,0.1174,1.61025,2.79971,1.12403,0.000931067,0.000931067,0.000931067,0.000465534,0.00186213
19,47.2187,1.67361,2.55862,1.11027,0.26346,0.40635,0.26899,0.11887,1.65531,2.75897,1.15836,0.000922942,0.000922942,0.000922942,0.000461471,0.00184588
20,49.8013,1.65337,2.45604,1.14385,0.29347,0.41758,0.28322,0.12815,1.64527,2.7124,1.15511,0.000914405,0.000914405,0.000914405,0.000457202,0.00182881
21,52.2967,1.8086,2.40152,1.1646,0.30918,0.43993,0.29925,0.14548,1.55579,2.63883,1.11444,0.000905463,0.000905463,0.000905463,0.000452732,0.00181093
22,54.7646,1.68198,2.34451,1.11512,0.30952,0.43377,0.30395,0.14407,1.53201,2.60037,1.0864,0.000896127,0.000896127,0.000896127,0.000448063,0.00179225
23,57.2295,1.67692,2.48241,1.13485,0.33054,0.40014,0.30935,0.14081,1.54759,2.58738,1.08881,0.000886404,0.000886404,0.000886404,0.000443202,0.00177281
24,59.8443,1.64934,2.42749,1.13949,0.34456,0.39172,0.32277,0.1565,1.52032,2.53373,1.09705,0.000876305,0.000876305,0.000876305,0.000438152,0.00175261
25,62.3163,1.60421,2.31024,1.11208,0.32042,0.43378,0.33888,0.17717,1.49105,2.43197,1.10015,0.000865839,0.000865839,0.000865839,0.00043292,0.00173168
