epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,10.216,2.90894,4.70632,1.96438,0.00092,0.01059,0.00028,0.00016,1.92863,4.64503,1.42232,0.000328042,0.000328042,0.000328042,0.000164021,0.000328042,0.000295238
2,19.0867,1.72341,3.7726,1.28554,0.12002,0.39479,0.14284,0.08129,1.61988,3.42873,1.2745,0.000661214,0.000661214,0.000661214,0.000330607,0.000661214,0.000595093
3,27.9596,1.48734,2.76064,1.17042,0.24318,0.4129,0.23442,0.14373,1.42512,3.54993,1.18397,0.000993737,0.000993737,0.000993737,0.000496869,0.000993737,0.000894364
4,36.7721,1.30225,2.24086,1.08491,0.38522,0.50998,0.38095,0.25973,1.19247,2.21729,1.06385,0.000997803,0.000997803,0.000997803,0.000498902,0.000997803,0.000898023
5,45.6398,1.13411,1.86576,1.02128,0.45468,0.52892,0.4665,0.3309,1.13837,2.04,1.03722,0.000996097,0.000996097,0.000996097,0.000498048,0.000996097,0.000896487
6,54.3286,1.04386,1.58028,0.99154,0.55101,0.63171,0.61053,0.44586,1.04372,1.67697,1.0024,0.000993906,0.000993906,0.000993906,0.000496953,0.000993906,0.000894515
7,63.0562,0.9909,1.382,0.96659,0.67195,0.66329,0.69518,0.50571,1.00501,1.46366,0.98561,0.000991232,0.000991232,0.000991232,0.000495616,0.000991232,0.000892109
8,71.6304,0.94935,1.25359,0.95023,0.70551,0.68795,0.75737,0.56539,0.9583,1.3747,0.96874,0.000988079,0.000988079,0.000988079,0.000494039,0.000988079,0.000889271
9,80.3589,0.89974,1.13867,0.93597,0.75657,0.72389,0.7975,0.59925,0.9346,1.22643,0.96284,0.000984449,0.000984449,0.000984449,0.000492224,0.000984449,0.000886004
10,88.945,0.88005,1.02156,0.92664,0.80977,0.73767,0.83124,0.61829,0.94995,1.18299,0.97348,0.000980345,0.000980345,0.000980345,0.000490173,0.000980345,0.000882311
11,97.6424,0.84382,0.93327,0.91607,0.80467,0.75275,0.84292,0.63296,0.92266,1.14594,0.9607,0.000975773,0.000975773,0.000975773,0.000487886,0.000975773,0.000878196
12,106.216,0.81756,0.86018,0.90632,0.85095,0.7558,0.85514,0.64154,0.92378,1.0879,0.96447,0.000970736,0.000970736,0.000970736,0.000485368,0.000970736,0.000873662
