epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,2.98946,3.76724,4.79657,2.41058,0.00043,0.00577,2e-05,0,3.81039,5.15155,2.55691,1e-05,1e-05,1e-05,5e-06,1e-05,9e-06
2,5.14085,3.5395,4.83484,2.37224,0.00117,0.00511,2e-05,0,3.77509,5.1383,2.52188,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,2.99927e-05,2.69934e-05
3,7.49143,3.77121,4.91065,2.36306,5e-05,0.00445,1e-05,0,3.72223,5.11603,2.47188,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,4.99512e-05,4.4956e-05
4,9.67033,3.66988,4.84318,2.39505,4e-05,0.00445,1e-05,0,3.64159,5.09492,2.40925,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,6.98462e-05,6.28616e-05
5,11.9893,3.56352,4.82331,2.33483,5e-05,0.00505,1e-05,0,3.59609,5.07793,2.37376,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,8.96487e-05,8.06838e-05
6,14.1336,3.50219,4.77361,2.31627,4e-05,0.00424,1e-05,0,3.53467,5.05897,2.32678,0.00010933,0.00010933,0.00010933,5.46648e-05,0.00010933,9.83967e-05
7,16.443,3.25291,4.799,2.24709,3e-05,0.00364,1e-05,0,3.46297,5.03613,2.27944,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00012886,0.000115974
8,18.6006,3.53095,4.78612,2.26433,4e-05,0.00424,1e-05,0,3.38018,5.00418,2.22404,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000148212,0.000133391
9,20.9084,3.2276,4.7995,2.21769,3e-05,0.00364,0,0,3.28289,4.96584,2.16085,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000167356,0.000150621
10,23.1026,3.07215,4.75239,2.06923,3e-05,0.00364,0,0,3.17003,4.92819,2.09462,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000186266,0.000167639
11,25.4331,2.99291,4.73232,2.02466,6e-05,0.0049,0,0,3.04178,4.88855,2.02025,0.000204912,0.000204912,0.000204912,0.000102456,0.000204912,0.000184421
12,27.5814,2.96697,4.66146,2.02848,7e-05,0.00653,0,0,2.90671,4.85236,1.94525,0.000223269,0.000223269,0.000223269,0.000111635,0.000223269,0.000200942
13,29.9048,2.64006,4.64094,1.84471,0.01674,0.0074,0.00021,0.00013,2.78838,4.81589,1.87659,0.00024131,0.00024131,0.00024131,0.000120655,0.00024131,0.000217179
14,32.0652,2.52848,4.58813,1.79839,0.01293,0.00888,0.00042,0.00029,2.67199,4.77125,1.79966,0.000259008,0.000259008,0.000259008,0.000129504,0.000259008,0.000233107
15,34.3651,2.58563,4.50421,1.81602,0.0279,0.01121,0.00073,0.00051,2.55559,4.73183,1.71882,0.000276338,0.000276338,0.000276338,0.000138169,0.000276338,0.000248704
16,36.5308,2.53296,4.51462,1.7085,0.02464,0.01376,0.00133,0.00099,2.44977,4.69411,1.64945,0.000293275,0.000293275,0.000293275,0.000146637,0.000293275,0.000263947
17,38.8467,2.26887,4.47288,1.59059,0.01898,0.01698,0.00225,0.00111,2.33602,4.65704,1.57935,0.000309795,0.000309795,0.000309795,0.000154897,0.000309795,0.000278815
18,41.0214,2.15143,4.3616,1.50975,0.01567,0.01977,0.00244,0.00094,2.22417,4.62247,1.51356,0.000325874,0.000325874,0.000325874,0.000162937,0.000325874,0.000293286
19,43.3098,2.15167,4.30192,1.50821,0.01503,0.02999,0.0033,0.00101,2.11474,4.59129,1.4543,0.000341489,0.000341489,0.000341489,0.000170744,0.000341489,0.00030734
20,45.4651,1.94154,4.2285,1.43492,0.01108,0.03434,0.00302,0.00093,2.01775,4.56548,1.40463,0.000356618,0.000356618,0.000356618,0.000178309,0.000356618,0.000320956
21,47.7445,1.86572,4.20759,1.38316,0.00888,0.03899,0.00333,0.00103,1.94551,4.54901,1.37208,0.00037124,0.00037124,0.00037124,0.00018562,0.00037124,0.000334116
22,49.8973,1.92117,4.15364,1.42694,0.00905,0.05457,0.00503,0.00128,1.90339,4.52815,1.34676,0.000385334,0.000385334,0.000385334,0.000192667,0.000385334,0.000346801
23,52.1705,1.76283,4.1101,1.29973,0.00757,0.06566,0.00584,0.00159,1.87875,4.50215,1.3268,0.000398882,0.000398882,0.000398882,0.000199441,0.000398882,0.000358994
24,54.2987,1.76828,3.91329,1.28717,0.00857,0.09595,0.00958,0.00255,1.84813,4.4719,1.30567,0.000411863,0.000411863,0.000411863,0.000205932,0.000411863,0.000370677
25,56.5982,1.78428,3.82953,1.32352,0.00843,0.12328,0.01284,0.00432,1.80922,4.43195,1.27973,0.000424261,0.000424261,0.000424261,0.000212131,0.000424261,0.000381835
26,58.7547,1.81095,3.75926,1.34788,0.00767,0.14561,0.01889,0.00574,1.77309,4.38965,1.25556,0.000436059,0.000436059,0.000436059,0.00021803,0.000436059,0.000392453
27,61.0662,1.57969,3.75997,1.22621,0.00783,0.19602,0.02559,0.00727,1.74167,4.34698,1.23401,0.000447241,0.000447241,0.000447241,0.00022362,0.000447241,0.000402517
28,63.2379,1.63818,3.69199,1.19651,0.00781,0.24584,0.03399,0.011,1.70664,4.292,1.21336,0.000457792,0.000457792,0.000457792,0.000228896,0.000457792,0.000412013
