epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,4.40548,3.56403,4.86718,2.14985,9e-05,0.00854,2e-05,0,3.11086,4.80333,1.88453,0.00012,0.00012,0.00012,6e-05,0.00024
2,7.94741,2.53336,4.5457,1.56872,0.02157,0.13901,0.00762,0.00237,1.90628,4.38382,1.20108,0.000249939,0.000249939,0.000249939,0.000124969,0.000499878
3,11.7436,2.07866,4.19343,1.27911,0.01207,0.40271,0.04609,0.01981,1.68089,4.25129,1.08423,0.000379629,0.000379629,0.000379629,0.000189814,0.000759258
4,15.4413,1.87727,3.86696,1.1529,0.0165,0.60749,0.09049,0.03075,1.67473,4.15633,1.08724,0.00050888,0.00050888,0.00050888,0.00025444,0.00101776
5,19.1381,1.89947,3.51945,1.17244,0.58643,0.17295,0.09655,0.03174,1.62158,3.95819,1.10873,0.000637502,0.000637502,0.000637502,0.000318751,0.001275
6,23.0215,1.75851,3.22266,1.14627,0.57258,0.17314,0.09633,0.03369,1.68169,3.58651,1.13202,0.000765307,0.000765307,0.000765307,0.000382654,0.00153061
7,26.8541,1.85893,3.04249,1.2205,0.1578,0.19534,0.13502,0.06268,1.61294,3.25426,1.14592,0.000892109,0.000892109,0.000892109,0.000446054,0.00178422
8,30.5713,1.80605,2.86246,1.22093,0.16818,0.13161,0.09586,0.0378,1.62969,3.31997,1.11113,0.000988079,0.000988079,0.000988079,0.000494039,0.00197616
9,34.2139,1.70363,2.81404,1.13213,0.15795,0.34886,0.17287,0.08353,1.49763,2.82916,1.11913,0.000984449,0.000984449,0.000984449,0.000492224,0.0019689
10,38.0848,1.69103,2.585,1.18921,0.14143,0.30102,0.12701,0.04733,1.79775,2.93699,1.20324,0.000980345,0.000980345,0.000980345,0.000490173,0.00196069
