epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5
1,4.79772,3.7701,4.94806,2.25687,0.00018,0.00802,1e-05,0,3.4903,5.04925,2.30046,0.00012,0.00012,0.00012,6e-05,0.00012,0.000108
2,8.59125,3.20588,4.83205,1.95348,0.00026,0.00976,1e-05,0,2.82672,4.8631,1.91034,0.000249939,0.000249939,0.000249939,0.000124969,0.000249939,0.000224945
3,12.6146,2.5927,4.5809,1.67723,0.00078,0.02501,5e-05,2e-05,2.21952,4.67002,1.53028,0.000379629,0.000379629,0.000379629,0.000189814,0.000379629,0.000341666
4,16.5271,2.2559,4.35836,1.47986,0.00167,0.04766,0.00067,0.00019,1.73488,4.54848,1.27593,0.00050888,0.00050888,0.00050888,0.00025444,0.00050888,0.000457992
5,20.511,2.23792,4.05799,1.4273,0.00127,0.04928,0.0012,0.0003,1.72542,4.43954,1.27228,0.000637502,0.000637502,0.000637502,0.000318751,0.000637502,0.000573752
6,24.3645,2.13486,3.79453,1.37729,0.00805,0.26562,0.03351,0.0149,1.76813,4.16548,1.23286,0.000765307,0.000765307,0.000765307,0.000382654,0.000765307,0.000688777
7,28.2006,1.96954,3.55274,1.27301,0.01512,0.56927,0.09873,0.04829,1.70623,3.85768,1.17276,0.000892109,0.000892109,0.000892109,0.000446054,0.000892109,0.000802898
8,32.2466,2.01522,3.36482,1.27458,0.46533,0.21884,0.12091,0.06271,1.63974,3.44542,1.16932,0.000988079,0.000988079,0.000988079,0.000494039,0.000988079,0.000889271
9,36.3193,1.90291,3.04715,1.26471,0.13736,0.30714,0.12372,0.05308,1.67796,3.18052,1.20021,0.000984449,0.000984449,0.000984449,0.000492224,0.000984449,0.000886004
10,40.2782,1.92079,2.95238,1.25422,0.13607,0.3504,0.13443,0.05908,1.63085,3.13701,1.18493,0.000980345,0.000980345,0.000980345,0.000490173,0.000980345,0.000882311
11,44.4424,1.8326,2.87455,1.21669,0.20986,0.43761,0.20987,0.09428,1.5648,3.01091,1.21341,0.000975773,0.000975773,0.000975773,0.000487886,0.000975773,0.000878196
12,48.5134,1.81544,2.7075,1.22065,0.23118,0.41139,0.25659,0.11877,1.51855,2.76397,1.18525,0.000970736,0.000970736,0.000970736,0.000485368,0.000970736,0.000873662
13,52.6816,1.71398,2.65224,1.19087,0.23273,0.34178,0.22901,0.10017,1.56568,2.76806,1.17502,0.000965239,0.000965239,0.000965239,0.00048262,0.000965239,0.000868715
14,56.7178,1.75247,2.62169,1.18124,0.26154,0.32773,0.24076,0.09913,1.64718,2.76682,1.19674,0.000959289,0.000959289,0.000959289,0.000479644,0.000959289,0.00086336
15,60.8968,1.70383,2.52474,1.19148,0.28792,0.35287,0.27779,0.13152,1.61223,2.66829,1.18242,0.000952889,0.000952889,0.000952889,0.000476445,0.000952889,0.0008576
16,64.884,1.72351,2.41692,1.1438,0.2365,0.36439,0.21608,0.07764,1.74536,2.84284,1.21986,0.000946048,0.000946048,0.000946048,0.000473024,0.000946048,0.000851443
17,68.899,1.63772,2.42467,1.14867,0.3051,0.39352,0.31076,0.14449,1.52209,2.57487,1.146,0.000938772,0.000938772,0.000938772,0.000469386,0.000938772,0.000844895
18,73.0623,1.59031,2.33434,1.11418,0.26778,0.51427,0.3281,0.17788,1.44083,2.39615,1.13025,0.000931067,0.000931067,0.000931067,0.000465534,0.000931067,0.000837961
19,77.2339,1.66684,2.27165,1.12145,0.2977,0.48656,0.35763,0.18917,1.437,2.34742,1.1184,0.000922942,0.000922942,0.000922942,0.000461471,0.000922942,0.000830648
20,81.2316,1.59782,2.30651,1.10984,0.34332,0.46463,0.38006,0.20148,1.43057,2.26768,1.10262,0.000914405,0.000914405,0.000914405,0.000457202,0.000914405,0.000822964
21,85.3689,1.55564,2.23469,1.09219,0.37125,0.4506,0.37883,0.20403,1.45802,2.23062,1.11949,0.000905463,0.000905463,0.000905463,0.000452732,0.000905463,0.000814917
22,89.377,1.5126,2.16252,1.07943,0.34753,0.48555,0.35811,0.18337,1.54126,2.24093,1.16138,0.000896127,0.000896127,0.000896127,0.000448063,0.000896127,0.000806514
23,93.4766,1.63376,2.15188,1.11722,0.38216,0.50545,0.3959,0.20276,1.44807,2.16701,1.10177,0.000886404,0.000886404,0.000886404,0.000443202,0.000886404,0.000797764
24,97.4664,1.54723,2.11885,1.11642,0.41997,0.48509,0.43639,0.22905,1.44337,2.12351,1.10326,0.000876305,0.000876305,0.000876305,0.000438152,0.000876305,0.000788674
25,101.514,1.54397,1.98947,1.08972,0.43345,0.49263,0.46277,0.23181,1.46434,2.10981,1.10659,0.000865839,0.000865839,0.000865839,0.00043292,0.000865839,0.000779256
26,105.414,1.51226,1.9747,1.07962,0.4854,0.51133,0.50274,0.27295,1.36853,2.00654,1.08174,0.000855018,0.000855018,0.000855018,0.000427509,0.000855018,0.000769516
27,109.417,1.50366,1.97801,1.10177,0.491,0.55886,0.53132,0.29837,1.36316,1.96326,1.08869,0.000843851,0.000843851,0.000843851,0.000421925,0.000843851,0.000759466
28,113.343,1.48045,1.95387,1.10011,0.50542,0.55386,0.54254,0.2994,1.41981,1.96837,1.10409,0.000832349,0.000832349,0.000832349,0.000416175,0.000832349,0.000749114
29,117.376,1.5008,1.96421,1.08832,0.49062,0.56219,0.53172,0.23333,1.59501,2.07982,1.14782,0.000820525,0.000820525,0.000820525,0.000410262,0.000820525,0.000738472
30,121.261,1.45714,1.89098,1.07602,0.50097,0.57205,0.53769,0.25899,1.53907,2.01484,1.13091,0.000808389,0.000808389,0.000808389,0.000404194,0.000808389,0.00072755
31,125.262,1.46522,1.87782,1.08162,0.51895,0.56309,0.53777,0.27484,1.52535,1.95451,1.12894,0.000795954,0.000795954,0.000795954,0.000397977,0.000795954,0.000716358
32,129.131,1.44961,1.82116,1.06706,0.41675,0.40803,0.35655,0.11107,2.0099,2.42789,1.26557,0.000783231,0.000783231,0.000783231,0.000391616,0.000783231,0.000704908
33,133.132,1.45268,1.86812,1.05739,0.31451,0.32109,0.25099,0.06444,2.20205,2.60486,1.30835,0.000770234,0.000770234,0.000770234,0.000385117,0.000770234,0.000693211
34,137.016,1.45317,1.82741,1.05457,0.50977,0.58823,0.565,0.27001,1.54348,1.92752,1.11989,0.000756976,0.000756976,0.000756976,0.000378488,0.000756976,0.000681278
35,141.042,1.54411,1.82711,1.07624,0.56157,0.59049,0.61761,0.34422,1.37905,1.79041,1.07971,0.000743468,0.000743468,0.000743468,0.000371734,0.000743468,0.000669121
36,144.948,1.46237,1.77135,1.07054,0.5679,0.57572,0.60098,0.27432,1.59504,1.89366,1.14899,0.000729725,0.000729725,0.000729725,0.000364863,0.000729725,0.000656753
37,148.998,1.45352,1.7214,1.05497,0.63061,0.59551,0.65405,0.38575,1.31307,1.69297,1.06473,0.000715761,0.000715761,0.000715761,0.00035788,0.000715761,0.000644185
38,152.877,1.44713,1.73582,1.07949,0.63923,0.62948,0.67295,0.41933,1.27946,1.64896,1.06027,0.000701588,0.000701588,0.000701588,0.000350794,0.000701588,0.000631429
39,156.949,1.60686,1.76033,1.09544,0.64586,0.62823,0.67394,0.40795,1.2749,1.64186,1.04677,0.000687222,0.000687222,0.000687222,0.000343611,0.000687222,0.000618499
40,160.884,1.40402,1.6694,1.06265,0.61579,0.59372,0.63576,0.29279,1.5817,1.80997,1.12166,0.000672675,0.000672675,0.000672675,0.000336338,0.000672675,0.000605408
41,164.901,1.41965,1.70636,1.03532,0.64145,0.63044,0.67913,0.39089,1.35261,1.63963,1.0601,0.000657963,0.000657963,0.000657963,0.000328982,0.000657963,0.000592167
42,168.838,1.42537,1.65214,1.04811,0.66704,0.63276,0.68803,0.43431,1.23722,1.57572,1.0331,0.000643101,0.000643101,0.000643101,0.00032155,0.000643101,0.000578791
43,172.923,1.41417,1.66356,1.07743,0.65952,0.62913,0.68661,0.4122,1.30314,1.60211,1.05039,0.000628101,0.000628101,0.000628101,0.000314051,0.000628101,0.000565291
