epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
1,2.4606,2.03742,3.66952,1.93902,0.00696,0.49193,0.00812,0.00265,2.22283,4.29645,2.23673,1e-05,1e-05,1e-05,5e-06,2e-05
2,4.22331,2.07236,3.72992,1.95833,0.00861,0.49232,0.01063,0.00358,2.20706,4.29394,2.25095,2.99927e-05,2.99927e-05,2.99927e-05,1.49963e-05,5.99853e-05
3,6.21302,1.80033,3.62831,2.04543,0.0101,0.46296,0.02916,0.00871,2.17171,4.28815,2.23821,4.99512e-05,4.99512e-05,4.99512e-05,2.49756e-05,9.99023e-05
4,8.0286,2.12205,3.73964,2.03082,0.0095,0.47726,0.05537,0.02285,2.13977,4.3046,2.25418,6.98462e-05,6.98462e-05,6.98462e-05,3.49231e-05,0.000139692
5,9.78031,1.92927,3.59928,1.9733,0.00864,0.44653,0.05834,0.02782,2.20175,4.30699,2.31188,8.96487e-05,8.96487e-05,8.96487e-05,4.48244e-05,0.000179297
6,11.5287,1.77942,3.68969,1.78149,0.00825,0.43021,0.06768,0.03079,2.23837,4.32235,2.34881,0.00010933,0.00010933,0.00010933,5.46648e-05,0.000218659
7,13.47,1.81883,3.69779,1.90262,0.00719,0.40592,0.07007,0.03426,2.27659,4.35236,2.38615,0.00012886,0.00012886,0.00012886,6.44301e-05,0.00025772
8,15.2114,1.98052,3.65697,1.98974,0.00655,0.41161,0.06837,0.03175,2.32913,4.39268,2.44567,0.000148212,0.000148212,0.000148212,7.41059e-05,0.000296424
9,16.933,2.05367,3.77261,2.34369,0.00644,0.41569,0.06276,0.02906,2.41433,4.40169,2.52483,0.000167356,0.000167356,0.000167356,8.36781e-05,0.000334713
10,18.8095,1.50256,3.4963,1.59873,0.0058,0.41025,0.05023,0.02112,2.50311,4.44958,2.6031,0.000186266,0.000186266,0.000186266,9.31328e-05,0.000372531
11,20.5166,1.72486,3.55586,1.76446,0.0059,0.42186,0.03995,0.01436,2.56051,4.49181,2.657,0.000204912,0.000204912,0.000204912,0.000102456,0.000409825
12,22.2263,1.7705,3.54602,1.93362,0.00621,0.45146,0.04198,0.01525,2.60725,4.5056,2.68526,0.000223269,0.000223269,0.000223269,0.000111635,0.000446539
13,23.9228,1.94483,3.51054,1.84555,0.00587,0.47242,0.04338,0.01697,2.55992,4.50904,2.67603,0.00024131,0.00024131,0.00024131,0.000120655,0.00048262
14,25.807,1.53761,3.47758,1.73941,0.00616,0.50875,0.04796,0.01893,2.54486,4.49509,2.68441,0.000259008,0.000259008,0.000259008,0.000129504,0.000518016
15,27.5177,1.70977,3.40094,1.78348,0.0061,0.52757,0.05733,0.02143,2.51952,4.49871,2.68058,0.000276338,0.000276338,0.000276338,0.000138169,0.000552676
16,29.2152,1.33403,3.45463,1.66386,0.00515,0.50324,0.05289,0.02104,2.53731,4.53547,2.6808,0.000293275,0.000293275,0.000293275,0.000146637,0.00058655
17,31.1308,1.66489,3.36704,1.57367,0.00487,0.51158,0.05461,0.02351,2.54181,4.50573,2.66547,0.000309795,0.000309795,0.000309795,0.000154897,0.000619589
18,32.8933,1.61475,3.32208,1.58191,0.00465,0.5202,0.05124,0.02323,2.55068,4.48729,2.6632,0.000325874,0.000325874,0.000325874,0.000162937,0.000651747
19,34.6519,1.54398,3.20771,1.61018,0.00456,0.53985,0.05157,0.02196,2.52904,4.49505,2.63457,0.000341489,0.000341489,0.000341489,0.000170744,0.000682977
20,36.4002,1.6638,3.28652,1.71672,0.00398,0.51055,0.05501,0.02519,2.5148,4.4776,2.63809,0.000356618,0.000356618,0.000356618,0.000178309,0.000713236
21,38.3506,1.41756,2.98185,1.4847,0.00402,0.54702,0.06993,0.03123,2.55476,4.44414,2.62732,0.00037124,0.00037124,0.00037124,0.00018562,0.00074248
22,40.1284,1.78122,3.17486,1.79586,0.00402,0.55272,0.08536,0.0356,2.57144,4.43044,2.64359,0.000385334,0.000385334,0.000385334,0.000192667,0.000770669
23,41.9405,1.4635,2.99256,1.63372,0.00397,0.53319,0.08698,0.03449,2.67023,4.45443,2.74658,0.000398882,0.000398882,0.000398882,0.000199441,0.000797764
24,43.7025,1.7057,3.16555,1.71344,0.00384,0.51566,0.08085,0.03246,2.7648,4.46099,2.80956,0.000411863,0.000411863,0.000411863,0.000205932,0.000823727
25,45.699,1.57713,3.27427,1.82972,0.00365,0.4874,0.067,0.02822,2.83615,4.49396,2.90958,0.000424261,0.000424261,0.000424261,0.000212131,0.000848523
26,47.4352,1.67774,3.15769,1.6726,0.00358,0.48899,0.06333,0.02467,2.86141,4.50261,2.92086,0.000436059,0.000436059,0.000436059,0.00021803,0.000872118
27,49.252,1.6516,2.92365,1.71839,0.00338,0.4819,0.04657,0.0157,2.94214,4.50402,2.95767,0.000447241,0.000447241,0.000447241,0.00022362,0.000894482
28,51.2533,1.61356,2.95478,1.71923,0.00347,0.48708,0.03174,0.01068,3.03915,4.4719,3.05457,0.000457792,0.000457792,0.000457792,0.000228896,0.000915584
29,52.9997,1.78958,2.88116,1.71123,0.00326,0.45303,0.03714,0.01198,3.07207,4.44822,3.12093,0.000467699,0.000467699,0.000467699,0.00023385,0.000935398
30,54.7293,1.69721,2.95227,1.76673,0.00326,0.44476,0.04236,0.01218,3.18302,4.47295,3.27722,0.00047695,0.00047695,0.00047695,0.000238475,0.000953899
31,56.4286,1.63924,3.11683,1.74557,0.00349,0.45677,0.04333,0.01169,3.17527,4.49131,3.32675,0.000485532,0.000485532,0.000485532,0.000242766,0.000971064
32,58.322,1.7225,2.89308,1.83502,0.00329,0.44003,0.038,0.01182,3.19789,4.50692,3.29629,0.000493436,0.000493436,0.000493436,0.000246718,0.000986871
33,60.0105,1.54996,2.73007,1.6799,0.00391,0.50066,0.04425,0.01389,3.15679,4.50561,3.30648,0.000500652,0.000500652,0.000500652,0.000250326,0.0010013
34,61.6976,1.53824,2.96869,1.5894,0.71816,0.03175,0.05709,0.01644,3.09961,4.50583,3.4743,0.000507174,0.000507174,0.000507174,0.000253587,0.00101435
35,63.5658,1.56289,2.45394,1.54683,0.53459,0.03571,0.05208,0.01307,3.1372,4.54754,3.62799,0.000512993,0.000512993,0.000512993,0.000256496,0.00102599
36,65.3121,1.69605,2.91813,1.81065,0.4016,0.02483,0.05975,0.01528,3.12907,4.5369,3.5532,0.000518105,0.000518105,0.000518105,0.000259052,0.00103621
37,67.0441,1.50774,2.5064,1.63916,0.0052,0.50075,0.06196,0.01534,3.05202,4.47595,3.30423,0.000522505,0.000522505,0.000522505,0.000261253,0.00104501
38,68.734,1.76163,2.92346,1.89969,0.09434,0.04547,0.04917,0.01631,3.05005,4.52669,3.31745,0.000526191,0.000526191,0.000526191,0.000263096,0.00105238
39,70.5879,1.63794,2.41668,1.67718,0.04003,0.01228,0.03813,0.01222,3.13234,4.63384,3.47571,0.000529161,0.000529161,0.000529161,0.00026458,0.00105832
40,72.2584,1.42828,2.35471,1.61849,0.06494,0.01664,0.02708,0.00718,3.3114,4.71991,3.70039,0.000531413,0.000531413,0.000531413,0.000265707,0.00106283
41,73.9626,1.51173,2.23553,1.59171,0.3695,0.01554,0.02553,0.00777,3.33423,4.70663,3.698,0.00053295,0.00053295,0.00053295,0.000266475,0.0010659
42,75.8551,1.61445,2.40444,1.57771,0.20706,0.0286,0.0353,0.01311,3.18357,4.62971,3.49511,0.000533773,0.000533773,0.000533773,0.000266887,0.00106755
43,77.5464,1.63561,2.50263,1.66042,0.21778,0.0391,0.05324,0.01774,3.00468,4.48915,3.29408,0.000533886,0.000533886,0.000533886,0.000266943,0.00106777
44,79.2326,1.72453,2.20661,1.75164,0.37517,0.04346,0.05812,0.02207,2.74392,4.395,3.04571,0.000533293,0.000533293,0.000533293,0.000266647,0.00106659
45,80.9118,1.49206,2.12092,1.57641,0.42033,0.05685,0.06154,0.0243,2.63294,4.32038,2.95566,0.000532001,0.000532001,0.000532001,0.000266,0.001064
46,82.7781,1.8979,2.14826,1.8298,0.4638,0.05981,0.05283,0.0222,2.55985,4.27466,2.9409,0.000530016,0.000530016,0.000530016,0.000265008,0.00106003
47,84.4962,1.68726,2.37937,1.84407,0.32977,0.05088,0.05387,0.02162,2.52986,4.22988,2.9246,0.000527347,0.000527347,0.000527347,0.000263674,0.00105469
48,86.1616,1.86254,2.27556,1.85648,0.33481,0.09504,0.07107,0.02961,2.48397,4.17208,2.87829,0.000524004,0.000524004,0.000524004,0.000262002,0.00104801
49,87.8561,1.54681,2.24215,1.65591,0.3083,0.13464,0.08523,0.03537,2.50473,4.10853,2.86559,0.000519999,0.000519999,0.000519999,0.000259999,0.00104
50,89.7311,1.61764,2.06912,1.61828,0.79671,0.07749,0.10635,0.0427,2.51154,4.13963,2.92702,0.000515343,0.000515343,0.000515343,0.000257671,0.00103069
51,91.44,1.66493,2.0687,1.60453,0.32751,0.15929,0.12093,0.0456,2.48932,4.16463,2.91026,0.000505,0.000505,0.000505,0.0002525,0.00101
52,93.1539,1.70137,2.43461,1.82776,0.15344,0.18135,0.12357,0.04443,2.52968,4.05866,2.85036,0.000489452,0.000489452,0.000489452,0.000244726,0.000978903
53,94.8638,1.70582,2.25615,1.83021,0.15874,0.16957,0.11149,0.03846,2.65839,4.01641,2.83297,0.000473919,0.000473919,0.000473919,0.000236959,0.000947837
54,96.7357,1.47293,2.10951,1.60444,0.14832,0.13963,0.07522,0.02282,2.87474,4.10242,2.98415,0.000458416,0.000458416,0.000458416,0.000229208,0.000916833
55,98.445,2.03009,3.25025,2.13025,0.14015,0.10793,0.0595,0.01779,2.98192,4.12654,3.05245,0.00044296,0.00044296,0.00044296,0.00022148,0.00088592
56,100.132,1.69299,2.24261,1.92137,0.16491,0.11107,0.06087,0.01625,2.98901,4.10212,3.05956,0.000427565,0.000427565,0.000427565,0.000213782,0.00085513
57,101.974,1.55588,2.39328,1.7521,0.28246,0.09146,0.05776,0.0165,2.9756,4.14492,3.06152,0.000412246,0.000412246,0.000412246,0.000206123,0.000824492
58,103.665,1.36634,2.18698,1.54195,0.28392,0.08529,0.05816,0.01686,2.97618,4.1157,3.05662,0.000397019,0.000397019,0.000397019,0.00019851,0.000794038
59,105.374,1.42531,1.96739,1.60647,0.28886,0.08273,0.06132,0.01855,2.98395,4.10898,3.07818,0.000381899,0.000381899,0.000381899,0.000190949,0.000763797
60,107.267,1.58355,2.04582,1.48772,0.28148,0.0842,0.0625,0.01971,2.96309,4.13225,3.05711,0.000366899,0.000366899,0.000366899,0.00018345,0.000733799
61,108.955,1.6659,2.68154,1.88256,0.28627,0.0853,0.06356,0.01952,2.99276,4.15135,3.06584,0.000352037,0.000352037,0.000352037,0.000176018,0.000704073
62,110.646,1.35827,1.90156,1.52706,0.29608,0.09555,0.06636,0.02005,2.97787,4.1354,3.0271,0.000337325,0.000337325,0.000337325,0.000168662,0.000674649
63,112.344,1.51174,2.01904,1.64937,0.2746,0.11052,0.06438,0.01983,2.90932,4.09281,2.96607,0.000322778,0.000322778,0.000322778,0.000161389,0.000645557
64,114.209,1.50601,2.15821,1.60218,0.09558,0.12257,0.06424,0.02075,2.79191,4.0581,2.89093,0.000308412,0.000308412,0.000308412,0.000154206,0.000616824
65,115.918,1.54857,1.99319,1.68735,0.23473,0.12952,0.05994,0.0208,2.67923,3.96831,2.79891,0.000294239,0.000294239,0.000294239,0.00014712,0.000588479
66,117.626,1.31807,1.99933,1.45206,0.1209,0.16448,0.07198,0.02336,2.5511,3.91496,2.68035,0.000280275,0.000280275,0.000280275,0.000140137,0.000560549
67,119.486,1.38239,2.15186,1.6089,0.13562,0.17291,0.09461,0.03341,2.49782,3.89234,2.62814,0.000266532,0.000266532,0.000266532,0.000133266,0.000533064
68,121.157,1.67963,2.38927,1.76855,0.17147,0.16707,0.11543,0.0425,2.46979,3.82301,2.58011,0.000253024,0.000253024,0.000253024,0.000126512,0.000506049
69,122.864,1.40284,2.0106,1.58201,0.2402,0.18596,0.13983,0.05622,2.46087,3.78496,2.57676,0.000239766,0.000239766,0.000239766,0.000119883,0.000479531
70,124.582,1.35748,1.7137,1.47022,0.25858,0.16169,0.1563,0.06262,2.48183,3.73876,2.597,0.000226769,0.000226769,0.000226769,0.000113384,0.000453537
71,126.469,1.24528,2.19571,1.45575,0.22989,0.19182,0.17351,0.07022,2.4803,3.71421,2.58033,0.000214046,0.000214046,0.000214046,0.000107023,0.000428093
72,128.204,1.22352,1.67344,1.40296,0.21302,0.23539,0.17966,0.07621,2.47825,3.67435,2.57269,0.000201611,0.000201611,0.000201611,0.000100806,0.000403222
73,129.93,1.2543,1.7804,1.49323,0.21729,0.2427,0.1959,0.08453,2.45741,3.63366,2.56429,0.000189475,0.000189475,0.000189475,9.47376e-05,0.00037895
74,131.828,1.28987,1.69682,1.41612,0.24095,0.25282,0.20665,0.08794,2.43158,3.57481,2.53695,0.000177651,0.000177651,0.000177651,8.88253e-05,0.000355301
75,133.551,1.38654,1.95612,1.59761,0.25187,0.26901,0.20967,0.08965,2.42985,3.54683,2.52593,0.000166149,0.000166149,0.000166149,8.30746e-05,0.000332298
76,135.274,1.17263,1.68074,1.39481,0.25305,0.27933,0.21799,0.09327,2.447,3.52613,2.51908,0.000154982,0.000154982,0.000154982,7.74911e-05,0.000309964
77,136.981,1.30592,1.67947,1.46501,0.24782,0.28201,0.22053,0.09329,2.46052,3.49214,2.51756,0.000144161,0.000144161,0.000144161,7.20803e-05,0.000288321
78,138.844,1.46554,2.15053,1.63916,0.26915,0.28941,0.22302,0.09387,2.46151,3.49449,2.51669,0.000133695,0.000133695,0.000133695,6.68475e-05,0.00026739
79,140.545,1.28284,1.6461,1.41339,0.2568,0.29498,0.2266,0.09644,2.46232,3.46576,2.52197,0.000123596,0.000123596,0.000123596,6.1798e-05,0.000247192
80,142.266,1.13483,1.72537,1.38693,0.24294,0.28467,0.22621,0.09767,2.46317,3.44539,2.51869,0.000113873,0.000113873,0.000113873,5.69366e-05,0.000227747
81,144.143,1.19032,1.76903,1.41179,0.29856,0.26831,0.22784,0.10212,2.43989,3.43494,2.50366,0.000104537,0.000104537,0.000104537,5.22683e-05,0.000209073
82,145.86,1.87467,2.58112,2.12134,0.3164,0.25925,0.23256,0.10327,2.42484,3.39553,2.49312,9.55951e-05,9.55951e-05,9.55951e-05,4.77976e-05,0.00019119
83,147.569,1.1961,1.54492,1.40629,0.32051,0.27092,0.2391,0.10503,2.40733,3.36695,2.47865,8.70577e-05,8.70577e-05,8.70577e-05,4.35288e-05,0.000174115
84,149.293,1.25661,1.5354,1.38333,0.30488,0.27213,0.24167,0.10363,2.39939,3.32655,2.47249,7.89327e-05,7.89327e-05,7.89327e-05,3.94663e-05,0.000157865
85,151.171,1.33604,1.83778,1.51832,0.30136,0.27539,0.24791,0.10578,2.36519,3.32677,2.43212,7.12282e-05,7.12282e-05,7.12282e-05,3.56141e-05,0.000142456
86,152.927,1.00646,1.28055,1.2024,0.26458,0.30509,0.25021,0.10716,2.34615,3.32725,2.41445,6.39518e-05,6.39518e-05,6.39518e-05,3.19759e-05,0.000127904
87,154.653,1.29711,1.56685,1.34442,0.25437,0.34997,0.25847,0.10903,2.31004,3.35041,2.38067,5.71106e-05,5.71106e-05,5.71106e-05,2.85553e-05,0.000114221
88,156.544,1.10673,1.72111,1.3794,0.28017,0.29614,0.25748,0.1092,2.28918,3.35191,2.35893,5.07115e-05,5.07115e-05,5.07115e-05,2.53557e-05,0.000101423
89,158.273,0.99163,1.91802,1.39347,0.23135,0.35546,0.25749,0.10872,2.27761,3.36226,2.34282,4.47606e-05,4.47606e-05,4.47606e-05,2.23803e-05,8.95213e-05
90,159.971,1.04394,1.42242,1.26526,0.25978,0.32319,0.25992,0.11101,2.27681,3.39569,2.33501,3.9264e-05,3.9264e-05,3.9264e-05,1.9632e-05,7.8528e-05
91,161.73,1.62306,2.25307,1.89333,0.27912,0.31855,0.26632,0.11148,2.27888,3.39145,2.33291,3.4227e-05,3.4227e-05,3.4227e-05,1.71135e-05,6.8454e-05
92,163.676,1.2107,2.02442,1.48645,0.27367,0.32312,0.26558,0.11146,2.26139,3.38348,2.31878,2.96546e-05,2.96546e-05,2.96546e-05,1.48273e-05,5.93093e-05
93,165.37,1.40037,2.00054,1.71181,0.28617,0.32778,0.27167,0.11349,2.24555,3.37248,2.31231,2.55513e-05,2.55513e-05,2.55513e-05,1.27757e-05,5.11027e-05
94,167.071,1.36574,1.7741,1.42575,0.28483,0.32484,0.26967,0.11274,2.23315,3.38164,2.30576,2.19212e-05,2.19212e-05,2.19212e-05,1.09606e-05,4.38424e-05
95,168.891,1.22168,1.66047,1.35626,0.23906,0.38387,0.26944,0.1142,2.21697,3.40317,2.29255,1.87678e-05,1.87678e-05,1.87678e-05,9.38391e-06,3.75356e-05
96,170.586,1.71961,2.37394,1.76562,0.25789,0.3777,0.27152,0.11426,2.20827,3.42505,2.28863,1.60943e-05,1.60943e-05,1.60943e-05,8.04714e-06,3.21885e-05
97,172.264,1.40983,2.46662,1.67323,0.2701,0.3523,0.27614,0.11532,2.21648,3.42943,2.29207,1.39032e-05,1.39032e-05,1.39032e-05,6.95161e-06,2.78064e-05
98,173.969,1.02428,1.63253,1.25168,0.27271,0.35036,0.27654,0.11528,2.21768,3.43397,2.28623,1.21968e-05,1.21968e-05,1.21968e-05,6.09841e-06,2.43937e-05
99,175.806,1.1826,1.65093,1.32054,0.26607,0.35625,0.27435,0.11544,2.22672,3.44926,2.28556,1.09768e-05,1.09768e-05,1.09768e-05,5.48838e-06,2.19535e-05
100,177.493,1.66065,2.45179,1.80746,0.28724,0.3132,0.27646,0.11561,2.22482,3.46703,2.28535,1.02443e-05,1.02443e-05,1.02443e-05,5.12213e-06,2.04885e-05
